logtick,degree,cmX,setspeed,reserved1,reserved2,reserved3
6881974,-2.4117483787943854,0.0,0.0,0.0,0.0,0.0
6881994,-2.4117483787943854,0.0,0.0,0.0,0.0,0.0
6882014,-2.502586359163274,0.0,0.0,0.0,0.0,0.0
6882034,-2.502586359163274,0.0,0.0,0.0,0.0,0.0
6882054,-2.5934243395321914,0.0,0.0,0.0,0.0,0.0
6882074,-2.68426231990108,0.0,0.0,0.0,0.0,0.0
6882094,-2.8659382806388862,0.0,0.0,0.0,0.0,0.0
6882114,-2.9567762610078034,0.0,0.0,0.0,0.0,0.0
6882134,-3.2292902021144982,0.0,0.0,0.0,0.0,0.0
6882154,-3.4109661628523043,0.0,0.0,0.0,0.0,0.0
6882174,-3.7743180843279163,0.0,0.0,0.0,0.0,0.0
6882194,-4.137670005803528,0.0,0.0,0.0,0.0,0.0
6882214,-4.50102192727914,0.0,0.0,0.0,0.0,0.0
6882234,-5.046049809492558,0.0,0.0,0.0,0.0,0.0
6882254,-5.591077691705976,0.0,0.0,0.0,0.0,0.0
6882274,-6.3177815346572,0.0,0.0,0.0,0.0,0.0
6882294,-7.135323357977342,0.0,0.0,0.0,0.0,0.0
6882314,-8.043703161666372,0.0,0.0,0.0,0.0,0.0
6882334,-9.133758926093208,0.0,0.0,0.0,0.0,0.0
6882354,-10.40549065125785,0.0,0.0,0.0,0.0,0.0
6882374,-11.768060356791409,0.0,0.0,0.0,0.0,0.0
6882394,-13.403144003431663,0.0,0.0,0.0,0.0,0.0
6882414,-15.129065630440806,0.0,0.0,0.0,0.0,0.0
6882434,-17.21833917892559,0.0,0.0,0.0,0.0,0.0
6882454,-19.48928868814815,0.0,0.0,0.0,0.0,0.0
6882474,-22.12359011884635,0.0,0.0,0.0,0.0,0.0
6882494,-25.121243471020165,0.0,0.0,0.0,0.0,0.0
6882514,-28.391410764300673,0.0,0.0,0.0,0.0,0.0
6882534,-32.11576795942571,0.0,0.0,0.0,0.0,0.0
6882554,-36.20347707602633,0.0,0.0,0.0,0.0,0.0
6882574,-40.74537609447151,0.0,0.0,0.0,0.0,0.0
6882594,-46.013978955867884,0.0,0.0,0.0,0.0,0.0
6882614,-52.00928566021548,0.0,0.0,0.0,0.0,0.0
6882634,-58.54962024677651,0.0,0.0,0.0,0.0,0.0
6882654,-65.81665867628877,0.0,0.0,0.0,0.0,0.0
6882674,-73.90123892912113,0.0,0.0,0.0,0.0,0.0
6882694,-82.80336100527364,0.0,0.0,0.0,0.0,0.0
6882714,-92.52302490474628,0.0,0.0,0.0,0.0,0.0
6882734,-103.06023062753904,0.0,0.0,0.0,0.0,0.0
6882754,-114.41497817365193,0.0,0.0,0.0,0.0,0.0
6882774,-126.49642956271606,0.0,0.0,0.0,0.0,0.0
6882794,-139.21374681436248,0.0,0.0,0.0,0.0,0.0
6882814,-152.56692992859126,0.0,0.0,0.0,0.0,0.0
6882834,-166.19262698392671,0.0,0.0,0.0,0.0,0.0
6882854,-180.0,0.0,0.0,0.0,0.0,0.0
6882874,166.09270520552093,0.0,0.0,0.0,0.0,0.0
6882894,152.55784613055437,0.0,0.0,0.0,0.0,0.0
6882914,139.2955009966945,0.0,0.0,0.0,0.0,0.0
6882934,126.85069768615477,0.0,0.0,0.0,0.0,0.0
6882954,114.9509222578285,0.0,0.0,0.0,0.0,0.0
6882974,104.05036461356008,0.0,0.0,0.0,0.0,0.0
6882994,93.87651081224294,0.0,0.0,0.0,0.0,0.0
6883014,84.6110368146148,0.0,0.0,0.0,0.0,0.0
6883034,76.25394262067573,0.0,0.0,0.0,0.0,0.0
6883054,68.80522823042568,0.0,0.0,0.0,0.0,0.0
6883074,62.26489364386467,0.0,0.0,0.0,0.0,0.0
6883094,56.36042491988596,0.0,0.0,0.0,0.0,0.0
6883114,51.18266003885847,0.0,0.0,0.0,0.0,0.0
6883134,46.82243698115113,0.0,0.0,0.0,0.0,0.0
6883154,43.09807978602609,0.0,0.0,0.0,0.0,0.0
6883174,39.9187504731145,0.0,0.0,0.0,0.0,0.0
6883194,37.37528702278519,0.0,0.0,0.0,0.0,0.0
6883214,35.28601347430043,0.0,0.0,0.0,0.0,0.0
6883234,33.74176780802907,0.0,0.0,0.0,0.0,0.0
6883254,32.65171204360223,0.0,0.0,0.0,0.0,0.0
6883274,32.10668416138881,0.0,0.0,0.0,0.0,0.0
6883294,32.015846181019924,0.0,0.0,0.0,0.0,0.0
6883314,32.379198102495536,0.0,0.0,0.0,0.0,0.0
6883334,33.19673992581565,0.0,0.0,0.0,0.0,0.0
6883354,34.46847165098029,0.0,0.0,0.0,0.0,0.0
6883374,36.28523125835835,0.0,0.0,0.0,0.0,0.0
6883394,38.55618076758094,0.0,0.0,0.0,0.0,0.0
6883414,41.28132017864803,0.0,0.0,0.0,0.0,0.0
6883434,44.642325452297456,0.0,0.0,0.0,0.0,0.0
6883454,48.63919658852919,0.0,0.0,0.0,0.0,0.0
6883474,53.09025762660545,0.0,0.0,0.0,0.0,0.0
6883494,58.44969846837071,0.0,0.0,0.0,0.0,0.0
6883514,64.53584315308723,0.0,0.0,0.0,0.0,0.0
6883534,71.25785370038608,0.0,0.0,0.0,0.0,0.0
6883554,78.88824405137393,0.0,0.0,0.0,0.0,0.0
6883574,87.33617622568192,0.0,0.0,0.0,0.0,0.0
6883594,96.60165022331006,0.0,0.0,0.0,0.0,0.0
6883614,106.7755040246272,0.0,0.0,0.0,0.0,0.0
6883634,117.67606166889556,0.0,0.0,0.0,0.0,0.0
6883654,129.39416113648406,0.0,0.0,0.0,0.0,0.0
6883674,141.47561252554817,0.0,0.0,0.0,0.0,0.0
6883694,154.37460573793243,0.0,0.0,0.0,0.0,0.0
6883714,167.7277888521612,0.0,0.0,0.0,0.0,0.0
6883734,-178.90994423557316,0.0,0.0,0.0,0.0,0.0
6883754,-165.6475991017133,0.0,0.0,0.0,0.0,0.0
6883774,-152.65776790896015,0.0,0.0,0.0,0.0,0.0
