logtick,degree,cmX,setspeed,reserved1,reserved2,reserved3
88130,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88151,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88171,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88192,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88221,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88241,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88262,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88282,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88307,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88327,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88348,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88368,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88389,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88410,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88431,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88451,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88472,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88493,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88513,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88534,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88555,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88575,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88596,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88616,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88637,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88658,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88679,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88701,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88721,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88742,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88763,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88783,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88803,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88824,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88844,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88865,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88885,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88906,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88927,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88948,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88968,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
88989,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89010,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89030,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89051,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89072,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89092,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89113,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89133,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89154,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89175,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89195,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89216,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89236,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89257,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89277,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89298,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89319,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89340,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89360,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89381,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89402,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89422,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89442,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89462,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
89482,-180.0,0.0,0.0,0.0,0.0,-3.141592653589793,0.0,1.0
