logtick,degree,cmX,setspeed,reserved1,reserved2,reserved3
90314,3.222176759410802,14.103565365025467,-6331.632432339065,10.017629568161915,0.0,0.0
90334,3.222176759410802,13.741935483870968,-6090.326837098515,10.00018879082203,0.0,0.0
90354,3.222176759410802,13.400679117147709,-5850.642630520032,10.011126471331963,0.0,0.0
90374,3.314238952536825,13.095076400679117,-5612.4835911617765,10.050563021753483,0.0,0.0
90394,3.314238952536825,12.804753820033955,-5485.699887495388,10.080998696158886,0.0,0.0
90414,3.314238952536825,12.565365025466892,-5129.450322588989,10.215280215191338,0.0,0.0
90434,3.314238952536825,12.356536502546689,-4902.816535552331,10.340666397803389,0.0,0.0
90454,3.4063011456628476,12.183361629881155,-4673.849756703654,10.494761837331339,0.0,0.0
90474,3.4983633387888706,12.061120543293718,-4464.555426716825,10.677549586264988,0.0,0.0
90494,3.6824877250409163,11.99490662139219,-4274.955956226324,10.888984272289292,0.0,0.0
90514,3.8666121112929623,11.99490662139219,-4112.428782597464,11.128991839046208,0.0,0.0
90534,4.050736497545008,11.99490662139219,-3929.3635929533175,11.397469313365189,0.0,0.0
90554,4.142798690671031,11.99490662139219,-3725.844994782587,11.694284599662456,0.0,0.0
90574,4.142798690671031,11.99490662139219,-3501.9786302406637,12.019276302184025,0.0,0.0
90594,4.142798690671031,12.0,3538.44147347046,12.372253575749518,0.0,0.0
90614,4.050736497545008,12.040747028862478,3773.2638766831474,12.752996005642316,0.0,0.0
90634,3.9586743044189854,12.106960950764007,4009.6536752131506,13.161253517259958,0.0,0.0
90654,3.8666121112929623,12.198641765704584,4247.420120207699,13.596746316122594,0.0,0.0
90674,3.7745499181669393,12.29541595925297,4501.019981622008,14.059164858813453,0.0,0.0
90694,3.4983633387888706,12.376910016977929,4784.888608190952,14.548169855397823,0.0,0.0
90714,3.314238952536825,12.504244482173174,5054.764219083181,15.063392303845983,0.0,0.0
90734,3.130114566284779,12.67741935483871,5310.370453076288,15.604433556952298,0.0,0.0
90754,3.038052373158756,12.865874363327674,5573.413032976456,16.170865422219155,0.0,0.0
90774,2.8539279869067102,13.089983022071307,5828.904127963644,16.762230295146896,0.0,0.0
90794,2.761865793780687,13.33955857385399,6083.838183256381,17.378041326329303,0.0,0.0
90814,2.6698036006546646,13.624787775891342,6330.51972671892,18.017782622738487,0.0,0.0
90834,2.6698036006546646,13.930390492359932,6579.568619565614,18.680909483533092,0.0,0.0
90854,2.5777414075286416,14.266553480475382,6826.91514527968,19.36684867070715,0.0,0.0
90874,2.5777414075286416,14.612903225806452,7075.803612681941,20.074998714842298,0.0,0.0
90894,2.4856792144026185,14.99490662139219,7318.456425788316,20.804730256208746,0.0,0.0
90914,2.5777414075286416,15.407470288624788,7554.410505169607,21.55538642140599,0.0,0.0
90934,2.5777414075286416,15.865874363327674,7775.848641584829,22.326283235712268,0.0,0.0
90954,2.5777414075286416,16.3446519524618,7989.603201344734,23.11671007125118,0.0,0.0
90974,2.6698036006546646,16.869269949066215,8187.818601129685,23.92593013106708,0.0,0.0
90994,2.761865793780687,17.419354838709676,8380.956762841828,24.75318096913673,0.0,0.0
91014,2.9459901800327333,17.96943972835314,8590.463035758272,25.5976750463236,0.0,0.0
91034,2.9459901800327333,18.534804753820033,8797.425353373175,26.458600322212554,0.0,0.0
91054,3.038052373158756,19.115449915110357,9004.917626579876,27.335120882742952,0.0,0.0
91074,3.038052373158756,19.72156196943973,9201.327882437366,28.226377603499003,0.0,0.0
91094,3.038052373158756,20.34804753820034,9299.76606806767,28.67725737223538,0.0,0.0
91114,3.038052373158756,20.96943972835314,9606.053465665791,30.049551204016826,0.0,0.0
91134,2.9459901800327333,21.61629881154499,9805.733550643752,30.979640247887154,0.0,0.0
91154,2.9459901800327333,22.273344651952463,10006.400101500574,31.920811352736937,0.0,0.0
91174,2.8539279869067102,22.955857385398982,10196.364239622537,32.87210052399442,0.0,0.0
91194,2.761865793780687,23.67402376910017,10371.257917954918,33.83252527151274,0.0,0.0
91214,2.6698036006546646,24.387096774193548,10552.370723632313,34.80108551456642,0.0,0.0
91234,2.6698036006546646,25.125636672325975,10720.64035468962,35.776764519675794,0.0,0.0
91254,2.6698036006546646,25.904923599320885,10860.66009811606,36.75852987064964,0.0,0.0
91274,2.5777414075286416,26.69439728353141,11001.019098306017,37.745334470249404,0.0,0.0
91294,2.5777414075286416,27.509337860780985,11126.289507100882,38.73611757275188,0.0,0.0
91314,2.4856792144026185,28.298811544991512,11276.042518308048,39.72980584670882,0.0,0.0
91334,2.301554828150573,29.118845500848895,11401.827072232394,40.725314467086044,0.0,0.0
91354,2.117430441898527,29.949066213921903,11517.52718887791,41.72154823596018,0.0,0.0
91374,2.025368248772504,30.814940577249576,11615.016435137586,42.71740273086284,0.0,0.0
91394,1.9333060556464812,31.701188455008488,11693.496622090312,43.71176547983554,0.0,0.0
91414,1.8412438625204581,32.58234295415959,11774.16759077201,44.703517162190764,0.0,0.0
91434,1.7491816693944353,33.488964346349746,11804.528961191614,45.198062494049914,0.0,0.0
91454,1.6571194762684125,34.3955857385399,11891.172061700767,46.67468317666527,0.0,0.0
