logtick,degree,cmX,setspeed,reserved1,reserved2,reserved3
44754,160.27907446191114,0.0,0.0,12.496458053588867,-11.227869033813477,2.7973976135253906
44774,146.92589134768235,0.0,0.0,12.632061004638672,-12.16443920135498,2.564340591430664
44794,134.20857409603593,0.0,0.0,11.674209594726562,-10.747517585754395,2.342381477355957
44814,122.0362847266029,0.0,0.0,11.502063751220703,-10.704923629760742,2.1299350261688232
44834,110.68153718049001,0.0,0.0,11.752269744873047,-9.525163650512695,1.9317572116851807
44854,100.14433145769726,0.0,0.0,12.135885238647461,-9.383858680725098,1.747848391532898
44874,90.60634351896243,0.0,0.0,11.53665828704834,-7.928396224975586,1.5813791751861572
44894,81.88589740354774,0.0,0.0,11.77328872680664,-6.745063781738281,1.4291784763336182
44914,73.98299311145317,0.0,0.0,11.407305717468262,-6.457767486572266,1.2912468910217285
44934,66.98846862304762,0.0,0.0,11.39887809753418,-6.221822738647461,1.1691694259643555
44954,60.90232393833111,0.0,0.0,10.990850448608398,-4.795785903930664,1.0629462003707886
44974,55.54288309656582,0.0,0.0,10.969752311706543,-4.640144348144531,0.9694061875343323
44994,50.91014609775178,0.0,0.0,10.804229736328125,-4.275954246520996,0.8885496258735657
45014,47.18578890262674,0.0,0.0,10.758747100830078,-3.1722235679626465,0.82354736328125
45034,43.824783628977315,0.0,0.0,10.905389785766602,-2.069051742553711,0.7648867964744568
45054,41.19048219827914,0.0,0.0,10.933958053588867,-1.949047327041626,0.7189095616340637
45074,39.19204663016325,0.0,0.0,10.718489646911621,-1.5854302644729614,0.684030294418335
45094,37.82947692462972,0.0,0.0,10.580036163330078,-1.1962950229644775,0.660248875617981
45114,37.011935101309575,0.0,0.0,10.590067863464355,-0.12033449113368988,0.645980179309845
45134,36.73942116020288,0.0,0.0,10.598246574401855,-4.93624756927602e-05,0.6412239074707031
45154,37.011935101309575,0.0,0.0,10.59615707397461,1.074847936630249,0.645980179309845
45174,37.82947692462972,0.0,0.0,10.572098731994629,1.1922752857208252,0.660248875617981
45194,39.19204663016325,0.0,0.0,10.651025772094727,1.5727779865264893,0.684030294418335
45214,41.099644217910225,0.0,0.0,10.597259521484375,1.6235735416412354,0.7173241376876831
45234,43.64310766823951,0.0,0.0,10.716384887695312,2.7773540019989014,0.7617159485816956
45254,46.73159900078221,0.0,0.0,10.61325454711914,3.0546741485595703,0.8156202435493469
45274,50.546794176276165,0.0,0.0,10.608616828918457,4.23721170425415,0.882207989692688
45294,54.90701723398351,0.0,0.0,10.81242561340332,3.573613166809082,0.958308219909668
45314,60.084782115010995,0.0,0.0,10.91360092163086,4.75623083114624,1.0486773252487183
45334,65.98925083898968,0.0,0.0,10.800339698791504,5.9384765625,1.151729702949524
45354,72.62042340591961,0.0,0.0,11.11890697479248,6.328701019287109,1.267465591430664
45374,80.1599757765386,0.0,0.0,10.860929489135742,7.442497253417969,1.3990554809570312
45394,88.42623199010876,0.0,0.0,10.791314125061035,7.572175979614258,1.543328881263733
45414,97.60086800736798,0.0,0.0,10.92630672454834,8.042896270751953,1.7034566402435303
45434,107.6838838283162,0.0,0.0,11.811704635620117,9.472882270812988,1.8794384002685547
45454,118.4936034922157,0.0,0.0,12.45608139038086,10.574913024902344,2.068103790283203
45474,130.03002699906642,0.0,0.0,11.456703186035156,10.704459190368652,2.2694523334503174
45494,142.11147838813054,0.0,0.0,10.706501007080078,10.746902465820312,2.480313301086426
45514,154.82879563977696,0.0,0.0,11.509729385375977,11.097962379455566,2.702272415161133
45534,167.909464812899,0.0,0.0,12.463882446289062,11.449949264526367,2.9305732250213623
45554,-178.90994423557316,0.0,0.0,11.533265113830566,11.172578811645508,-3.122567653656006
45574,-165.7384370820822,0.0,0.0,11.321671485900879,12.164249420166016,-2.89268159866333
45594,-152.83944386969796,0.0,0.0,11.566314697265625,11.099245071411133,-2.6675517559051514
45614,-140.39464055915823,0.0,0.0,11.742364883422852,10.981634140014648,-2.4503488540649414
45634,-128.58570311120081,0.0,0.0,12.114744186401367,9.877164840698242,-2.24424409866333
45654,-117.41263152582573,0.0,0.0,11.364873886108398,9.512639999389648,-2.049237012863159
45674,-107.14793974413969,0.0,0.0,11.529611587524414,8.321434020996094,-1.870084524154663
45694,-97.70078978577376,0.0,0.0,10.839014053344727,7.927185535430908,-1.7052005529403687
45714,-89.16201963109687,0.0,0.0,11.010090827941895,6.73610782623291,-1.5561708211898804
45734,-81.531629280109,0.0,0.0,10.429718017578125,6.341673374176025,-1.4229954481124878
45754,-74.80961873281016,0.0,0.0,10.564628601074219,5.150700092315674,-1.3056741952896118
45774,-68.99598798920037,0.0,0.0,10.10324478149414,4.7562971115112305,-1.204207181930542
45794,-63.99989906891069,0.0,0.0,9.86079216003418,4.366095542907715,-1.1170090436935425
45814,-59.91218995231006,0.0,0.0,9.742915153503418,3.183492422103882,-1.0456650257110596
45834,-56.64202265902955,0.0,0.0,9.83421516418457,2.0690383911132812,-0.9885898232460022
45854,-54.09855920870025,0.0,0.0,9.774221420288086,1.702498197555542,-0.9441980123519897
45874,-52.372637581691095,0.0,0.0,9.70625114440918,0.5227164626121521,-0.9140750169754028
45894,-51.373419797633176,0.0,0.0,9.630025863647461,0.12981060147285461,-0.8966353535652161
45914,-51.010067876157564,0.0,0.0,9.600558280944824,0.0013736349064856768,-0.8902936577796936
45934,-51.464257778002064,0.0,0.0,9.578983306884766,-0.3891679346561432,-0.8982207179069519
45954,-52.5543135424289,0.0,0.0,9.526813507080078,-1.2305948734283447,-0.9172458052635193
45974,-54.37107314980696,0.0,0.0,9.556496620178223,-1.5868048667907715,-0.9489542841911316
45994,-56.91453660013626,0.0,0.0,9.823688507080078,-2.0656628608703613,-0.993346095085144
46014,-60.18470389341677,0.0,0.0,9.745161056518555,-3.170722007751465,-1.0504213571548462
46034,-64.1815750296485,0.0,0.0,9.728425979614258,-4.2725911140441895,-1.1201797723770142
46054,-68.90515000883147,0.0,0.0,9.408754348754883,-4.401411533355713,-1.2026218175888062
46074,-74.53710479170346,0.0,0.0,9.583090782165527,-5.831038475036621,-1.3009178638458252
46094,-80.89576341752668,0.0,0.0,9.640974044799805,-5.9781174659729,-1.4118975400924683
46114,-88.16280184703893,0.0,0.0,10.460206031799316,-6.6921796798706055,-1.5387312173843384
46134,-96.24738209987132,0.0,0.0,10.489356994628906,-7.797312259674072,-1.6798337697982788
46154,-105.14950417602381,0.0,0.0,10.275979042053223,-7.930793762207031,-1.835205078125
46174,-114.86916807549645,0.0,0.0,9.842100143432617,-9.119135856628418,-2.004845380783081
46194,-125.3155358179203,0.0,0.0,10.133943557739258,-9.511054992675781,-2.187168598175049
46214,-136.3977694229265,0.0,0.0,10.957891464233398,-9.864476203918457,-2.3805902004241943
46234,-148.115868890515,0.0,0.0,10.206836700439453,-10.733044624328613,-2.5851097106933594
46254,-160.19732027957912,0.0,0.0,10.899030685424805,-10.981122970581055,-2.795970916748047
46274,-172.55128560974995,0.0,0.0,10.043442726135254,-10.746796607971191,-3.0115880966186523
46294,175.53985516388684,0.0,0.0,10.45062255859375,-11.093751907348633,3.063748598098755
46314,162.55002397113373,0.0,0.0,11.113351821899414,-11.085314750671387,2.8370330333709717
46334,150.55941056243853,0.0,0.0,10.410110473632812,-9.91537857055664,2.6277575492858887
46354,138.9321490752189,0.0,0.0,10.810848236083984,-9.867770195007324,2.42482328414917
46374,127.94075345058161,0.0,0.0,10.37434196472168,-9.512591361999512,2.232987403869629
46394,118.13025157074009,0.0,0.0,10.29184341430664,-9.119498252868652,2.0617618560791016
46414,108.13807373016073,0.0,0.0,10.171876907348633,-7.928403854370117,1.8873655796051025
46434,99.50846559511496,0.0,0.0,10.203125953674316,-6.822463035583496,1.7367504835128784
46454,91.69639928338927,0.0,0.0,9.971148490905762,-6.457644462585449,1.6004040241241455
46474,84.88355075572156,0.0,0.0,9.696098327636719,-5.1594929695129395,1.4814975261688232
46494,78.88824405137393,0.0,0.0,9.208515167236328,-4.760503768920898,1.3768596649169922
46514,73.80131715071536,0.0,0.0,9.152657508850098,-3.6544647216796875,1.2880760431289673
46534,69.53193207337691,0.0,0.0,9.171514511108398,-3.2869858741760254,1.2135611772537231
46554,66.17092679972748,0.0,0.0,9.091917037963867,-2.0702455043792725,1.1549006700515747
46574,63.53662536902931,0.0,0.0,8.821776390075684,-2.660736083984375,1.108923316001892
46594,61.81070374202014,0.0,0.0,8.805705070495605,-1.4697741270065308,1.0788003206253052
46614,60.81148595796222,0.0,0.0,8.788875579833984,-1.1051111221313477,1.0613607168197632
46634,60.62980999722441,0.0,0.0,8.802400588989258,-5.389825673773885e-06,1.058189868927002
46654,61.26567585980672,0.0,0.0,8.75881576538086,1.1909419298171997,1.0692877769470215
46674,62.62824556534028,0.0,0.0,8.818876266479492,1.5840411186218262,1.093069076538086
46694,64.71751911382503,0.0,0.0,8.765575408935547,1.7053792476654053,1.1295338869094849
46714,67.71517246599885,0.0,0.0,8.922470092773438,3.1321449279785156,1.1818526983261108
46734,71.43952966112388,0.0,0.0,9.145936965942383,3.522761106491089,1.2468550205230713
46754,75.98142867956904,0.0,0.0,8.73130989074707,4.39267110824585,1.326126217842102
46774,81.43170750170322,0.0,0.0,8.878273010253906,5.8185133934021,1.4212515354156494
46794,87.60869016678862,0.0,0.0,9.194406509399414,5.236512660980225,1.5290600061416626
46814,94.784890615932,0.0,0.0,9.101133346557617,6.457280158996582,1.6543084383010864
46834,102.77863288839546,0.0,0.0,9.413728713989258,7.797294616699219,1.793825626373291
46854,111.49907900381015,0.0,0.0,9.490022659301758,7.9266357421875,1.946026086807251
46874,121.1279049229139,0.0,0.0,9.561753273010254,9.10938835144043,2.1140809059143066
46894,131.39259670459995,0.0,0.0,9.1085844039917,9.157720565795898,2.2932333946228027
46914,142.38399232923723,0.0,0.0,9.424781799316406,10.57476806640625,2.485069513320923
46934,153.82957785571904,0.0,0.0,9.810508728027344,10.694697380065918,2.6848325729370117
46954,165.6385153036764,0.0,0.0,10.38433837890625,10.968111038208008,2.890937566757202
46974,177.62912871237165,0.0,0.0,10.357439994812012,10.969289779663086,3.1002132892608643
46994,-170.37117408089625,0.0,0.0,10.035465240478516,10.969144821166992,-2.9735379219055176
47014,-159.1981024955212,0.0,0.0,9.532171249389648,9.905820846557617,-2.778531312942505
47034,-147.11665110645706,0.0,0.0,10.195024490356445,9.867344856262207,-2.5676701068878174
47054,-136.2160934621887,0.0,0.0,8.923402786254883,9.1620512008667,-2.3774194717407227
47074,-125.86056370013372,0.0,0.0,9.549455642700195,9.382640838623047,-2.196681499481201
47094,-116.3225757613989,0.0,0.0,9.077949523925781,8.989426612854004,-2.030212163925171
47114,-107.69296762635311,0.0,0.0,9.193849563598633,7.807156562805176,-1.8795969486236572
47134,-99.88090131462744,0.0,0.0,8.89682388305664,6.34604024887085,-1.7432504892349243
47154,-92.88637682622189,0.0,0.0,8.442878723144531,5.978083610534668,-1.6211731433868408
47174,-86.80023214150539,0.0,0.0,8.650792121887207,4.872425079345703,-1.514949917793274
47194,-81.6224672604779,0.0,0.0,8.31723403930664,4.6363205909729,-1.4245809316635132
47214,-77.44392016350837,0.0,0.0,8.264444351196289,3.1835198402404785,-1.3516515493392944
47234,-74.08291488985894,0.0,0.0,8.058547973632812,2.8074355125427246,-1.2929909229278564
47254,-71.72112740026746,0.0,0.0,8.008678436279297,1.937368631362915,-1.2517699003219604
