logtick,degree,cmX,setspeed,reserved1,reserved2,reserved3
54728,-106.72186370265901,36.91496988478426,-32.05650315490659,0.28733362149401803,-1.3997591802531988,-1.8626479054760263,0.0,6.0
54748,-108.98170514000137,36.325144692053385,-60.400963869287274,0.28646160405406806,-2.328952132096381,-1.9020895791306516,0.0,6.0
54769,-112.40576177043178,35.200592329583145,-100.0,0.2880311337123605,-3.3615335660376124,-1.961850641106405,0.0,6.0
54790,-117.19453473162402,33.35447116789449,-100.0,0.29781590108218003,-4.60292939713527,-2.045430496409688,0.0,6.0
54810,-122.84756837383493,31.354471167892605,-100.0,0.2888062744481977,-5.2260487660548245,-2.144094546192276,0.0,6.0
54831,-129.18966954153402,29.354471167890395,-100.0,0.2792781253821946,-5.805850335120728,-2.2547850930632016,0.0,6.0
54852,-136.1640681419832,27.354471167887972,-100.0,0.2696417347995165,-6.330285661352322,-2.3765113119875245,0.0,6.0
54872,-143.69958597828915,25.354471167885507,-100.0,0.26037739679514976,-6.786419823598047,-2.5080309090738226,0.0,6.0
54893,-151.71010512475752,23.354471167883183,-100.0,0.25200332443541934,-7.161275072430081,-2.6478408429737414,0.0,6.0
54914,-160.09513362438022,21.354471167881275,-100.0,0.24502793191258299,-7.442876584012861,-2.7941871981657176,0.0,6.0
54934,-168.74163087337195,19.354471167880025,-100.0,0.2398925337120139,-7.621376049735887,-2.945097043925255,0.0,6.0
54955,-177.5270820022183,17.35447116787962,-100.0,0.23691486771473544,-7.690081865770943,-3.0984320923966764,0.0,6.0
54975,173.67639695053995,15.354471167880144,-100.0,0.23624577885660833,-7.646212889098334,3.0312249597875613,0.0,6.0
54996,164.99733400913513,13.354471167881563,-100.0,0.23784946800880585,-7.491228807538524,2.8797467354722235,0.0,6.0
55016,156.56009113729814,11.354471167883723,-100.0,0.24151206713481568,-7.230669840391544,2.7324890675682463,0.0,6.0
55037,148.48052075743504,9.354471167886404,-100.0,0.24687589607030166,-6.8735393410557775,2.5914739622930263,0.0,6.0
55058,140.86254539124613,7.354471167889348,-100.0,0.2534904428701284,-6.431353095712084,2.458515209817209,0.0,6.0
55078,133.7959389841543,5.354471167892324,-100.0,0.2608681476878409,-5.9170316550786,2.3351796610709297,0.0,6.0
55099,127.35537947027645,3.3544711678951433,-100.0,0.26853403647334173,-5.343815993225605,2.222770691883116,0.0,6.0
55119,121.60065473198722,1.3544711678976777,-100.0,0.27606203231640836,-4.724349716818657,2.1223317976539997,0.0,6.0
55140,116.5777743101032,-0.6455288321001403,-100.0,0.28309545323011653,-4.070012318463069,2.0346659963581617,0.0,6.0
55161,112.320678954975,-2.6455288320983277,-100.0,0.28935311527577046,-3.390528494994969,1.9603656658398174,0.0,6.0
55182,108.85324062141402,-4.645528832096861,-68.27154374015679,0.2946247649525938,-2.6938329346333822,1.8998474503093128,0.0,6.0
55202,106.5514835838372,-6.113763208672262,-36.28577637838256,0.29101106198742477,-1.6121966744584977,1.8596742114226466,0.0,6.0
55223,105.45340377696452,-6.9443058414839385,-11.962966710553435,0.28912512176066785,-0.5661073162138005,1.840509103343055,0.0,6.0
55244,105.47237736889764,-7.247277055034651,8.14829418958707,0.2883093219138344,0.3844965858445057,1.8408402549932177,0.0,6.0
55264,106.54214415593555,-7.130027429509528,29.241820953797603,0.28733555537902195,1.290338332129642,1.85951120765551,0.0,6.0
55284,108.67034712675043,-6.594785089257184,56.50750995546314,0.28638183565202735,2.2134810932154885,1.8966553566469546,0.0,6.0
55305,111.94602061969026,-5.54274656621182,96.02827904060813,0.2874507189596349,3.2289128646052254,1.953826644319058,0.0,6.0
55326,116.57291347153857,-3.7756468346089798,100.0,0.2964568927771185,4.460708115651316,2.034581158720801,0.0,6.0
55346,122.13870577309955,-1.779618555570505,100.0,0.28997045489191753,5.155476884822912,2.131722559865193,0.0,6.0
55367,128.40325849399986,0.22038144443167024,100.0,0.2804815008828843,5.741022963125769,2.241059631009673,0.0,6.0
55388,135.30756969241486,2.2203814444340826,100.0,0.27083189008588454,6.272680185274396,2.3615625940043303,0.0,6.0
55408,142.7822012428349,4.220381444436574,100.0,0.26149511283911725,6.737576312366961,2.4920195249326085,0.0,6.0
55429,150.7427821946505,6.220381444438932,100.0,0.25298725636005026,7.122684415081028,2.630957872913335,0.0,6.0
55449,159.09043398654973,8.220381444440905,100.0,0.2458208938106413,7.415850472426864,2.776651881491981,0.0,6.0
55470,167.71344456580294,10.220381444442246,100.0,0.24044842038479808,7.606916400988619,2.927151807534253,0.0,6.0
55490,176.4902036885977,12.220381444442758,100.0,0.23720482234964244,7.688771287952461,3.080335151881471,0.0,6.0
55511,-174.70679413146195,14.220381444442342,100.0,0.23626217866963645,7.658146733471524,-3.049208783197918,0.0,6.0
55531,-166.0062700207864,16.220381444441024,100.0,0.23760674580502303,7.516002510650239,-2.897355990817478,0.0,6.0
55552,-157.53332994651956,18.220381444438942,100.0,0.2410441962268115,7.267424182732934,-2.749475289197349,0.0,6.0
55573,-149.4050387320908,20.22038144443631,100.0,0.24623123511416886,6.921054318578927,-2.6076098449446383,0.0,6.0
