logtick,degree,cmX,setspeed,reserved1,reserved2,reserved3
91894,2.20949263502455,56.516129032258064,10611.577775342306,64.81958780994728,0.0,0.0
91914,2.025368248772504,57.32088285229202,10408.443886665322,65.38916083204987,0.0,0.0
91934,1.8412438625204581,58.08998302207131,10220.155511810168,65.92898084434142,0.0,0.0
91954,1.7491816693944353,58.83361629881154,10023.065548123597,66.4382554869026,0.0,0.0
91974,1.5650572831423895,59.57724957555178,9798.138780682872,66.9162239981278,0.0,0.0
91994,1.4729950900163666,60.29541595925297,9567.62538613734,67.36215851179057,0.0,0.0
92014,1.3809328968903436,61.00339558573854,9317.133396384692,67.77536532917907,0.0,0.0
92034,1.2888707037643208,61.7062818336163,9041.470239032637,68.15518616418325,0.0,0.0
92054,1.1968085106382977,62.38370118845501,8753.811926577333,68.50099935920042,0.0,0.0
92074,1.1968085106382977,63.035653650254666,8462.783933139472,68.81222106974045,0.0,0.0
92094,1.104746317512275,63.65704584040747,8172.462245800278,69.08830641559663,0.0,0.0
92114,1.104746317512275,64.24787775891342,7868.622262659276,69.32875059647452,0.0,0.0
92134,1.012684124386252,64.79286926994907,7578.332309898646,69.53308996995642,0.0,0.0
92154,0.9206219312602291,65.31239388794567,7278.27377935876,69.7009030897144,0.0,0.0
92174,0.8285597381342062,65.80135823429542,6972.670737033603,69.83181170188233,0.0,0.0
92194,0.8285597381342062,66.26994906621393,6656.6184743049835,69.92548169752695,0.0,0.0
92214,0.7364975450081833,66.70288624787776,6329.836466961398,69.98162401917565,0.0,0.0
92234,0.6444353518821604,67.11544991511036,5996.669169716524,69.99999551938578,0.0,0.0
92254,0.6444353518821604,67.5025466893039,5643.166562934122,69.9803997693705,0.0,0.0
92274,0.5523731587561375,67.84380305602717,5301.2614277135435,69.92268781572864,0.0,0.0
92294,0.5523731587561375,68.15449915110356,4952.505147257118,69.82675888336225,0.0,0.0
92314,0.5523731587561375,68.41426146010187,4615.165088839003,69.69256102270762,0.0,0.0
92334,0.46031096563011453,68.62818336162988,4284.6326309219185,69.52009169944824,0.0,0.0
92354,0.36824877250409166,68.7911714770798,3965.511952640615,69.3093983249272,0.0,0.0
92374,0.18412438625204583,68.8981324278438,3662.4524024060293,69.06057872552762,0.0,0.0
92394,0.0,68.95925297113752,-3433.6032299257695,68.77378154934571,0.0,0.0
92414,-0.27618657937806873,68.94397283531409,-3694.9939275996044,68.44920660853946,0.0,0.0
92434,-0.5523731587561375,68.91850594227505,-3981.1092684881246,68.08710515580117,0.0,0.0
92454,-0.6444353518821604,68.90831918505943,-4314.620106249378,67.6877800934665,0.0,0.0
92474,-0.6444353518821604,68.893039049236,-4676.894372175636,67.25158611384352,0.0,0.0
92494,-0.5523731587561375,68.86247877758913,-5058.42142852309,66.77892976942252,0.0,0.0
92514,-0.5523731587561375,68.78098471986418,-5426.723752076679,66.27026947170191,0.0,0.0
92534,-0.5523731587561375,68.61799660441426,-5753.861212218378,65.7261154174507,0.0,0.0
92554,-0.6444353518821604,68.40407470288625,-6066.855618534488,65.14702944130647,0.0,0.0
92574,-0.6444353518821604,68.16468590831919,-6392.682398006269,64.53362479371023,0.0,0.0
92594,-0.7364975450081833,67.89983022071307,-6717.014462058683,63.88656584325764,0.0,0.0
92614,-0.7364975450081833,67.58913412563668,-7039.2309977047435,63.20656770265039,0.0,0.0
92634,-0.7364975450081833,67.25297113752123,-7358.665716574268,62.4943957775267,0.0,0.0
92654,-0.6444353518821604,66.90152801358234,-7697.527499616541,61.75086523756532,0.0,0.0
92674,-0.5523731587561375,66.5144312393888,-8036.724337811109,60.97684040933531,0.0,0.0
92694,-0.46031096563011453,66.08149405772495,-8357.120280675426,60.173234090510576,0.0,0.0
92714,-0.36824877250409166,65.62308998302207,-8676.20841494055,59.34100678514645,0.0,0.0
92734,-0.27618657937806873,65.13412563667232,-8997.687140168964,58.481165859855615,0.0,0.0
92754,-0.18412438625204583,64.60441426146011,-9311.460963822261,57.59476462082009,0.0,0.0
92774,-0.09206219312602291,64.0339558573854,-9607.393489792405,56.68290131171508,0.0,0.0
92794,0.0,63.42275042444822,-9884.476437305515,55.74671803272384,0.0,0.0
92814,0.09206219312602291,62.811544991511035,-10192.087015931465,54.787399580968405,0.0,0.0
92834,0.18412438625204583,62.159592529711375,-10328.352261678523,54.299446286350005,0.0,0.0
92854,0.36824877250409166,61.48217317487266,-10756.992643275678,52.80430232849298,0.0,0.0
92874,0.46031096563011453,60.78438030560272,-10893.784950196725,52.296032828701605,0.0,0.0
92894,0.5523731587561375,60.04074702886248,-11297.580089192568,50.743892903383376,0.0,0.0
92914,0.7364975450081833,59.28183361629881,-11557.474514616104,49.68807397433394,0.0,0.0
92934,0.9206219312602291,58.507640067911716,-11822.52414626552,48.61705059227609,0.0,0.0
92954,1.012684124386252,57.71816638370119,-12082.275044108002,47.53226748989046,0.0,0.0
92974,1.1968085106382977,56.86757215619694,-12298.740618159469,46.43520007209766,0.0,0.0
92994,1.2888707037643208,55.98132427843803,-12493.500019282757,45.327352585152425,0.0,0.0
93014,1.2888707037643208,55.0848896434635,-12688.10728812839,44.21025621764358,0.0,0.0
93034,1.3809328968903436,54.15280135823429,-12774.606416005328,43.648725084840294,0.0,0.0
93054,1.4729950900163666,53.225806451612904,-13039.197433978152,41.95456445093442,0.0,0.0
93074,1.6571194762684125,52.288624787775895,-13215.758581871862,40.81914813348327,0.0,0.0
93094,1.7491816693944353,51.33106960950764,-13377.319415126505,39.6808368552713,0.0,0.0
93114,1.8412438625204581,50.35823429541596,-13526.999495175914,38.54126578297789,0.0,0.0
93134,1.9333060556464812,49.35993208828523,-13654.152429384843,37.40208431296115,0.0,0.0
93154,2.117430441898527,48.33616298811545,-13757.288136825622,36.26495375421008,0.0,0.0
93174,2.20949263502455,47.29202037351443,-13839.49091554759,35.131544961619426,0.0,0.0
93194,2.301554828150573,46.24787775891341,-13917.58967549845,34.00353592251949,0.0,0.0
93214,2.3936170212765955,45.198641765704586,-13985.487804684737,32.88260929950778,0.0,0.0
93234,2.5777414075286416,44.12903225806452,-14027.917521459196,31.77044993277581,0.0,0.0
93254,2.8539279869067102,43.059422750424446,-14061.698506265104,30.668742305245026,0.0,0.0
93274,3.038052373158756,42.01018675721562,-14103.651913368785,29.579167973943672,0.0,0.0
93294,3.130114566284779,40.940577249575554,-14120.178248390997,28.503402971202732,0.0,0.0
93314,3.4063011456628476,39.86078098471987,-14105.188412290034,27.443115179336303,0.0,0.0
93334,3.5904255319148937,38.77079796264856,-14070.93799329854,26.399961682612556,0.0,0.0
93354,3.8666121112929623,37.67572156196944,-14047.844332847342,25.88532452520191,0.0,0.0
93374,4.142798690671031,36.57555178268251,-13938.72626001771,24.37161590562514,0.0,0.0
93394,4.326923076923077,35.50084889643463,-13865.340344857934,23.389659732304448,0.0,0.0
93414,4.511047463175123,34.421052631578945,-13766.841001300336,22.43130467694886,0.0,0.0
93434,4.787234042553191,33.33616298811545,-13641.810446001924,21.498113597560582,0.0,0.0
93454,5.06342062193126,32.276740237691,-13516.358169650037,20.59162241496829,0.0,0.0
93474,5.247545008183306,31.242784380305604,-13389.114874304183,19.713337420856387,0.0,0.0
93494,5.523731587561374,30.208828522920204,-13235.818932365617,18.86473259704812,0.0,0.0
93514,5.7999181669394435,29.190152801358234,-13068.911322309652,18.04724695066898,0.0,0.0
93534,6.076104746317512,28.191850594227503,-12891.697610856154,17.262281869854117,0.0,0.0
93554,6.352291325695581,27.183361629881155,-12675.430118248174,16.511198504750734,0.0,0.0
93574,6.62847790507365,26.185059422750424,-12437.238955064455,15.795315178575368,0.0,0.0
93594,6.996726677577741,25.222410865874362,-12198.877970388055,15.115904833564368,0.0,0.0
93614,7.180851063829787,24.275042444821732,-11940.886625647685,14.47419251666091,0.0,0.0
93634,7.549099836333879,23.34804753820034,-11666.768808425559,13.871352909820637,0.0,0.0
93654,7.825286415711948,22.446519524617997,-11380.074829722847,13.30850790982812,0.0,0.0
93674,8.193535188216039,21.606112054329373,-11111.907822670995,12.786724262523876,0.0,0.0
93694,8.469721767594107,20.775891341256365,-10810.908867658001,12.30701125634992,0.0,0.0
93714,8.8379705400982,19.97113752122241,-10503.700465941576,11.870318480095992,0.0,0.0
93734,9.022094926350245,19.186757215619693,-10171.119426967973,11.477533649727103,0.0,0.0
93754,9.298281505728314,18.407470288624786,-9798.643239723022,11.12948050913382,0.0,0.0
93774,9.574468085106382,17.66383701188455,-9426.816375385668,10.826916809609205,0.0,0.0
93794,9.758592471358428,16.9660441426146,-9045.819131575852,10.570532372819883,0.0,0.0
93814,10.12684124386252,16.30899830220713,-8664.229947727632,10.360947241966883,0.0,0.0
93834,10.310965630114566,15.713073005093378,-8299.858946293072,10.198709925778388,0.0,0.0
93854,10.495090016366612,15.137521222410866,-7906.404817879407,10.084295739891118,0.0,0.0
93874,10.679214402618658,14.602716468590831,-7501.809409582982,10.018105250093956,0.0,0.0
93894,10.863338788870703,14.098471986417657,-7085.746345301712,10.000462821811308,0.0,0.0
93914,10.955400981996727,13.614601018675721,-6648.790363440317,10.031615280093156,0.0,0.0
93934,11.047463175122749,13.176570458404075,-6204.506757011789,10.11173068426399,0.0,0.0
93954,11.139525368248773,12.789473684210526,-5761.948179009295,10.240897221254002,0.0,0.0
93974,11.323649754500819,12.448217317487266,-5316.487502187849,10.419122221497592,0.0,0.0
93994,11.415711947626841,12.162988115449915,-4872.738852065163,10.646331301135909,0.0,0.0
94014,11.599836333878887,11.943972835314092,-4449.142361633541,10.922367634101832,0.0,0.0
94034,11.783960720130933,11.791171477079796,-4041.292440898682,11.24699135749496,0.0,0.0
94054,12.060147299509001,11.719864176570459,-3663.1946176847723,11.619879113479922,0.0,0.0
94074,12.244271685761047,11.694397283531409,3516.9106830036276,12.040623730742574,0.0,0.0
94094,12.428396072013093,11.709677419354838,3903.2032641142255,12.508734048352643,0.0,0.0
94114,12.520458265139116,11.760611205432937,4299.7873074865365,13.023634884660321,0.0,0.0
94134,12.704582651391162,11.862478777589134,4692.355248965415,13.58466715364374,0.0,0.0
94154,12.796644844517184,12.01528013582343,5080.276235443858,14.191088130891305,0.0,0.0
94174,12.796644844517184,12.173174872665534,5504.1006767405,14.842071871172955,0.0,0.0
94194,12.796644844517184,12.392190152801358,5912.623508550163,15.536709779296022,0.0,0.0
94214,12.704582651391162,12.651952461799661,6323.326201846188,16.274011335702635,0.0,0.0
94234,12.61252045826514,12.957555178268251,6730.696671020494,17.05290497798965,0.0,0.0
94254,12.428396072013093,13.293718166383702,7152.070545217477,17.872239139265247,0.0,0.0
94274,12.244271685761047,13.655348047538201,7577.207725440395,18.73078344398303,0.0,0.0
94294,12.060147299509001,14.062818336162987,8000.381817030978,19.627230061596013,0.0,0.0
94314,11.876022913256955,14.521222410865875,8415.797378271152,20.560195218097707,0.0,0.0
94334,11.599836333878887,15.03056027164686,8808.423270250234,21.528220865196175,0.0,0.0
94354,11.415711947626841,15.590831918505943,9190.666555873544,22.52977650658047,0.0,0.0
94374,11.231587561374795,16.181663837011886,9574.869969440308,23.563261180423783,0.0,0.0
94394,11.047463175122749,16.833616298811545,9936.641444839875,24.62700559693817,0.0,0.0
94414,10.77127659574468,17.511035653650254,10297.368842089205,25.71927442948826,0.0,0.0
94434,10.495090016366612,18.224108658743635,10650.87742589103,26.83826875745239,0.0,0.0
94454,10.218903436988542,18.972835314091682,10995.520417009975,27.982128658667214,0.0,0.0
94474,10.034779050736498,19.731748726655347,11347.933514217759,29.148935948989887,0.0,0.0
94494,9.666530278232406,20.511035653650254,11710.949139934226,30.336717066157632,0.0,0.0
94514,9.48240589198036,21.32597623089983,12055.262936605075,31.54344609479424,0.0,0.0
94534,9.114157119476268,22.181663837011886,12379.029081282384,32.76704792908872,0.0,0.0
94554,8.8379705400982,23.067911714770798,12689.527029725268,34.00540156932113,0.0,0.0
94574,8.561783960720131,24.015280135823428,12957.324134651639,35.25634354807707,0.0,0.0
94594,8.377659574468085,24.99320882852292,13207.959601137103,36.51767148167292,0.0,0.0
94614,8.193535188216039,25.99660441426146,13444.019044929279,37.78714774195305,0.0,0.0
94634,8.101472995090017,27.02037351443124,13668.058053256273,39.062503243323825,0.0,0.0
94654,8.009410801963993,28.074702886247877,13868.853520931614,40.34144133953411,0.0,0.0
94674,7.733224222585925,29.129032258064516,14071.831653128174,41.62164182440719,0.0,0.0
94694,7.549099836333879,30.208828522920204,14251.974836568885,42.900765030405125,0.0,0.0
94714,7.457037643207856,31.33446519524618,14388.8338590749,44.17645601858932,0.0,0.0
94734,7.27291325695581,32.460101867572156,14521.540208364373,45.446348853255145,0.0,0.0
94754,7.180851063829787,33.60611205432937,14629.624895546534,46.70807095419467,0.0,0.0
94774,7.180851063829787,34.777589134125634,14706.36705658644,47.95924751926677,0.0,0.0
94794,6.996726677577741,35.93378607809847,14786.302206196979,49.197506009685675,0.0,0.0
94814,6.812602291325695,37.08998302207131,14858.129525973121,50.4204806901327,0.0,0.0
94834,6.720540098199672,38.29711375212224,14860.131931691025,51.62581721557054,0.0,0.0
94854,6.536415711947627,39.488964346349746,14863.541849523877,52.8111772563745,0.0,0.0
94874,6.444353518821604,40.69100169779287,14838.759314904626,53.97424315315796,0.0,0.0
94894,6.260229132569558,41.903225806451616,14783.709313178975,55.1127225924556,0.0,0.0
94914,6.076104746317512,43.06960950764007,14746.766197793035,56.224353294202785,0.0,0.0
94934,5.8919803600654665,44.241086587436335,14684.65264807108,57.306907701775344,0.0,0.0
94954,5.615793780687397,45.41765704584041,14581.62894764524,58.358197665150115,0.0,0.0
94974,5.339607201309329,46.59932088285229,14449.497192989804,59.37607910761441,0.0,0.0
94994,5.247545008183306,47.78607809847199,14281.765075290548,60.358456666262654,0.0,0.0
95014,4.971358428805237,48.96774193548387,14090.32236776962,61.30328829645009,0.0,0.0
95034,4.603109656301146,50.083191850594226,13914.613131591585,62.20858983019788,0.0,0.0
95054,4.326923076923077,51.173174872665534,13729.95897937921,63.07243947850211,0.0,0.0
95074,3.8666121112929623,52.27334465195246,13497.987546851784,63.892982267410204,0.0,0.0
95094,3.5904255319148937,53.373514431239386,13226.228981758612,64.6684343976722,0.0,0.0
95114,3.222176759410802,54.45331069609507,12931.44750375515,65.39708751775518,0.0,0.0
95134,2.8539279869067102,55.512733446519526,12612.140963192736,66.07731289999637,0.0,0.0
95154,2.4856792144026185,56.536502546689306,12280.632837853373,66.70756550968352,0.0,0.0
95174,2.025368248772504,57.53480475382003,11926.403517527337,67.28638795689506,0.0,0.0
95194,1.5650572831423895,58.48217317487266,11571.102293455679,67.81241432097976,0.0,0.0
95214,1.104746317512275,59.38879456706282,11204.374169201035,68.2843738376502,0.0,0.0
95234,0.7364975450081833,60.27504244482173,10802.199276845144,68.70109443877224,0.0,0.0
95254,0.27618657937806873,61.146010186757216,10372.736400663656,69.06150613505284,0.0,0.0
95274,-0.18412438625204583,61.95585738539898,9942.57382535348,69.36464423199848,0.0,0.0
95294,-0.6444353518821604,62.750424448217316,9474.219418714285,69.60965236968698,0.0,0.0
95314,-1.012684124386252,63.49915110356537,8989.87238519898,69.79578537710925,0.0,0.0
