workspace,direction,force_n,torque_nm,elapsed_s,trial_elapsed_s,degree_deg,cmX_cm,setspeed_cm_s,energy_j,theta_dot_rad_s,theta_rad,x_center_cm,mode,cart_force_cmd_n,hinge_total_torque_nm,external_disturbance_torque_nm
ros2_pendulum_ws,positive,0.5000,0.200000,40.308,0.840,2.485097,-8.105431,0.020707,0.784434128,0.028140615,0.043373128,-0.001294,7,0.014138489,-0.014897585,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,40.360,0.892,2.562811,-8.497153,0.025626,0.784410316,0.026427146,0.044729486,-0.001270,7,0.017917739,-0.015385908,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,40.412,0.943,2.635785,-8.885093,0.029830,0.784387322,0.024821733,0.046003123,-0.001247,7,0.020841775,-0.015880461,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,40.463,0.995,2.704324,-9.268701,0.034133,0.784365163,0.023304781,0.047199363,-0.001225,7,0.023370877,-0.016362046,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,40.514,1.045,2.769925,-9.655002,0.037728,0.784343447,0.021858199,0.048344317,-0.001204,7,0.026120766,-0.016765751,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,40.564,1.096,2.829127,-10.020977,0.040575,0.784323424,0.020559742,0.049377581,-0.001183,7,0.028369898,-0.017164181,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,40.614,1.146,2.885911,-10.388828,0.043187,0.784303838,0.019315516,0.050368645,-0.001162,7,0.030477481,-0.017537030,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,40.666,1.197,2.939256,-10.750695,0.045468,0.784285099,0.018147271,0.051299688,-0.001141,7,0.032477401,-0.017972389,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,40.717,1.248,2.989373,-11.106291,0.047461,0.784267194,0.017050324,0.052174410,-0.001121,7,0.033900923,-0.018313771,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,40.777,1.309,3.045536,-11.524385,0.049463,0.784246786,0.015822883,0.053154622,-0.001098,7,0.035330834,-0.018700636,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,40.828,1.360,3.089241,-11.865378,0.050746,0.784230652,0.014871539,0.053917428,-0.001078,7,0.036190057,-0.018941700,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,40.879,1.411,3.130314,-12.199445,0.051892,0.784215288,0.013975705,0.054634290,-0.001059,7,0.036929814,-0.019240804,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,40.930,1.462,3.168923,-12.526458,0.052784,0.784200669,0.013136330,0.055308132,-0.001040,7,0.037702840,-0.019574840,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,40.992,1.524,3.212200,-12.909421,0.053604,0.784184078,0.012195366,0.056063460,-0.001018,7,0.038288600,-0.019884643,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,41.051,1.583,3.252392,-13.281956,0.054000,0.784168476,0.011327350,0.056764942,-0.000997,7,0.038518847,-0.020139120,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,41.102,1.634,3.283685,-13.584378,0.054276,0.784156199,0.010649664,0.057311112,-0.000979,7,0.038722118,-0.020373095,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,41.153,1.685,3.313112,-13.879486,0.054345,0.784144551,0.010014898,0.057824713,-0.000962,7,0.038809447,-0.020596611,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,41.205,1.737,3.341324,-14.172961,0.054235,0.784133290,0.009408465,0.058317106,-0.000945,7,0.038739028,-0.020858474,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,41.256,1.787,3.366819,-14.447778,0.054027,0.784123034,0.008860856,0.058762072,-0.000928,7,0.038627039,-0.021017370,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,41.307,1.838,3.391306,-14.721014,0.053749,0.784113113,0.008335002,0.059189449,-0.000912,7,0.038430933,-0.021211236,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,41.358,1.889,3.414346,-14.987037,0.053326,0.784103715,0.007842470,0.059591576,-0.000895,7,0.038073505,-0.021403831,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,41.408,1.940,3.436021,-15.245908,0.052853,0.784094818,0.007378613,0.059969888,-0.000880,7,0.037792231,-0.021574900,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,41.460,1.991,3.456420,-15.497698,0.052248,0.784086395,0.006944408,0.060325918,-0.000864,7,0.037320282,-0.021774699,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,41.519,2.051,3.479322,-15.790618,0.051435,0.784076882,0.006458022,0.060725629,-0.000846,7,0.036841611,-0.021935105,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,41.570,2.101,3.497178,-16.027137,0.050702,0.784069422,0.006079449,0.061037266,-0.000831,7,0.036323927,-0.022087728,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,41.620,2.152,3.513988,-16.256870,0.049915,0.784062366,0.005723888,0.061330660,-0.000817,7,0.035768513,-0.022233282,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,41.671,2.202,3.530122,-16.484320,0.049082,0.784055563,0.005382925,0.061612252,-0.000802,7,0.035212453,-0.022371024,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,41.722,2.253,3.544721,-16.696417,0.048219,0.784049381,0.005075724,0.061867049,-0.000788,7,0.034442182,-0.022529703,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,41.772,2.303,3.559033,-16.910599,0.047273,0.784043297,0.004775796,0.062116839,-0.000774,7,0.033916705,-0.022631493,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,41.823,2.355,3.571988,-17.110186,0.046411,0.784037769,0.004503153,0.062342947,-0.000761,7,0.033150866,-0.022773589,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,41.874,2.406,3.584446,-17.307713,0.045400,0.784032434,0.004243935,0.062560389,-0.000747,7,0.032536704,-0.022870668,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,41.925,2.457,3.596187,-17.499171,0.044430,0.784027391,0.003999102,0.062765306,-0.000734,7,0.031735779,-0.022999885,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,41.977,2.508,3.607467,-17.688343,0.043399,0.784022531,0.003765107,0.062962178,-0.000721,7,0.030999576,-0.023107663,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,42.027,2.558,3.617683,-17.864408,0.042423,0.784018116,0.003553154,0.063140479,-0.000708,7,0.030377936,-0.023191069,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,42.078,2.609,3.627515,-18.038455,0.041436,0.784013856,0.003349322,0.063312075,-0.000696,7,0.029716814,-0.023282681,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,42.129,2.660,3.636785,-18.206964,0.040409,0.784009829,0.003158517,0.063473879,-0.000683,7,0.029006850,-0.023373777,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,42.180,2.711,3.645528,-18.370072,0.039387,0.784006022,0.002978931,0.063626467,-0.000671,7,0.028280491,-0.023462079,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,42.231,2.763,3.653774,-18.527914,0.038373,0.784002423,0.002809887,0.063770385,-0.000659,7,0.027409161,-0.023563039,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,42.281,2.813,3.661553,-18.680623,0.037364,0.783999021,0.002650848,0.063906149,-0.000648,7,0.026832632,-0.023627234,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,42.332,2.864,3.668892,-18.828334,0.036362,0.783995805,0.002501232,0.064034241,-0.000636,7,0.026115349,-0.023704362,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,42.383,2.914,3.675817,-18.971179,0.035367,0.783992764,0.002360465,0.064155116,-0.000625,7,0.025403548,-0.023778143,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,42.433,2.965,3.682354,-19.109290,0.034382,0.783989889,0.002228001,0.064269199,-0.000614,7,0.024698473,-0.023848732,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,42.484,3.016,3.688524,-19.242797,0.033408,0.783987170,0.002103333,0.064376891,-0.000603,7,0.024001145,-0.023916275,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,42.535,3.067,3.424593,-19.247238,-0.481072,0.784105454,-0.039277028,0.059770419,-0.000593,7,2.374420811,0.080075769,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,42.585,3.117,3.214088,-18.975963,-0.343636,0.784195784,-0.057066353,0.056096422,-0.000582,7,-0.166139950,-0.051424716,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,42.637,3.168,3.015191,-18.658174,0.151433,0.784274352,-0.066296464,0.052625008,-0.000572,7,-0.094335874,-0.036993284,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,42.688,3.219,2.831326,-18.321244,0.179089,0.784337035,-0.063335234,0.049415965,-0.000562,7,0.060318667,-0.021854048,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,42.739,3.270,2.660671,-17.969826,0.114717,0.784390627,-0.058404214,0.046437461,-0.000552,7,0.082862586,-0.018001751,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,42.790,3.321,2.500978,-17.606839,0.076715,0.784438037,-0.054330798,0.043650297,-0.000542,7,0.063860698,-0.017644175,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,42.841,3.373,2.351132,-17.234667,0.058540,0.784480041,-0.050917585,0.041034993,-0.000532,7,0.041814508,-0.017316773,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,42.901,3.432,2.183443,-16.778815,0.043645,0.784524021,-0.047212390,0.038108262,-0.000521,7,0.032470297,-0.016460672,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,42.952,3.484,2.053172,-16.393362,0.030965,0.784555931,-0.044296163,0.035834604,-0.000512,7,0.023700913,-0.015682289,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,43.003,3.534,1.930942,-16.004566,0.019509,0.784584091,-0.041562092,0.033701287,-0.000503,7,0.015495403,-0.014971282,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,43.054,3.585,1.816240,-15.613864,0.009372,0.784608950,-0.039003158,0.031699364,-0.000494,7,0.008090652,-0.014299627,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,43.105,3.637,1.708590,-15.222540,0.000381,0.784630900,-0.036606689,0.029820524,-0.000485,7,0.001502143,-0.013658210,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,43.156,3.688,1.607548,-14.831734,-0.007607,0.784650285,-0.034361244,0.028057013,-0.000477,7,-0.004345947,-0.013045886,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,43.207,3.739,1.512699,-14.442457,-0.014692,0.784667410,-0.032256899,0.026401577,-0.000468,7,-0.010494364,-0.012348803,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,43.258,3.790,1.423653,-14.055608,-0.020957,0.784682542,-0.030284598,0.024847428,-0.000460,7,-0.014118626,-0.011906217,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,43.309,3.840,1.340046,-13.671975,-0.026476,0.784695916,-0.028435879,0.023388215,-0.000452,7,-0.018163100,-0.011376665,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,43.360,3.891,1.261538,-13.292256,-0.031318,0.784707740,-0.026702822,0.022017996,-0.000444,7,-0.022370048,-0.010774414,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,43.410,3.942,1.187811,-12.917057,-0.035546,0.784718195,-0.025078019,0.020731207,-0.000436,7,-0.024819202,-0.010392114,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,43.461,3.993,1.118565,-12.546909,-0.039217,0.784727443,-0.023554554,0.019522642,-0.000428,7,-0.027518015,-0.009934847,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,43.512,4.044,1.053522,-12.182271,-0.042384,0.784735625,-0.022125963,0.018387426,-0.000421,7,-0.029849015,-0.009499477,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,43.563,4.095,0.992420,-11.823536,-0.045093,0.784742866,-0.020786207,0.017320996,-0.000413,7,-0.031846611,-0.009084974,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,43.613,4.145,0.935021,-11.471042,-0.047539,0.784749275,-0.019525054,0.016319193,-0.000406,7,-0.033713666,-0.008705996,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,43.664,4.196,0.881079,-11.125072,-0.049281,0.784754952,-0.018351572,0.015377727,-0.000399,7,-0.035037771,-0.008321084,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,43.715,4.247,0.830391,-10.785856,-0.050856,0.784759979,-0.017246063,0.014493059,-0.000392,7,-0.036146217,-0.007957534,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,43.766,4.297,0.782755,-10.453587,-0.052150,0.784764432,-0.016208234,0.013661656,-0.000385,7,-0.037084416,-0.007615946,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,43.816,4.348,0.737982,-10.128419,-0.053155,0.784768379,-0.015234771,0.012880215,-0.000378,7,-0.037837303,-0.007291998,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,43.867,4.399,0.695895,-9.810469,-0.053902,0.784771878,-0.014321495,0.012145651,-0.000371,7,-0.038407447,-0.006983494,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,43.918,4.450,0.656327,-9.499822,-0.054424,0.784774980,-0.013464476,0.011455076,-0.000365,7,-0.038811841,-0.006689595,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,43.969,4.500,0.619126,-9.196535,-0.054745,0.784777732,-0.012660140,0.010805784,-0.000358,7,-0.039068466,-0.006409693,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,44.020,4.552,0.584144,-8.900639,-0.054885,0.784780174,-0.011905183,0.010195240,-0.000352,7,-0.039192949,-0.006143144,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,44.071,4.602,0.551246,-8.612143,-0.054862,0.784782340,-0.011196511,0.009621066,-0.000346,7,-0.039199262,-0.005889299,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,44.122,4.653,0.520305,-8.331034,-0.054696,0.784784264,-0.010531228,0.009081035,-0.000340,7,-0.039099870,-0.005647529,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,44.173,4.705,0.491200,-8.057283,-0.054400,0.784785972,-0.009906618,0.008573057,-0.000334,7,-0.038906351,-0.005417241,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,44.224,4.756,0.463819,-7.790842,-0.053990,0.784787490,-0.009320142,0.008095176,-0.000328,7,-0.038629215,-0.005197869,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,44.275,4.807,0.438058,-7.531651,-0.053480,0.784788839,-0.008769418,0.007645553,-0.000322,7,-0.038278054,-0.004988877,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,44.326,4.857,0.413817,-7.279636,-0.052880,0.784790038,-0.008252220,0.007222470,-0.000316,7,-0.037861643,-0.004789754,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,44.377,4.908,0.391004,-7.034712,-0.052202,0.784791104,-0.007766460,0.006824311,-0.000311,7,-0.037387948,-0.004600016,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,44.427,4.959,0.369533,-6.796783,-0.051456,0.784792052,-0.007310184,0.006449562,-0.000305,7,-0.036864281,-0.004419201,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,44.479,5.010,0.349321,-6.565748,-0.050651,0.784792896,-0.006881561,0.006096805,-0.000300,7,-0.036297262,-0.004246873,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,44.530,5.062,0.330291,-6.341495,-0.049786,0.784793648,-0.006479267,0.005764671,-0.000294,7,-0.035561081,-0.004049640,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,44.581,5.112,0.312376,-6.123907,-0.048949,0.784794317,-0.006099374,0.005451997,-0.000289,7,-0.035090660,-0.003928298,0.200000000
ros2_pendulum_ws,positive,0.5000,0.200000,44.632,5.164,0.295506,-5.912863,-0.047964,0.784794913,-0.005744936,0.005157545,-0.000284,7,-0.034408493,-0.003777876,0.200000000
ros2_pendulum_ws,positive,0.7500,0.300000,45.713,0.010,0.097677,-2.734465,-0.026972,0.784799441,-0.001661752,0.001704781,-0.000194,7,-0.019390078,-0.001818892,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,45.763,0.061,0.537446,-2.926836,0.384083,0.784813029,0.087022615,0.009380195,-0.000191,7,0.824316196,0.133633076,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,45.814,0.111,0.876090,-3.404465,-0.601632,0.784807113,0.115091499,0.015290663,-0.000188,7,0.460884780,0.045212541,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,45.865,0.162,1.174607,-3.924576,-0.456428,0.784762181,0.105638041,0.020500760,-0.000184,7,-0.137384634,-0.007775448,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,45.916,0.214,1.448342,-4.469176,-0.214828,0.784710210,0.094305961,0.025278335,-0.000181,7,-0.185123382,-0.014379625,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,45.967,0.265,1.704617,-5.033684,-0.129904,0.784656713,0.087125894,0.029751185,-0.000178,7,-0.124532948,-0.012273544,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,46.018,0.316,1.945545,-5.614971,-0.109883,0.784600561,0.081795396,0.033956169,-0.000175,7,-0.087968550,-0.012000676,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,46.069,0.367,2.171845,-6.210366,-0.096660,0.784541784,0.076910217,0.037905853,-0.000172,7,-0.069042906,-0.013464421,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,46.129,0.427,2.425136,-6.939971,-0.077106,0.784468899,0.071321589,0.042326605,-0.000168,7,-0.057311016,-0.014821056,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,46.180,0.478,2.621934,-7.557870,-0.059656,0.784407123,0.066922417,0.045761374,-0.000165,7,-0.045084683,-0.015988586,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,46.231,0.529,2.806633,-8.182474,-0.043972,0.784345085,0.062806590,0.048984988,-0.000162,7,-0.033636080,-0.017078099,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,46.282,0.580,2.979985,-8.811811,-0.029644,0.784283279,0.058948935,0.052010555,-0.000159,7,-0.023166755,-0.018113402,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,46.332,0.630,3.142693,-9.444068,-0.016470,0.784222114,0.055330410,0.054850338,-0.000156,7,-0.013580370,-0.019094249,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,46.383,0.681,3.295416,-10.077576,-0.004377,0.784161924,0.051936035,0.057515853,-0.000154,7,-0.004791670,-0.020021104,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,46.434,0.732,3.438773,-10.710808,0.006681,0.784102977,0.048752219,0.060017911,-0.000151,7,0.003250166,-0.020896874,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,46.485,0.782,3.575953,-11.354973,0.016827,0.784044353,0.045711815,0.062412156,-0.000148,7,0.010585150,-0.021724991,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,46.535,0.833,3.699678,-11.970974,0.025973,0.783989614,0.042962671,0.064571559,-0.000146,7,0.016889594,-0.022533591,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,46.586,0.884,3.818284,-12.595494,0.034303,0.783935485,0.040335962,0.066641624,-0.000143,7,0.023280396,-0.023250893,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,46.637,0.935,3.929642,-13.214871,0.041242,0.783883191,0.037883652,0.068585198,-0.000141,7,0.028463015,-0.023971293,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,46.688,0.986,4.034206,-13.828178,0.048353,0.783832782,0.035564500,0.070410169,-0.000138,7,0.034537723,-0.024749376,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,46.738,1.036,4.132394,-14.434573,0.054388,0.783784300,0.033396334,0.072123876,-0.000136,7,0.037994532,-0.025252962,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,46.789,1.087,4.224603,-15.033305,0.059561,0.783737760,0.031367214,0.073733224,-0.000133,7,0.042018892,-0.025842043,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,46.840,1.137,4.311209,-15.623712,0.064709,0.783693152,0.029450971,0.075244796,-0.000131,7,0.046220861,-0.026514638,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,46.891,1.188,4.392549,-16.205205,0.068579,0.783650474,0.027667707,0.076664445,-0.000129,7,0.048426786,-0.026956949,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,46.942,1.239,4.468957,-16.777272,0.072073,0.783609687,0.025992318,0.077998022,-0.000126,7,0.051025273,-0.027473033,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,46.992,1.290,4.540738,-17.339473,0.075145,0.783570758,0.024419171,0.079250824,-0.000124,7,0.053271201,-0.027963316,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,47.043,1.340,4.608177,-17.891431,0.077768,0.783533642,0.022943209,0.080427858,-0.000122,7,0.055199976,-0.028428243,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,47.094,1.391,4.671544,-18.432826,0.079961,0.783498290,0.021558717,0.081533819,-0.000120,7,0.056824460,-0.028870171,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,47.144,1.442,4.731091,-18.963391,0.081758,0.783464648,0.020259959,0.082573109,-0.000118,7,0.058163107,-0.029290806,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,47.195,1.493,4.788139,-19.493189,0.083164,0.783432034,0.019019424,0.083568782,-0.000116,7,0.059238048,-0.029691367,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,47.246,1.543,4.839653,-19.991217,0.084325,0.783402261,0.017897246,0.084467882,-0.000114,7,0.059930448,-0.030082850,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,47.297,1.594,4.889099,-20.488185,0.085135,0.783373397,0.016824800,0.085330873,-0.000112,7,0.060678730,-0.030436551,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,47.348,1.645,4.935586,-20.973724,0.085619,0.783346002,0.015819276,0.086142222,-0.000110,7,0.061156511,-0.030849818,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,47.398,1.696,4.979295,-21.447782,0.085873,0.783320018,0.014875148,0.086905098,-0.000108,7,0.061318918,-0.031113064,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,47.450,1.747,5.021193,-21.919472,0.086067,0.783294903,0.013967566,0.087636348,-0.000106,7,0.061476428,-0.031485740,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,47.500,1.797,5.059054,-22.361400,0.085837,0.783272035,0.013154747,0.088297148,-0.000104,7,0.061312056,-0.031781698,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,47.550,1.848,5.095416,-22.801004,0.085359,0.783249916,0.012376716,0.088931794,-0.000102,7,0.061076052,-0.032012912,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,47.602,1.899,5.129623,-23.229209,0.084774,0.783228969,0.011645105,0.089528817,-0.000100,7,0.060552732,-0.032346231,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,47.652,1.949,5.161810,-23.646094,0.083924,0.783209137,0.010961122,0.090090574,-0.000099,7,0.060104153,-0.032559083,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,47.703,2.000,5.192091,-24.051762,0.083378,0.783190369,0.010308405,0.090619080,-0.000097,7,0.059660834,-0.032802159,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,47.753,2.051,5.220594,-24.446327,0.082382,0.783172607,0.009703350,0.091116550,-0.000095,7,0.058983158,-0.033038035,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,47.804,2.101,5.247423,-24.829924,0.081306,0.783155802,0.009134563,0.091584808,-0.000093,7,0.058240160,-0.033266310,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,47.855,2.152,5.272680,-25.202698,0.080151,0.783139906,0.008599988,0.092025631,-0.000092,7,0.057423238,-0.033484532,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,47.907,2.205,5.296461,-25.564808,0.078917,0.783124872,0.008097853,0.092440690,-0.000090,7,0.056550064,-0.033692694,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,47.958,2.256,5.318856,-25.916422,0.077609,0.783110654,0.007626241,0.092831551,-0.000088,7,0.055625291,-0.033891557,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,48.008,2.306,5.339949,-26.257718,0.076238,0.783097211,0.007183244,0.093199684,-0.000087,7,0.054654614,-0.034081697,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,48.059,2.357,5.359818,-26.588880,0.074814,0.783084500,0.006767069,0.093546465,-0.000085,7,0.053644686,-0.034263539,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,48.110,2.407,5.378537,-26.910100,0.073346,0.783072483,0.006376044,0.093873186,-0.000084,7,0.052389853,-0.034471337,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,48.160,2.458,5.396177,-27.221576,0.071841,0.783061122,0.006008607,0.094181057,-0.000082,7,0.051531914,-0.034603848,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,48.211,2.508,5.412803,-27.523509,0.070220,0.783050382,0.005665493,0.094471238,-0.000081,7,0.050440103,-0.034763032,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,48.262,2.559,5.428474,-27.816104,0.068733,0.783040229,0.005339159,0.094744745,-0.000080,7,0.049094917,-0.034946114,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,48.313,2.610,5.443248,-28.099568,0.067181,0.783030631,0.005033533,0.095002601,-0.000078,7,0.047986777,-0.035089321,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,48.364,2.661,5.457179,-28.374112,0.065597,0.783021557,0.004746718,0.095245748,-0.000077,7,0.047079253,-0.035200677,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,48.414,2.712,5.470318,-28.639944,0.064004,0.783012980,0.004477084,0.095475065,-0.000075,7,0.045944809,-0.035334175,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,48.465,2.763,5.482712,-28.897278,0.062411,0.783004870,0.004223485,0.095691377,-0.000074,7,0.044807125,-0.035462099,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,48.516,2.814,5.494405,-29.146325,0.060840,0.782997202,0.003984549,0.095895461,-0.000073,7,0.043701465,-0.035582152,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,48.567,2.864,5.505439,-29.387293,0.059232,0.782989953,0.003760710,0.096088039,-0.000071,7,0.042546828,-0.035701198,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,48.618,2.915,5.515853,-29.620395,0.057660,0.782983098,0.003549562,0.096269790,-0.000070,7,0.041186032,-0.035836236,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,48.668,2.966,5.525683,-29.845837,0.056102,0.782976615,0.003350874,0.096441357,-0.000069,7,0.040294359,-0.035921793,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,48.719,3.016,5.534964,-30.063827,0.054556,0.782970485,0.003163949,0.096603340,-0.000068,7,0.039187889,-0.036024784,0.300000000
ros2_pendulum_ws,positive,0.7500,0.300000,48.769,3.067,5.091459,-29.973708,0.298434,0.783285862,-0.092402396,0.088862732,-0.000067,7,-0.338959093,-0.158547944,0.300000000
