workspace,phase,elapsed_s,degree_deg,cmX_cm,setspeed_cm_s,energy_j,theta_dot_rad_s,theta_rad,x_center_cm,mode,cart_velocity_cmd_mps,motor_command_cm_s,cart_joint_effort_cmd_n,cart_force_cmd_n,hinge_assist_torque_nm,note
pendulum_real_ws,BALANCE,26.361,-0.009641,0.064221,-0.000586,0.784799994,0.000000428,-0.000168272,0.026821,7,-0.000005862,-0.000586194,-0.000418710,-0.000418710,0.000571069,manual_A_near_upright
pendulum_real_ws,BALANCE,26.413,-0.009640,0.063375,-0.000588,0.784799994,0.000000416,-0.000168251,0.026341,7,-0.000005880,-0.000588004,-0.000420003,-0.000420003,0.000571056,manual_A_near_upright
pendulum_real_ws,BALANCE,26.465,-0.009639,0.062544,-0.000592,0.784799994,0.000000433,-0.000168230,0.025865,7,-0.000005917,-0.000591697,-0.000422641,-0.000422641,0.000570942,manual_A_near_upright
pendulum_real_ws,BALANCE,26.517,-0.009638,0.061727,-0.000590,0.784799994,0.000000373,-0.000168210,0.025402,7,-0.000005903,-0.000590274,-0.000421624,-0.000421624,0.000571018,manual_A_near_upright
pendulum_real_ws,BALANCE,26.568,-0.009637,0.060925,-0.000593,0.784799994,0.000000377,-0.000168190,0.024947,7,-0.000005928,-0.000592754,-0.000423395,-0.000423395,0.000570942,manual_A_near_upright
pendulum_real_ws,BALANCE,26.619,-0.009635,0.060137,-0.000595,0.784799994,0.000000377,-0.000168171,0.024500,7,-0.000005954,-0.000595401,-0.000425286,-0.000425286,0.000570887,manual_A_near_upright
pendulum_real_ws,BALANCE,26.673,-0.009634,0.059363,-0.000600,0.784799994,0.000000396,-0.000168152,0.024056,7,-0.000005999,-0.000599945,-0.000428532,-0.000428532,0.000570765,manual_A_near_upright
pendulum_real_ws,BALANCE,26.731,-0.009633,0.058738,-0.000644,0.784799994,0.000000772,-0.000168125,0.023578,7,-0.000006405,-0.000640484,-0.000457489,-0.000457489,0.000569611,manual_A_near_upright
pendulum_real_ws,BALANCE,26.790,-0.009631,0.057850,-0.000595,0.784799994,0.000000245,-0.000168099,0.023087,7,-0.000005952,-0.000595164,-0.000425117,-0.000425117,0.000570949,manual_A_near_upright
pendulum_real_ws,BALANCE,26.840,-0.009631,0.057112,-0.000597,0.784799994,0.000000286,-0.000168084,0.022681,7,-0.000005974,-0.000597409,-0.000426720,-0.000426720,0.000570799,manual_A_near_upright
pendulum_real_ws,BALANCE,26.891,-0.009630,0.056386,-0.000603,0.784799994,0.000000309,-0.000168069,0.022275,7,-0.000006026,-0.000602605,-0.000430432,-0.000430432,0.000570692,manual_A_near_upright
pendulum_real_ws,BALANCE,26.942,-0.009629,0.055675,-0.000603,0.784799994,0.000000306,-0.000168054,0.021885,7,-0.000006028,-0.000602819,-0.000430585,-0.000430585,0.000570649,manual_A_near_upright
pendulum_real_ws,BALANCE,26.993,-0.009628,0.054976,-0.000607,0.784799994,0.000000325,-0.000168038,0.021493,7,-0.000006066,-0.000606592,-0.000433280,-0.000433280,0.000570550,manual_A_near_upright
pendulum_real_ws,BALANCE,27.044,-0.009627,0.054289,-0.000605,0.784799994,0.000000287,-0.000168023,0.021113,7,-0.000006053,-0.000605286,-0.000432347,-0.000432347,0.000570589,manual_A_near_upright
pendulum_real_ws,BALANCE,27.095,-0.009626,0.053615,-0.000608,0.784799994,0.000000293,-0.000168009,0.020739,7,-0.000006080,-0.000607989,-0.000434278,-0.000434278,0.000570525,manual_A_near_upright
pendulum_real_ws,BALANCE,27.146,-0.009625,0.052954,-0.000609,0.784799994,0.000000281,-0.000167994,0.020372,7,-0.000006086,-0.000608618,-0.000434727,-0.000434727,0.000570504,manual_A_near_upright
pendulum_real_ws,BALANCE,27.197,-0.009625,0.052304,-0.000611,0.784799994,0.000000276,-0.000167980,0.020013,7,-0.000006109,-0.000610927,-0.000436376,-0.000436376,0.000570469,manual_A_near_upright
pendulum_real_ws,BALANCE,27.248,-0.009624,0.051666,-0.000615,0.784799994,0.000000299,-0.000167965,0.019653,7,-0.000006150,-0.000614951,-0.000439251,-0.000439251,0.000570392,manual_A_near_upright
pendulum_real_ws,BALANCE,27.300,-0.009623,0.051040,-0.000615,0.784799994,0.000000284,-0.000167951,0.019303,7,-0.000006151,-0.000615135,-0.000439382,-0.000439382,0.000570351,manual_A_near_upright
pendulum_real_ws,BALANCE,27.351,-0.009622,0.050425,-0.000617,0.784799994,0.000000280,-0.000167936,0.018957,7,-0.000006168,-0.000616828,-0.000440592,-0.000440592,0.000570311,manual_A_near_upright
