workspace,direction,force_n,torque_nm,elapsed_s,trial_elapsed_s,degree_deg,cmX_cm,setspeed_cm_s,energy_j,theta_dot_rad_s,theta_rad,x_center_cm,mode,cart_force_cmd_n,hinge_total_torque_nm,external_disturbance_torque_nm
ros2_pendulum_ws,negative,2.0500,-0.820000,46.955,0.559,-7.967100,31.689199,-16.537435,0.781012790,0.008727471,-0.139052119,10.204799,7,-9.671480450,-0.133942022,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,47.015,0.619,-8.121541,32.474234,-28.000000,0.780961303,-0.155590565,-0.141747627,10.168786,7,-20.000000000,-0.423932748,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,47.065,0.669,-8.179269,30.169608,0.752913,0.781687883,-0.468899113,-0.142755177,10.097692,7,24.280848267,-0.217504420,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,47.117,0.721,-9.446712,30.315326,14.940664,0.779950466,-0.343485494,-0.164876234,10.097692,7,10.671902777,0.564944382,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,47.177,0.781,-9.765688,32.426483,-18.601937,0.779254841,-0.187651582,-0.170443401,10.097692,7,-3.085834024,-0.043744755,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,47.229,0.833,-9.408722,32.095132,-28.000000,0.779875344,0.297568731,-0.164213173,10.097692,7,-20.000000000,-0.975840166,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,47.279,0.883,-10.214357,29.028788,14.569688,0.784509047,-1.217385977,-0.178274163,10.097692,7,39.135499888,0.863095230,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,47.330,0.935,-11.143847,29.602449,17.249005,0.777859146,-0.338315746,-0.194496816,10.097692,7,12.320717705,0.653246966,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,47.381,0.985,-11.160924,32.057877,-22.399417,0.777613986,0.242534321,-0.194794873,10.097692,7,-15.999583695,-0.739779801,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,47.431,1.035,-11.046177,32.885263,-28.000000,0.777561043,-0.088040994,-0.192792156,10.097692,7,-20.000000000,-0.524628658,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,47.482,1.087,-10.591677,30.703516,-13.691159,0.778428777,0.280385621,-0.184859630,10.097692,7,-20.000000000,-0.276774371,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,47.534,1.138,-11.800363,29.553664,18.046615,0.776628491,-0.174238510,-0.205955192,10.097692,7,12.890439081,0.298420076,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,47.584,1.188,-12.356782,31.842992,-16.119587,0.775710315,0.012882032,-0.215666531,10.097692,7,-10.369838502,0.038738506,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,47.635,1.239,-12.203562,33.398784,-8.102000,0.776255826,0.284159380,-0.212992345,10.097692,7,-5.787142544,-0.777808540,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,47.685,1.290,-11.755583,32.644173,-28.000000,0.776570286,0.012559278,-0.205173631,10.097692,7,-20.000000000,-0.958990109,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,47.736,1.340,-12.537329,29.120671,13.915080,0.780490607,-1.123328620,-0.218817669,10.097692,7,45.000000000,1.648957330,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,47.786,1.391,-13.321013,29.649223,19.712131,0.774411827,-0.205893664,-0.232495532,10.097692,7,24.265908792,1.332420821,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,47.837,1.441,-13.190105,32.496992,-27.823287,0.774993746,0.369430375,-0.230210759,10.097692,7,-14.771378536,-0.239099686,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,47.888,1.492,-12.963066,33.527718,-28.000000,0.774802802,-0.028136641,-0.226248175,10.097692,7,-20.000000000,-0.524154033,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,47.939,1.543,-12.443902,31.455408,-28.000000,0.775915109,0.288783594,-0.217187056,10.097692,7,-20.000000000,-0.176319344,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,47.990,1.594,-13.413747,29.113340,15.569497,0.774181679,0.146844699,-0.234114045,10.097692,7,11.121069042,-0.376439526,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,48.041,1.645,-14.012499,31.171011,-7.995564,0.773136819,-0.058082926,-0.244564247,10.097692,7,-9.391014360,0.150917462,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,48.091,1.696,-13.887845,33.360981,-15.946445,0.773388045,-0.121355331,-0.242388620,10.097692,7,-1.205394637,0.121008138,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,48.142,1.746,-13.332616,33.736676,-13.802291,0.776353826,0.729706400,-0.232698048,10.097692,7,-20.000000000,-0.351124613,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,48.193,1.798,-13.085152,31.505503,-28.000000,0.775196805,-0.382622445,-0.228378982,10.097692,7,-20.000000000,0.874782407,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,48.244,1.848,-14.233818,28.968350,24.789699,0.772767829,-0.059908660,-0.248426996,10.097692,7,42.214648749,1.835605312,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,48.294,1.899,-14.635642,31.226236,-5.574669,0.772071420,0.031405908,-0.255440144,10.097692,7,6.262118547,0.172071788,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,48.346,1.950,-14.416012,33.517028,-16.212594,0.772462915,-0.067395532,-0.251606867,10.097692,7,-20.000000000,0.197212623,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,48.396,2.001,-13.773899,33.630209,-28.000000,0.774132983,0.392839776,-0.240399893,10.097692,7,-20.000000000,-0.633452253,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,48.447,2.051,-13.351106,30.334435,-13.967061,0.774194754,-0.002991548,-0.233020761,10.097692,7,-20.000000000,-0.673504363,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,48.498,2.102,-14.642205,28.690630,33.002942,0.772584420,-0.363422721,-0.255554684,10.097692,7,17.996156878,0.094744540,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,48.549,2.153,-15.155083,31.475717,-5.179395,0.771271648,-0.172218858,-0.264506098,10.097692,7,6.313359202,0.271159968,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,48.600,2.204,-14.699796,33.719342,-13.856826,0.772227963,0.260644304,-0.256559836,10.097692,7,-20.000000000,0.293933147,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,48.651,2.255,-14.228422,33.828035,-27.637077,0.772841332,-0.140333080,-0.248332816,10.097692,7,-20.000000000,0.361130967,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,48.702,2.306,-14.021490,31.148017,-28.000000,0.773171373,-0.125461175,-0.244721162,10.097692,7,-20.000000000,0.946002084,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,48.753,2.357,-14.649409,27.768302,14.703937,0.772850689,0.449179510,-0.255680427,10.097692,7,41.921978827,1.414818479,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,48.804,2.408,-15.270634,29.461421,5.306943,0.770957205,0.054435870,-0.266522836,10.097692,7,2.388058121,-0.345209979,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,48.855,2.460,-15.109562,33.001159,-29.666933,0.771838672,0.388676162,-0.263711610,10.097692,7,-25.053469671,-0.758965997,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,48.906,2.510,-14.938395,34.300328,-14.762289,0.771928932,-0.312513304,-0.260724186,10.097692,7,-20.000000000,0.816494161,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,48.957,2.562,-14.417303,33.434405,-28.000000,0.774229321,0.668351952,-0.251629414,10.097692,7,-20.000000000,-1.568504677,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,49.008,2.612,-13.918101,29.389785,0.313235,0.774004205,-0.425692877,-0.242916689,10.097692,7,17.402391256,-1.745820730,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,49.059,2.663,-15.464148,28.184600,42.462981,0.773473929,-0.848498050,-0.269900300,10.097692,7,26.287596606,0.847129319,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,49.110,2.714,-15.817196,31.135800,3.940039,0.770053891,-0.167058626,-0.276062151,10.097692,7,13.014786453,0.831845271,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,49.161,2.765,-15.234490,33.617065,-11.795992,0.771326861,0.281241958,-0.265892005,10.097692,7,-20.000000000,0.440493486,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,49.212,2.816,-14.693102,33.777525,-27.791959,0.772006307,-0.098050061,-0.256443004,10.097692,7,-4.434375690,-1.621533285,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,49.263,2.867,-14.467113,31.144154,-28.000000,0.772361907,0.033325338,-0.252498759,10.097692,7,-20.000000000,0.771518210,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,49.314,2.918,-15.041247,27.897292,14.530159,0.772196682,0.458421136,-0.262519292,10.097692,7,36.346919864,0.963858858,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,49.364,2.968,-15.695118,29.678443,7.415492,0.770170201,0.015116290,-0.273931487,10.097692,7,1.881923477,-0.391778656,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,49.416,3.020,-15.398269,33.030743,-14.185956,0.770819613,0.162348197,-0.268750489,10.097692,7,-10.132825879,-0.295884011,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,49.466,3.070,-14.407897,33.620627,-28.000000,0.772461123,-0.025222108,-0.251465245,10.097692,7,-20.000000000,0.915514891,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,49.517,3.122,-12.562568,30.960667,-13.540807,0.780108051,1.084259262,-0.219258176,10.097692,7,2.634353184,-1.856744432,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,49.568,3.172,-12.586033,28.567207,16.386259,0.775535176,0.202843649,-0.219667707,10.097692,7,-2.323854090,-1.204195713,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,49.619,3.223,-12.298812,29.123388,10.113242,0.775810637,0.063679826,-0.214654761,10.097692,7,7.223744314,0.576994606,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,49.670,3.274,-11.621902,30.425742,1.830212,0.776900600,0.190697838,-0.202840461,10.097692,7,0.870894947,0.187438830,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,49.721,3.325,-10.752897,31.598863,-11.022994,0.778515700,0.389186949,-0.187673461,10.097692,7,-7.584409876,-0.101102778,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,49.772,3.376,-9.938064,31.564354,-15.156784,0.778935923,-0.077345436,-0.173451942,10.097692,7,-20.000000000,0.775365648,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,49.823,3.428,-9.629168,30.026284,25.436827,0.779365174,-0.153046782,-0.168060680,10.097692,7,18.169162064,0.938718589,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,49.874,3.478,-9.024430,30.215377,-2.452168,0.780260716,0.281965914,-0.157506009,10.097692,7,6.726898486,0.507409501,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,49.925,3.530,-8.442891,30.822191,-2.957450,0.780781955,0.242132088,-0.147356246,10.097692,7,-0.854364955,0.013567385,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,49.977,3.581,-7.842766,31.277387,-2.452100,0.781301215,0.207135328,-0.136882084,10.026241,7,-4.607251198,-0.190592321,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,50.028,3.632,-7.507200,30.826536,21.390695,0.781664145,-0.238548173,-0.131025355,9.848164,7,15.279068046,1.018001822,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,50.079,3.683,-7.065385,30.894146,1.117117,0.781889528,0.131572646,-0.123314240,9.673050,7,4.820762603,0.416340793,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,50.130,3.734,-6.261066,30.858480,-3.653902,0.783046547,0.383111715,-0.109276215,9.501302,7,-2.609930239,-0.547928983,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,50.181,3.786,-6.126081,30.513744,2.127382,0.782597518,0.097890358,-0.106920276,9.332830,7,1.519558418,0.128592079,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,50.232,3.836,-5.814524,30.541336,1.358012,0.782810297,0.085397606,-0.101482585,9.167719,7,0.970008792,0.140086533,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,50.283,3.887,-5.461442,30.552796,-0.047943,0.783067409,0.110361943,-0.095320147,9.004275,7,-0.006189094,0.063057286,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,50.335,3.939,-5.120905,30.500335,-0.521667,0.783286719,0.115063093,-0.089376646,8.843279,7,-0.372619367,0.027729172,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,50.386,3.990,-4.803982,30.384791,-0.499228,0.783468595,0.108489008,-0.083845302,8.686684,7,-0.305791320,0.029645191,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,50.436,4.041,-4.508736,30.213163,-0.404747,0.783626179,0.100642666,-0.078692289,8.533208,7,-0.296972677,0.026152501,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,50.488,4.092,-4.232496,29.992347,-0.340750,0.783765091,0.093877911,-0.073870990,8.381377,7,-0.256166605,0.025556939,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,50.539,4.143,-3.973679,29.728436,-0.297667,0.783887586,0.087919872,-0.069353787,8.232671,7,-0.212619218,0.024795182,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,50.591,4.195,-3.731155,29.426843,-0.261018,0.783995421,0.082400767,-0.065120940,8.086152,7,-0.186441202,0.023649354,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,50.641,4.246,-3.503900,29.092426,-0.227572,0.784090320,0.077228487,-0.061154592,7.941845,7,-0.166941000,0.022799104,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,50.692,4.296,-3.290946,28.729561,-0.196275,0.784173843,0.072370019,-0.057437840,7.801245,7,-0.144190472,0.021803524,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,50.743,4.347,-3.091353,28.342238,-0.168601,0.784247395,0.067836439,-0.053954296,7.663031,7,-0.124175598,0.020827560,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,50.795,4.399,-2.904259,27.934005,-0.143823,0.784312175,0.063592270,-0.050688886,7.525869,7,-0.106213202,0.019892592,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,50.846,4.450,-2.728865,27.508043,-0.120650,0.784369240,0.059613193,-0.047627679,7.392486,7,-0.089435319,0.019023050,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,50.897,4.501,-2.564419,27.067272,-0.100447,0.784419528,0.055896030,-0.044757557,7.260861,7,-0.074575577,0.018180683,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,50.948,4.553,-2.410218,26.614304,-0.082062,0.784463852,0.052417598,-0.042066232,7.132278,7,-0.058615373,0.017222953,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,50.999,4.604,-2.265600,26.151481,-0.065615,0.784502932,0.049161867,-0.039542176,7.005363,7,-0.046868105,0.016454915,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,51.050,4.654,-2.129968,25.680912,-0.050545,0.784537392,0.046110366,-0.037174947,6.881752,7,-0.036103427,0.015729942,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,51.101,4.705,-2.002744,25.204524,-0.037155,0.784567788,0.043253413,-0.034954477,6.760424,7,-0.028300761,0.015173901,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,51.152,4.756,-1.883390,24.724030,-0.025621,0.784594607,0.040579869,-0.032871365,6.640007,7,-0.018300711,0.014370955,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,51.212,4.817,-1.749847,24.144128,-0.012654,0.784622668,0.037599997,-0.030540585,6.500948,7,-0.010473996,0.013724047,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,51.263,4.867,-1.646103,23.659732,-0.002559,0.784643043,0.035272976,-0.028729909,6.387131,7,-0.003338879,0.013129291,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,51.314,4.918,-1.548745,23.175619,0.004513,0.784661042,0.033123374,-0.027030700,6.274225,7,0.003223249,0.012408283,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,51.374,4.978,-1.439781,22.596476,0.014980,0.784679878,0.030676343,-0.025128927,6.143458,7,0.009587731,0.011912045,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,51.424,5.029,-1.355091,22.116507,0.020720,0.784693577,0.028804337,-0.023650798,6.035069,7,0.014034303,0.011387786,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,51.475,5.079,-1.275573,21.639786,0.027084,0.784705682,0.027029256,-0.022262951,5.928332,7,0.018254540,0.010887087,-0.820000000
ros2_pendulum_ws,negative,2.0500,-0.820000,51.526,5.130,-1.200924,21.167035,0.031747,0.784716385,0.025385039,-0.020960070,5.823410,7,0.022049260,0.010430283,-0.820000000
ros2_pendulum_ws,negative,2.1000,-0.840000,52.725,0.000,-0.306404,11.987046,0.054443,0.784794529,0.005920563,-0.005347754,3.825009,7,0.038888087,0.003973013,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,52.777,0.052,-1.421457,12.211833,0.535061,0.784782941,-0.161007899,-0.024809099,3.757207,7,-2.118873933,-0.369230105,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,52.827,0.102,-2.308577,13.526884,-1.541841,0.784717983,-0.243138013,-0.040292269,3.690750,7,-0.778774705,-0.107518771,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,52.878,0.153,-3.158837,15.014699,0.766746,0.784525724,-0.283695469,-0.055132104,3.625338,7,0.547675677,0.028318278,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,52.929,0.204,-3.947575,16.599518,0.946487,0.784164126,-0.271620485,-0.068898183,3.561158,7,0.676062303,0.046142985,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,52.980,0.255,-4.680715,18.270357,0.709946,0.783743146,-0.250916261,-0.081693893,3.498013,7,0.506779035,0.038605905,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,53.031,0.306,-5.367332,20.018748,0.571186,0.783297876,-0.233649732,-0.093677608,3.436186,7,0.407990000,0.039263225,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,53.082,0.357,-6.011972,21.837247,0.507842,0.782833817,-0.219091500,-0.104928707,3.375042,7,0.379988024,0.042610034,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,53.133,0.408,-6.617131,23.718871,0.462956,0.782355362,-0.205785602,-0.115490722,3.315357,7,0.330683145,0.046553897,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,53.184,0.459,-7.185049,25.656959,0.411028,0.781867778,-0.193098851,-0.125402754,3.256791,7,0.293591506,0.049806606,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,53.234,0.509,-7.717915,27.644958,0.360910,0.781376650,-0.181177718,-0.134703035,3.200210,7,0.257792831,0.052816842,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,53.285,0.560,-8.217927,29.676556,0.324188,0.780886364,-0.170074047,-0.143429876,3.177337,7,0.231562859,0.055839294,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,53.336,0.611,-8.615491,31.712264,-17.102760,0.780372259,-0.005774919,-0.150368681,3.177337,7,-9.395983151,0.058025826,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,53.387,0.662,-8.586593,32.472123,-20.494241,0.780416283,0.060330753,-0.149864314,3.177337,7,-20.000000000,-0.675294298,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,53.438,0.713,-8.547501,30.630870,-13.794157,0.780458178,-0.064366053,-0.149182036,3.177337,7,-20.000000000,-0.183066942,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,53.489,0.764,-9.813284,29.717826,8.622640,0.779110277,-0.113702942,-0.171274118,3.177337,7,9.352768342,0.019637419,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,53.540,0.815,-10.318848,31.640889,-15.505602,0.778453422,-0.002914915,-0.180097871,3.177337,7,-10.086853864,-0.058680996,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,53.591,0.866,-10.219951,32.658525,-21.047865,0.778590211,0.063392865,-0.178371800,3.177337,7,-3.301380380,-0.614748489,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,53.642,0.917,-10.062686,31.060488,-28.000000,0.778763807,0.002531480,-0.175626999,3.177337,7,-20.000000000,-0.153738789,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,53.693,0.968,-11.125852,28.799413,14.666712,0.777472326,0.108638867,-0.194182747,3.177337,7,7.300581036,-0.440511942,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,53.743,1.018,-11.707134,30.484743,1.279463,0.776642495,-0.036654859,-0.204328028,3.177337,7,0.913902107,-0.057313044,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,53.794,1.069,-11.679192,32.790322,-10.578291,0.776678372,0.024838934,-0.203840357,3.177337,7,-17.617521185,-0.831210450,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,53.844,1.119,-11.587348,32.993559,-28.000000,0.776927258,0.176434990,-0.202237382,3.177337,7,-20.000000000,0.104873739,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,53.896,1.171,-11.367747,30.107859,0.602241,0.777768552,-0.408210814,-0.198404620,3.177337,7,38.101387302,0.814281661,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,53.947,1.222,-12.702948,29.809224,28.607677,0.776227958,-0.508094999,-0.221708269,3.177337,7,20.434055197,1.133236112,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,53.998,1.273,-12.844594,32.174576,-16.365275,0.775054004,0.135255742,-0.224180455,3.177337,7,-11.689482388,-0.402400233,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,54.049,1.324,-12.617382,33.355357,-21.987568,0.775425148,0.159214622,-0.220214864,3.177337,7,-5.620582974,-0.749708533,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,54.100,1.375,-12.359080,31.941161,-28.000000,0.775706380,-0.004896083,-0.215706633,3.177337,7,-20.000000000,-0.155473690,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,54.151,1.426,-13.301725,28.680926,29.495771,0.774551421,-0.263983315,-0.232158894,3.177337,7,45.000000000,2.616033833,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,54.203,1.478,-13.786262,29.918378,5.122869,0.773513622,0.067265364,-0.240615658,3.177337,7,1.766096761,-0.183343635,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,54.253,1.528,-13.607925,32.584323,-13.321508,0.773868866,0.145030440,-0.237503094,3.177337,7,-9.515363210,-0.380562537,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,54.305,1.580,-13.397717,33.129685,-28.000000,0.774298057,0.210463200,-0.233834271,3.177337,7,-20.000000000,-0.550075159,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,54.356,1.631,-12.802730,30.440787,-13.563067,0.775289182,0.247344890,-0.223449786,3.177337,7,24.459430850,-0.673898464,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,54.406,1.681,-14.043229,29.016757,27.518811,0.773431782,-0.299779310,-0.245100579,3.177337,7,10.733396647,-0.364738691,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,54.458,1.733,-14.614288,31.494509,-8.712384,0.772280294,-0.209698790,-0.255067452,3.177337,7,-6.645015723,0.530506432,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,54.509,1.784,-14.236713,33.570800,-13.053972,0.772926172,0.210697798,-0.248477518,3.177337,7,-20.000000000,0.342933475,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,54.560,1.835,-13.731099,33.377415,-28.000000,0.773608175,-0.075498364,-0.239652892,3.177337,7,-20.000000000,0.156015904,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,54.611,1.886,-13.605009,30.386543,-13.541606,0.773794231,-0.034648140,-0.237452195,3.177337,7,33.990080670,0.050493000,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,54.661,1.937,-14.644536,28.868118,18.054291,0.772060738,-0.046525069,-0.255595373,3.177337,7,17.951887826,0.217907017,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,54.713,1.988,-15.111096,31.511966,-10.200632,0.771272200,-0.100677027,-0.263738378,3.177337,7,-10.381416273,0.298335348,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,54.763,2.038,-14.715947,33.688336,-13.764925,0.772097230,0.205605043,-0.256841736,3.177337,7,-2.691596822,-0.460190202,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,54.814,2.089,-14.155397,33.168876,-28.000000,0.772921717,0.095579577,-0.247058280,3.177337,7,-20.000000000,-0.788387942,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,54.865,2.140,-14.093671,29.342565,0.440345,0.774801389,-0.673248284,-0.245980959,3.177337,7,33.138465765,-0.150249065,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,54.916,2.191,-15.323878,28.800482,33.301250,0.771747936,-0.474022420,-0.267452120,3.177337,7,22.603072425,0.846605666,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,54.967,2.242,-15.498736,31.780915,-19.696460,0.770614392,0.144471679,-0.270503972,3.177337,7,-15.891346898,-0.267018527,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,55.018,2.293,-14.912659,33.554226,-0.865172,0.771795790,0.230281517,-0.260274994,3.177337,7,-0.617979787,-0.507740663,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,55.069,2.344,-14.881681,33.283481,-28.000000,0.771972319,-0.289008805,-0.259734329,3.177337,7,-20.000000000,0.736717852,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,55.119,2.394,-14.364464,30.049347,0.714846,0.772567557,-0.093638595,-0.250707195,3.177337,7,31.168322734,-0.099030002,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,55.170,2.445,-15.547475,29.865335,26.494463,0.770894275,-0.336416955,-0.271354636,3.177337,7,12.464846159,0.099108269,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,55.221,2.496,-15.528300,32.801063,-22.202031,0.770766881,0.269320255,-0.271019966,3.177337,7,-15.777008779,-0.277746915,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,55.272,2.547,-15.139141,34.278014,-0.301224,0.771354501,0.207943417,-0.264227861,3.177337,7,-0.215160137,-0.440689472,-0.840000000
ros2_pendulum_ws,negative,2.1000,-0.840000,55.323,2.598,-15.115917,33.883542,-28.000000,0.771590720,-0.303179382,-0.263822515,3.177337,7,-20.000000000,0.402389617,-0.840000000
