workspace,elapsed_s,degree_deg,cmX_cm,setspeed_cm_s,energy_j,theta_dot_rad_s,theta_rad,x_center_cm,mode,cart_velocity_cmd_mps,cart_force_cmd_n,hinge_assist_torque_nm,external_force_n,note
real,12.537,-6.084636,8.932318,-7.685348,0.786361044,-0.971039095,-0.106196934,-0.321696,7,-0.076853484,-5.489534544,0.000000000,0.000000,recover
real,12.558,-7.085014,10.343334,-3.916550,0.784410079,-0.807210302,-0.123656827,-0.321696,7,-0.039165503,-2.797535914,0.000000000,0.000000,recover
real,12.578,-7.914123,11.629355,-3.576687,0.783106080,-0.714750394,-0.138127505,-0.321696,7,-0.024337536,-1.738395439,0.000000000,0.000000,recover
real,12.599,-8.700123,12.844195,-5.539809,0.782043016,-0.662974741,-0.151845789,-0.321696,7,-0.055398087,-3.957006191,0.000000000,0.000000,recover
real,12.620,-9.403833,14.001402,-4.487032,0.780768717,-0.557245296,-0.164127844,-0.321696,7,-0.044870321,-3.205022932,0.000000000,0.000000,recover
real,12.640,-9.958511,14.950833,-5.166230,0.779863333,-0.493844830,-0.173808799,-0.321696,7,-0.051662300,-3.690164311,0.000000000,0.000000,recover
real,12.670,-10.681377,16.254322,-5.164708,0.778578282,-0.379921037,-0.186425189,-0.321696,7,-0.051647080,-3.689077151,0.000000000,0.000000,recover
real,12.690,-11.059101,16.984664,-5.342818,0.777900523,-0.311228680,-0.193017716,-0.321696,7,-0.053428181,-3.738858098,0.000000000,0.000000,recover
real,12.711,-11.359347,17.603189,-5.392736,0.777350013,-0.243243190,-0.198258000,-0.321696,7,-0.053927360,-3.851954276,0.000000000,0.000000,recover
real,12.732,-11.583143,18.107870,-5.403469,0.776934715,-0.177615457,-0.202163975,-0.321696,7,-0.054034688,-3.859620575,0.000000000,0.000000,recover
real,12.752,-11.734614,18.498710,-5.431019,0.776651941,-0.115166051,-0.204807648,-0.321696,7,-0.054310193,-3.879299504,0.000000000,0.000000,recover
real,12.773,-11.815987,18.775353,-5.401788,0.776497050,-0.054525914,-0.206227883,-0.321696,7,-0.054017882,-3.858420170,0.000000000,0.000000,recover
real,12.794,-11.830013,18.938208,-5.366077,0.776465526,0.003511099,-0.206472675,-0.321696,7,-0.053660770,-3.832912131,0.000000000,0.000000,recover
real,12.814,-11.779393,18.988162,-5.305891,0.776550497,0.059367269,-0.205589192,-0.321696,7,-0.053058911,-3.789922209,0.000000000,0.000000,recover
real,12.835,-11.666488,18.926420,-5.223111,0.776744665,0.113089064,-0.203618620,-0.321696,7,-0.052231108,-3.730793463,0.000000000,0.000000,recover
real,12.855,-11.493891,18.754760,-5.124905,0.777039219,0.164640324,-0.200606245,-0.321696,7,-0.051249054,-3.660646709,0.000000000,0.000000,recover
real,12.876,-11.260969,18.473866,-5.792015,0.777439702,0.220352328,-0.196540978,-0.321696,7,-0.057920147,-4.137153372,0.000000000,0.000000,recover
real,12.897,-10.945823,18.074730,-5.337451,0.778012101,0.296212833,-0.191040648,-0.321696,7,-0.053374508,-3.812464872,0.000000000,0.000000,recover
real,12.917,-10.549453,17.559726,-5.192581,0.778695924,0.363511685,-0.184122693,-0.321696,7,-0.051925809,-3.708986359,0.000000000,0.000000,recover
real,12.938,-10.079085,16.934796,-5.044417,0.779478982,0.428614374,-0.175913224,-0.321696,7,-0.050444172,-3.603155147,0.000000000,0.000000,recover
real,12.968,-9.233689,15.797584,-4.657239,0.780817444,0.524911795,-0.161158278,-0.321696,7,-0.046572392,-3.326599398,0.000000000,0.000000,recover
real,12.988,-8.581334,14.913746,-4.400935,0.781780448,0.585949717,-0.149772526,-0.321696,7,-0.044009349,-3.143524938,0.000000000,0.000000,recover
real,13.009,-7.860418,13.935480,-4.100643,0.782778322,0.645221309,-0.137190176,-0.320523,7,-0.041006433,-2.929030895,0.000000000,0.000000,recover
real,13.030,-7.073577,12.868828,-3.779240,0.783785005,0.702073087,-0.123457209,-0.318210,7,-0.037792404,-2.699457441,0.000000000,0.000000,recover
real,13.050,-6.223671,11.720381,-3.427153,0.784775779,0.756386499,-0.108623546,-0.315921,7,-0.034271527,-2.447966180,0.000000000,0.000000,recover
real,13.071,-5.313927,10.497332,-3.043648,0.785723378,0.807748249,-0.092745527,-0.315921,7,-0.030436478,-2.174034156,0.000000000,0.000000,recover
real,13.091,-4.348134,9.207532,-2.635599,0.786599437,0.855693496,-0.075889253,-0.315921,7,-0.026355985,-1.882570393,0.000000000,0.000000,recover
real,13.112,-3.330487,7.859403,-2.195834,0.787376278,0.899864394,-0.058127971,-0.315921,7,-0.021958335,-1.568452531,0.000000000,0.000000,recover
real,13.133,-2.265806,6.461999,-1.725219,0.788024947,0.939645909,-0.039545770,-0.315921,7,-0.017252193,-1.232299483,0.000000000,0.000000,recover
real,13.154,-1.159684,5.025056,-1.223185,0.788517097,0.974355123,-0.020240300,-0.315921,7,-0.012231852,-0.873703735,0.000000000,0.000000,recover
real,13.174,-0.018560,3.558991,-0.688416,0.788825809,1.003223457,-0.000323932,-0.315921,7,-0.006884158,-0.491725591,0.000000000,0.000000,recover
real,13.195,1.142923,2.078299,1.860275,0.788801190,1.009858710,0.019947771,-0.315921,7,0.018602753,1.328768036,0.000000000,0.000000,recover
real,13.215,2.253936,0.623915,1.724498,0.788115395,0.951180949,0.039338597,-0.315921,7,0.017244983,1.231784513,0.000000000,0.000000,recover
real,13.245,3.798964,-1.478662,3.040848,0.786961660,0.869467270,0.066304425,-0.315921,7,0.030408481,2.172034391,0.000000000,0.000000,recover
real,13.266,4.732479,-2.809718,2.990621,0.785980360,0.793432237,0.082597348,-0.315921,7,0.029906213,2.136158072,0.000000000,0.000000,recover
real,13.286,5.584976,-4.074423,3.366212,0.785046711,0.726197657,0.097476217,-0.315921,7,0.033662115,2.404436796,0.000000000,0.000000,recover
real,13.307,6.361258,-5.268757,3.652520,0.784117488,0.658306455,0.111024904,-0.314773,7,0.036525199,2.608942808,0.000000000,0.000000,recover
real,13.337,7.378553,-6.913890,3.944677,0.782791618,0.556992554,0.128780044,-0.311438,7,0.039446768,2.817626271,0.000000000,0.000000,recover
real,13.358,7.962349,-7.907365,4.123167,0.781982813,0.491380435,0.138969198,-0.309201,7,0.041231673,2.945119496,0.000000000,0.000000,recover
real,13.378,8.471925,-8.813571,4.277775,0.781248574,0.427310006,0.147862987,-0.309201,7,0.042777749,3.055553531,0.000000000,0.000000,recover
real,13.398,8.909491,-9.629622,4.397183,0.780597442,0.364709491,0.155499949,-0.309201,7,0.043971828,3.140844828,0.000000000,0.000000,recover
real,13.419,9.276623,-10.352848,4.488604,0.780037230,0.303811709,0.161907613,-0.309201,7,0.044886045,3.206146053,0.000000000,0.000000,recover
real,13.439,9.575744,-10.981473,4.570272,0.779572539,0.244961425,0.167128258,-0.309201,7,0.045345468,3.238962000,0.000000000,0.000000,recover
real,13.460,9.808611,-11.513902,4.606536,0.779204728,0.187557700,0.171192561,-0.309201,7,0.046065356,3.290382580,0.000000000,0.000000,recover
real,13.480,9.977379,-11.949200,4.722481,0.778935375,0.132230712,0.174138107,-0.309201,7,0.047224807,3.373200535,0.000000000,0.000000,recover
real,13.501,10.080901,-12.285340,5.046109,0.778763290,0.073016468,0.175944917,-0.309201,7,0.050461095,3.604363902,0.000000000,0.000000,recover
real,13.521,10.108765,-12.516351,4.879143,0.778708661,0.006023290,0.176431235,-0.309201,7,0.048791427,3.485101906,0.000000000,0.000000,recover
real,13.542,10.063818,-12.643045,4.874955,0.778774929,-0.055908006,0.175646767,-0.309201,7,0.048749546,3.482110448,0.000000000,0.000000,recover
real,13.562,9.949147,-12.666887,4.825399,0.778953553,-0.116903323,0.173645372,-0.309201,7,0.048253988,3.446713450,0.000000000,0.000000,recover
real,13.583,9.765006,-12.588510,4.718912,0.779240177,-0.177057494,0.170431508,-0.309201,7,0.047189122,3.370651584,0.000000000,0.000000,recover
real,13.613,9.363242,-12.283854,4.543297,0.779850422,-0.263850910,0.163419402,-0.309201,7,0.045432970,3.245212116,0.000000000,0.000000,recover
real,13.633,9.014179,-11.959551,4.387115,0.780362986,-0.319876679,0.157327109,-0.309201,7,0.043871154,3.133653852,0.000000000,0.000000,recover
real,13.654,8.602386,-11.541847,4.210329,0.780945435,-0.374123832,0.150139960,-0.309201,7,0.042103291,3.007377897,0.000000000,0.000000,recover
real,13.674,8.129917,-11.034355,4.008428,0.781584219,-0.426572852,0.141893815,-0.309201,7,0.040084284,2.863163115,0.000000000,0.000000,recover
real,13.695,7.598962,-10.441179,3.779522,0.782264190,-0.477040929,0.132626905,-0.306980,7,0.037795216,2.699658320,0.000000000,0.000000,recover
real,13.716,7.012010,-9.766976,3.531503,0.782968791,-0.525288840,0.122382665,-0.304728,7,0.035315033,2.522502356,0.000000000,0.000000,recover
real,13.746,6.032145,-8.614933,3.114992,0.784034931,-0.593214299,0.105280793,-0.301543,7,0.031149922,2.224994404,0.000000000,0.000000,recover
real,13.767,5.317251,-7.761577,2.806292,0.784725344,-0.635197366,0.092803529,-0.299366,7,0.028062922,2.004494396,0.000000000,0.000000,recover
real,13.788,4.556645,-6.847154,2.472307,0.785377837,-0.674185313,0.079528450,-0.297199,7,0.024723074,1.765933857,0.000000000,0.000000,recover
real,13.808,3.754235,-5.878567,2.119318,0.785972621,-0.709696692,0.065523765,-0.295087,7,0.021193179,1.513798466,0.000000000,0.000000,recover
real,13.828,2.914206,-4.863132,1.740676,0.786491568,-0.741455717,0.050862489,-0.293006,7,0.017406756,1.243339733,0.000000000,0.000000,recover
real,13.849,2.041288,-3.808684,1.339507,0.786916025,-0.768933517,0.035627199,-0.290882,7,0.013395072,0.956790823,0.000000000,0.000000,recover
real,13.869,1.140814,-2.723569,0.916072,0.787228873,-0.791620637,0.019910966,-0.288846,7,0.009160722,0.654337311,0.000000000,0.000000,recover
real,13.889,0.218725,-1.616614,0.470086,0.787414822,-0.808962514,0.003817478,-0.286792,7,0.004700857,0.335775483,0.000000000,0.000000,recover
real,13.910,-0.715797,-0.498326,-1.091846,0.787425501,-0.814880769,-0.012493007,-0.284726,7,-0.010918460,-0.779890018,0.000000000,0.000000,recover
real,13.931,-1.623167,0.606476,-1.414714,0.787069348,-0.778909631,-0.028329612,-0.282646,7,-0.014147140,-1.010509967,0.000000000,0.000000,recover
real,13.951,-2.479423,1.680239,-1.644634,0.786601980,-0.736433351,-0.043274098,-0.280600,7,-0.016446336,-1.174738298,0.000000000,0.000000,recover
real,13.972,-3.290096,2.719452,-2.158668,0.786088172,-0.695511469,-0.057423014,-0.278559,7,-0.021586677,-1.541905504,0.000000000,0.000000,recover
real,13.993,-4.047403,3.714702,-2.461191,0.785495168,-0.646879998,-0.070640509,-0.276559,7,-0.024611914,-1.757993836,0.000000000,0.000000,recover
real,14.013,-4.745976,4.658019,-2.743534,0.784872811,-0.595446605,-0.082832907,-0.274621,7,-0.027435342,-1.959667282,0.000000000,0.000000,recover
real,14.033,-5.384496,5.543698,-3.033940,0.784245129,-0.542364250,-0.093977191,-0.272636,7,-0.030339403,-2.167100237,0.000000000,0.000000,recover
real,14.054,-5.960019,6.365667,-3.260413,0.783626885,-0.486818007,-0.104021964,-0.270660,7,-0.032604131,-2.328866487,0.000000000,0.000000,recover
real,14.075,-6.470916,7.118879,-3.464991,0.783040363,-0.430194111,-0.112938784,-0.268714,7,-0.034649909,-2.474993497,0.000000000,0.000000,recover
real,14.105,-7.114056,8.110531,-3.712250,0.782251959,-0.343808578,-0.124163705,-0.265877,7,-0.037122502,-2.651607318,0.000000000,0.000000,recover
real,14.126,-7.459867,8.674341,-3.839168,0.781805519,-0.285821018,-0.130199243,-0.263952,7,-0.038391682,-2.742263031,0.000000000,0.000000,recover
real,14.146,-7.739262,9.157052,-3.937581,0.781433443,-0.227900742,-0.135075610,-0.262055,7,-0.039375814,-2.812558161,0.000000000,0.000000,recover
real,14.167,-7.952544,9.556548,-4.009133,0.781142329,-0.170322767,-0.138798073,-0.260180,7,-0.040091327,-2.863666201,0.000000000,0.000000,recover
real,14.188,-8.100209,9.871272,-4.047064,0.780936365,-0.113229208,-0.141375321,-0.260180,7,-0.040470639,-2.890759895,0.000000000,0.000000,recover
real,14.208,-8.183179,10.100327,-4.066311,0.780817608,-0.057009654,-0.142823417,-0.260180,7,-0.040663111,-2.904507929,0.000000000,0.000000,recover
real,14.228,-8.202401,10.243289,-4.056959,0.780785858,-0.001614181,-0.143158900,-0.260180,7,-0.040569589,-2.897827804,0.000000000,0.000000,recover
real,14.249,-8.158980,10.300263,-4.022910,0.780839292,0.052748557,-0.142401063,-0.260180,7,-0.040229097,-2.873506924,0.000000000,0.000000,recover
real,14.269,-8.054248,10.271909,-3.966742,0.780974180,0.105912659,-0.140573140,-0.260180,7,-0.039667423,-2.833387364,0.000000000,0.000000,recover
real,14.290,-7.889607,10.159355,-3.887224,0.781185371,0.157861355,-0.137699613,-0.258299,7,-0.038872239,-2.776588466,0.000000000,0.000000,recover
real,14.310,-7.666515,9.964186,-3.780593,0.781466324,0.208480134,-0.133805921,-0.256487,7,-0.037805926,-2.700423256,0.000000000,0.000000,recover
real,14.330,-7.386706,9.688532,-3.653172,0.781808773,0.257532757,-0.128922334,-0.254637,7,-0.036531719,-2.609408524,0.000000000,0.000000,recover
real,14.351,-7.052048,9.334988,-3.502906,0.782203446,0.304933977,-0.123081462,-0.252837,7,-0.035029055,-2.502075370,0.000000000,0.000000,recover
real,14.371,-6.664555,8.906607,-3.330740,0.782639894,0.350529649,-0.116318429,-0.251022,7,-0.033307397,-2.379099796,0.000000000,0.000000,recover
real,14.392,-6.226434,8.406906,-3.137165,0.783106680,0.394155869,-0.108671771,-0.249199,7,-0.031371653,-2.240832332,0.000000000,0.000000,recover
real,14.412,-5.740026,7.839821,-2.918914,0.783591822,0.435700067,-0.100182357,-0.247408,7,-0.029189140,-2.084938584,0.000000000,0.000000,recover
real,14.433,-5.208155,7.209851,-2.689599,0.784081318,0.474696080,-0.090899446,-0.245630,7,-0.026895990,-1.921142156,0.000000000,0.000000,recover
real,14.454,-4.633500,6.521747,-2.429457,0.784563332,0.511313645,-0.080869824,-0.243860,7,-0.024294574,-1.735326709,0.000000000,0.000000,recover
real,14.484,-3.698248,5.392222,-2.002240,0.785240802,0.560789404,-0.064546611,-0.241302,7,-0.020022400,-1.430171431,0.000000000,0.000000,recover
real,14.504,-3.031301,4.582850,-1.700444,0.785641311,0.589567490,-0.052906182,-0.239568,7,-0.017004438,-1.214602688,0.000000000,0.000000,recover
real,14.525,-2.334265,3.735726,-1.374734,0.785986393,0.614817098,-0.040740613,-0.237865,7,-0.013747340,-0.981952854,0.000000000,0.000000,recover
real,14.545,-1.611874,2.857722,-1.040356,0.786262099,0.635879164,-0.028132505,-0.236145,7,-0.010403562,-0.743111549,0.000000000,0.000000,recover
real,14.566,-0.868703,1.955820,-0.676711,0.786459471,0.652796393,-0.015161719,-0.234472,7,-0.006767107,-0.483364753,0.000000000,0.000000,recover
real,14.586,-0.110196,1.037563,-0.302543,0.786567027,0.664784353,-0.001923291,-0.232781,7,-0.003025430,-0.216102155,0.000000000,0.000000,recover
real,14.607,0.655433,0.111910,0.871383,0.786551800,0.666609808,0.011439467,-0.231130,7,0.008713828,0.622416258,0.000000000,0.000000,recover
real,14.627,1.398025,-0.801848,1.076181,0.786314456,0.638604132,0.024400136,-0.229487,7,0.010761806,0.768700456,0.000000000,0.000000,recover
real,14.648,2.103662,-1.692010,1.348092,0.786013083,0.607770687,0.036715829,-0.227826,7,0.013480923,0.962923089,0.000000000,0.000000,recover
real,14.668,2.774132,-2.554415,1.749120,0.785665611,0.575644997,0.048417743,-0.226184,7,0.017491200,1.249371448,0.000000000,0.000000,recover
real,14.689,3.402305,-3.380971,2.003904,0.785263252,0.537326590,0.059381418,-0.224570,7,0.020039038,1.431359825,0.000000000,0.000000,recover
real,14.709,3.984519,-4.165460,2.270372,0.784838570,0.496753249,0.069542974,-0.222999,7,0.022703725,1.621694620,0.000000000,0.000000,recover
real,14.729,4.518233,-4.902477,2.509853,0.784403802,0.453667530,0.078858035,-0.221398,7,0.025098530,1.792752142,0.000000000,0.000000,recover
real,14.750,5.000655,-5.586818,2.712205,0.783973581,0.408403133,0.087277897,-0.219821,7,0.027122052,1.937289463,0.000000000,0.000000,recover
real,14.770,5.430013,-6.214086,2.893218,0.783562541,0.361740150,0.094771597,-0.218262,7,0.028932180,2.066584251,0.000000000,0.000000,recover
real,14.791,5.804923,-6.780423,3.045748,0.783182017,0.313940618,0.101315014,-0.216690,7,0.030457476,2.175534036,0.000000000,0.000000,recover
real,14.811,6.124408,-7.282526,3.171994,0.782842172,0.265406138,0.106891081,-0.215166,7,0.031719941,2.265710044,0.000000000,0.000000,recover
real,14.831,6.387917,-7.717668,3.272993,0.782551187,0.216471811,0.111490187,-0.213619,7,0.032729933,2.337852341,0.000000000,0.000000,recover
real,14.852,6.595219,-8.083659,3.348835,0.782315339,0.167409927,0.115108291,-0.212098,7,0.033488354,2.392025321,0.000000000,0.000000,recover
real,14.882,6.801005,-8.499491,3.417036,0.782074287,0.094122520,0.118699922,-0.209875,7,0.034170359,2.440739935,0.000000000,0.000000,recover
real,14.902,6.868680,-8.686467,3.433798,0.781992082,0.045798224,0.119881088,-0.208374,7,0.034337982,2.452712973,0.000000000,0.000000,recover
real,14.923,6.881432,-8.800675,3.425245,0.781973253,-0.001934105,0.120103639,-0.206848,7,0.034252448,2.446603425,0.000000000,0.000000,recover
real,14.944,6.840171,-8.842215,3.396211,0.782016529,-0.048822154,0.119383512,-0.205358,7,0.033962111,2.425865065,0.000000000,0.000000,recover
real,14.974,6.679376,-8.769600,3.312181,0.782191646,-0.117290468,0.116577095,-0.203199,7,0.033121812,2.365843698,0.000000000,0.000000,recover
real,14.995,6.508056,-8.632848,3.224573,0.782375773,-0.161575183,0.113587008,-0.201734,7,0.032245731,2.303266509,0.000000000,0.000000,recover
real,15.024,6.158728,-8.299439,3.069056,0.782738036,-0.225150888,0.107490075,-0.199608,7,0.031224279,2.230305655,0.000000000,0.000000,recover
real,15.046,5.866664,-7.994820,2.922641,0.783027720,-0.265956802,0.102392602,-0.198165,7,0.029226410,2.087600744,0.000000000,0.000000,recover
real,15.066,5.529505,-7.627463,2.776156,0.783345252,-0.304632171,0.096508067,-0.196733,7,0.028460286,2.032877540,0.000000000,0.000000,recover
real,15.087,5.149656,-7.200640,2.606586,0.783682611,-0.341494921,0.089878454,-0.195315,7,0.026065856,1.861846835,0.000000000,0.000000,recover
real,15.107,4.706929,-6.692125,2.396867,0.784048694,-0.378178005,0.082151402,-0.193929,7,0.023968666,1.712047578,0.000000000,0.000000,recover
real,15.128,4.270490,-6.182710,2.209645,0.784378970,-0.408785420,0.074534109,-0.192548,7,0.022096452,1.578318013,0.000000000,0.000000,recover
real,15.148,3.776739,-5.599949,1.970367,0.784718957,-0.439071581,0.065916532,-0.191171,7,0.019703665,1.407404665,0.000000000,0.000000,recover
real,15.169,3.250680,-4.974023,1.731090,0.785038205,-0.466255561,0.056735062,-0.189791,7,0.017310903,1.236493057,0.000000000,0.000000,recover
real,15.190,2.667582,-4.276046,1.454091,0.785342057,-0.491750617,0.046558090,-0.188423,7,0.014540912,1.038636537,0.000000000,0.000000,recover
real,15.210,2.115960,-3.613512,1.191683,0.785579516,-0.511633349,0.036930462,-0.187079,7,0.011916827,0.851201905,0.000000000,0.000000,recover
real,15.240,1.207828,-2.520117,0.766061,0.785862403,-0.536094607,0.021080582,-0.185102,7,0.007660611,0.547186472,0.000000000,0.000000,recover
real,15.260,0.583202,-1.767695,0.446010,0.785980366,-0.547880739,0.010178791,-0.183796,7,0.004460096,0.318578256,0.000000000,0.000000,recover
real,15.281,-0.083015,-0.965659,0.006897,0.786033145,-0.555327931,-0.001448893,-0.182475,7,0.000068974,0.004926737,0.000000000,0.000000,recover
real,15.311,-0.995779,0.141479,-0.864952,0.785908188,-0.540242781,-0.017379629,-0.180564,7,-0.008649521,-0.617822897,0.000000000,0.000000,recover
real,15.340,-1.882831,1.250916,-1.187440,0.785601599,-0.503352030,-0.032861607,-0.178675,7,-0.010186418,-0.727601294,0.000000000,0.000000,recover
real,15.361,-2.438076,1.961592,-1.508721,0.785353564,-0.476647612,-0.042552454,-0.177413,7,-0.015087205,-1.077657503,0.000000000,0.000000,recover
real,15.381,-2.957824,2.641406,-1.701095,0.785067624,-0.444517522,-0.051623776,-0.176124,7,-0.016044148,-1.146010551,0.000000000,0.000000,recover
real,15.402,-3.462912,3.316776,-1.965028,0.784754683,-0.409622909,-0.060439209,-0.174868,7,-0.019650279,-1.403591375,0.000000000,0.000000,recover
real,15.433,-4.085727,4.174506,-2.214067,0.784309426,-0.355909384,-0.071309392,-0.173004,7,-0.022140671,-1.581476534,0.000000000,0.000000,recover
real,15.453,-4.461979,4.709600,-2.403278,0.784014431,-0.317696992,-0.077876233,-0.171766,7,-0.024032781,-1.716627190,0.000000000,0.000000,recover
real,15.474,-4.792669,5.194400,-2.528893,0.783735730,-0.277368666,-0.083647847,-0.170535,7,-0.025288931,-1.806352210,0.000000000,0.000000,recover
real,15.494,-5.076478,5.625804,-2.645456,0.783484323,-0.236390556,-0.088601261,-0.169300,7,-0.026454561,-1.889611523,0.000000000,0.000000,recover
real,15.515,-5.313056,6.001477,-2.751143,0.783266197,-0.194996439,-0.092730318,-0.168089,7,-0.027511428,-1.965101991,0.000000000,0.000000,recover
real,15.536,-5.501459,6.319128,-2.810995,0.783085864,-0.152768610,-0.096018566,-0.166871,7,-0.028109946,-2.007853320,0.000000000,0.000000,recover
real,15.556,-5.641613,6.577204,-2.866875,0.782948423,-0.110798245,-0.098464724,-0.165673,7,-0.028668751,-2.047767947,0.000000000,0.000000,recover
real,15.578,-5.733771,6.774641,-2.899249,0.782855751,-0.068892256,-0.100073187,-0.164427,7,-0.028992493,-2.070892382,0.000000000,0.000000,recover
real,15.598,-5.778057,6.910643,-2.906427,0.782809315,-0.027230198,-0.100846110,-0.163241,7,-0.029064273,-2.076019526,0.000000000,0.000000,recover
real,15.619,-5.775077,6.984980,-2.896532,0.782809169,0.013845404,-0.100794115,-0.162080,7,-0.028965322,-2.068951553,0.000000000,0.000000,recover
real,15.639,-5.725578,6.997814,-2.865992,0.782854136,0.054238536,-0.099930184,-0.160914,7,-0.028659923,-2.047137353,0.000000000,0.000000,recover
real,15.660,-5.630517,6.949736,-2.817001,0.782941934,0.093744815,-0.098271062,-0.159755,7,-0.028170005,-2.012143231,0.000000000,0.000000,recover
real,15.681,-5.482865,6.834766,-2.742282,0.783076703,0.134168507,-0.095694053,-0.158600,7,-0.027422819,-1.958772796,0.000000000,0.000000,recover
real,15.701,-5.308379,6.675187,-2.662286,0.783231998,0.169507460,-0.092648690,-0.157490,7,-0.026622855,-1.901632510,0.000000000,0.000000,recover
real,15.721,-5.084042,6.451854,-2.551770,0.783425230,0.205557606,-0.088733273,-0.156355,7,-0.025517700,-1.822692888,0.000000000,0.000000,recover
real,15.742,-4.819702,6.173900,-2.427438,0.783642910,0.240013614,-0.084119673,-0.155234,7,-0.024274378,-1.733884155,0.000000000,0.000000,recover
real,15.762,-4.517364,5.843920,-2.290242,0.783878487,0.272705582,-0.078842880,-0.154115,7,-0.022902416,-1.635886890,0.000000000,0.000000,recover
real,15.783,-4.178947,5.464737,-2.130126,0.784125596,0.303669863,-0.072936383,-0.153008,7,-0.021301264,-1.521518868,0.000000000,0.000000,recover
real,15.804,-3.806785,5.039625,-1.957601,0.784376503,0.332524065,-0.066440939,-0.151898,7,-0.019576007,-1.398286221,0.000000000,0.000000,recover
real,15.824,-3.403220,4.572096,-1.764059,0.784624271,0.359260024,-0.059397394,-0.150817,7,-0.017640592,-1.260042303,0.000000000,0.000000,recover
real,15.845,-2.949025,4.040002,-1.555294,0.784871743,0.384511988,-0.051470197,-0.149730,7,-0.015552940,-1.110924308,0.000000000,0.000000,recover
real,15.876,-2.276440,3.244681,-1.235953,0.785178104,0.414662877,-0.039731379,-0.148140,7,-0.012359527,-0.882823381,0.000000000,0.000000,recover
real,15.896,-1.786617,2.661863,-0.996701,0.785355519,0.431936420,-0.031182344,-0.147074,7,-0.009967010,-0.711929314,0.000000000,0.000000,recover
real,15.916,-1.279690,2.056684,-0.749367,0.785497601,0.445945547,-0.022334801,-0.146017,7,-0.007493670,-0.535262135,0.000000000,0.000000,recover
real,15.937,-0.759526,1.434349,-0.491139,0.785599258,0.456545484,-0.013256229,-0.144966,7,-0.004911392,-0.350813695,0.000000000,0.000000,recover
real,15.958,-0.230219,0.800273,-0.223784,0.785656157,0.463498721,-0.004018076,-0.143924,7,-0.002237838,-0.159845568,0.000000000,0.000000,recover
real,15.978,0.303638,0.160186,0.354002,0.785663541,0.466114692,0.005299489,-0.142903,7,0.003540023,0.252858752,0.000000000,0.000000,recover
real,15.998,0.829258,-0.476313,0.673742,0.785582288,0.453703294,0.014473284,-0.141878,7,0.006737417,0.481244080,0.000000000,0.000000,recover
real,16.019,1.332853,-1.099142,0.823432,0.785448164,0.434261864,0.023262673,-0.140876,7,0.008234320,0.588165729,0.000000000,0.000000,recover
real,16.039,1.814486,-1.704785,1.114977,0.785290797,0.414593755,0.031668761,-0.139860,7,0.011149771,0.796412197,0.000000000,0.000000,recover
real,16.060,2.269900,-2.287859,1.325176,0.785101884,0.390443460,0.039617221,-0.138852,7,0.013251763,0.946554533,0.000000000,0.000000,recover
real,16.080,2.695277,-2.843341,1.521795,0.784895018,0.363699456,0.047041461,-0.137858,7,0.015217948,1.086996258,0.000000000,0.000000,recover
real,16.101,3.088305,-3.367099,1.710239,0.784678598,0.334845199,0.053901095,-0.136865,7,0.017102392,1.221599427,0.000000000,0.000000,recover
real,16.122,3.446453,-3.855105,1.871357,0.784459655,0.303868117,0.060151951,-0.135876,7,0.018713569,1.336683520,0.000000000,0.000000,recover
real,16.142,3.767770,-4.303832,2.015523,0.784246353,0.271334472,0.065759988,-0.134919,7,0.020155232,1.439659425,0.000000000,0.000000,recover
real,16.163,4.050714,-4.710184,2.140032,0.784045402,0.237513208,0.070698304,-0.133953,7,0.021400317,1.528594060,0.000000000,0.000000,recover
real,16.183,4.294041,-5.071458,2.244287,0.783862842,0.202692752,0.074945147,-0.132988,7,0.022442868,1.603062012,0.000000000,0.000000,recover
real,16.204,4.496857,-5.385385,2.329371,0.783703834,0.167170181,0.078484958,-0.132028,7,0.023293711,1.663836534,0.000000000,0.000000,recover
real,16.224,4.658565,-5.650107,2.394999,0.783572506,0.131191762,0.081307294,-0.131081,7,0.023949994,1.710713882,0.000000000,0.000000,recover
real,16.245,4.778869,-5.864186,2.443872,0.783472014,0.095043109,0.083407004,-0.130144,7,0.024438718,1.745622739,0.000000000,0.000000,recover
real,16.265,4.857662,-6.026560,2.468799,0.783404381,0.058791914,0.084782200,-0.129223,7,0.024687989,1.763427777,0.000000000,0.000000,recover
real,16.286,4.895100,-6.136575,2.477975,0.783370840,0.022805340,0.085435613,-0.128296,7,0.024779753,1.769982384,0.000000000,0.000000,recover
real,16.316,4.874726,-6.203013,2.458014,0.783384331,-0.030372688,0.085080020,-0.126927,7,0.024580142,1.755724445,0.000000000,0.000000,recover
real,16.337,4.811074,-6.181904,2.423975,0.783434347,-0.065005437,0.083969079,-0.126016,7,0.024239749,1.731410674,0.000000000,0.000000,recover
real,16.367,4.642732,-6.053851,2.338067,0.783565723,-0.115402039,0.081030959,-0.124670,7,0.023380668,1.670047694,0.000000000,0.000000,recover
real,16.388,4.483521,-5.905855,2.256917,0.783686520,-0.147749092,0.078252196,-0.123767,7,0.022569170,1.612083579,0.000000000,0.000000,recover
real,16.408,4.288355,-5.709574,2.166996,0.783829169,-0.178710947,0.074845910,-0.122882,7,0.021669958,1.547854123,0.000000000,0.000000,recover
