elapsed_s,degree_deg,cmX_cm,setspeed_cm_s,energy_j,theta_dot_rad_s,theta_rad,x_center_cm,mode,cart_force_cmd_n,hinge_assist_torque_nm
25.44712943900049,0.0,1.2935653879187672e-28,-4.179182985696055e-15,0.7848000000000002,-2.4876089200413075e-17,0.0,0.0,7,-2.9851307040686104e-15,0.0
25.45686929400108,0.0,-1.63741388332313e-27,-1.1359835571159562e-14,0.7848000000000002,-6.761806887830212e-17,0.0,0.0,7,-8.114168265113972e-15,0.0
25.466879717001575,0.0,-7.574044711610978e-27,-1.8880968561806577e-14,0.7848000000000002,-1.123867176371438e-16,0.0,0.0,7,-8.114168265113972e-15,0.0
25.477498879999985,0.0,-1.7787807877487618e-26,-2.6482979319755404e-14,0.7848000000000002,-1.5763678167799604e-16,0.0,0.0,7,-1.8916413799825288e-14,0.0
25.48733274300139,0.0,-3.233922025981437e-26,-3.416294625017034e-14,0.7848000000000002,-2.033508705550775e-16,0.0,0.0,7,-1.8916413799825288e-14,0.0
25.49827087400081,0.0,-5.1272461612994723e-26,-4.1945514157611765e-14,0.7848000000000002,-2.496756795335863e-16,0.0,0.0,7,-2.996108154115126e-14,0.0
25.507713132999925,0.0,-7.419952854375417e-26,-4.9857403666173725e-14,0.7848000000000002,-2.967702599472353e-16,0.0,0.0,7,-2.996108154115126e-14,0.0
25.51849041800051,0.0,-1.020816067731665e-25,-5.792928555090741e-14,0.7848000000000002,-3.4481717593380465e-16,0.0,0.0,7,-4.1378061107791006e-14,0.0
25.528771338000297,0.0,-1.345631252600719e-25,-6.618940772771335e-14,0.7848000000000002,-3.939845698493555e-16,0.0,0.0,7,-4.72781483769381e-14,0.0
25.538475434999782,0.0,-1.7174946257100998e-25,-7.466734079963326e-14,0.7848000000000002,-4.4444845718834e-16,0.0,0.0,7,-4.72781483769381e-14,0.0
25.548903651000728,0.0,-2.137628046320332e-25,-8.339347652320489e-14,0.7848000000000002,-4.96389741263519e-16,0.0,0.0,7,-5.956676894514635e-14,0.0
25.559649087999787,0.0,-2.6074263992381457e-25,-9.239903700137214e-14,0.7848000000000002,-5.499942679257734e-16,0.0,0.0,7,-6.599931214383724e-14,0.0
25.56915692900111,0.0,-3.128462315655954e-25,-1.0171617594528149e-13,0.7848000000000002,-6.054534283129027e-16,0.0,0.0,7,-6.599931214383724e-14,0.0
25.580120552000153,0.0,-3.7024914363332054e-25,-1.1137809254138204e-13,0.7848000000000002,-6.629648366299853e-16,0.0,0.0,7,-7.955578038670145e-14,0.0
25.590050307000638,0.0,-4.331458247934486e-25,-1.2141914982059997e-13,0.7848000000000002,-7.227330347277973e-16,0.0,0.0,7,-8.672796415757141e-14,0.0
25.60018665500138,0.0,-5.01750268357663e-25,-1.3187499704530965e-13,0.7848000000000002,-7.849702205966876e-16,0.0,0.0,7,-8.672796415757141e-14,0.0
25.610877965000327,0.0,-5.76296735199935e-25,-1.4278269645398848e-13,0.7848000000000002,-8.498970027990486e-16,0.0,0.0,7,-1.0198764032427748e-13,0.0
25.62070163000135,0.0,-6.570405549433816e-25,-1.541808548045409e-13,0.7848000000000002,-9.177431834652918e-16,0.0,0.0,7,-1.0198764032427748e-13,0.0
25.631320653999865,0.0,-7.442590011028311e-25,-1.66109760182721e-13,0.7848000000000002,-9.88748572629696e-16,0.0,0.0,7,-1.1864982870194356e-13,0.0
25.641238257001532,0.0,-8.382522290897447e-25,-1.7861152456095855e-13,0.7848000000000002,-1.0631638367948507e-15,0.0,0.0,7,-1.1864982870194356e-13,0.0
25.651728771999842,0.0,-9.39344316522534e-25,-1.9173023261261354e-13,0.7848000000000002,-1.141251384730787e-15,0.0,0.0,7,-1.3695016615186683e-13,0.0
25.6620420979998,0.0,-1.0478843774925903e-24,-2.0551209730809885e-13,0.7848000000000002,-1.223286293642376e-15,0.0,0.0,7,-1.4679435522007061e-13,0.0
25.67147423100141,0.0,-1.1642477618793783e-24,-2.2000562284258502e-13,0.7848000000000002,-1.3095572789770967e-15,0.0,0.0,7,-1.4679435522007061e-13,0.0
25.681857609000872,0.0,-1.2888373692968835e-24,-2.352617754702164e-13,0.7848000000000002,-1.4003677112953697e-15,0.0,0.0,7,-1.6804412533586884e-13,0.0
25.69248396600051,0.0,-1.4220850160416483e-24,-2.5133416284701305e-13,0.7848000000000002,-1.4960366837878274e-15,0.0,0.0,7,-1.7952440203358074e-13,0.0
25.702800086000934,0.0,-1.5644529598129896e-24,-2.6827922251400005e-13,0.7848000000000002,-1.5969001341987086e-15,0.0,0.0,7,-1.9162801608142859e-13,0.0
25.712987627000985,0.0,-1.716435468806646e-24,-2.861564201837092e-13,0.7848000000000002,-1.7033120251026488e-15,0.0,0.0,7,-2.0439744298836371e-13,0.0
25.722454960001414,0.0,-1.878560562139145e-24,-3.0502845852712e-13,0.7848000000000002,-1.8156455866840956e-15,0.0,0.0,7,-2.0439744298836371e-13,0.0
25.733238392000203,-2.5444437451708134e-14,-2.051391831623461e-24,-4.959358429867689e-13,0.7848000000000002,-1.9342946263851345e-15,-4.440892098500626e-16,0.0,7,-3.5423988784769207e-13,0.0
25.74368777000018,-2.5444437451708134e-14,-2.323452948020919e-24,-5.17159188160339e-13,0.7848000000000002,-2.0606240620650395e-15,-4.440892098500626e-16,0.0,7,-3.693994201145278e-13,0.0
25.753980143001172,-2.5444437451708134e-14,-2.6173132987618344e-24,-5.397017098228918e-13,0.7848000000000002,-2.1948057386591848e-15,-4.440892098500626e-16,0.0,7,-3.8550122130206557e-13,0.0
25.76390850200005,-2.5444437451708134e-14,-2.9239543400156434e-24,-5.63539808959476e-13,0.7848000000000002,-2.336699185919814e-15,-4.440892098500626e-16,0.0,7,-4.025284349710542e-13,0.0
