workspace,elapsed_s,degree_deg,cmX_cm,setspeed_cm_s,energy_j,theta_dot_rad_s,theta_rad,x_center_cm,mode,cart_velocity_cmd_mps,cart_force_cmd_n,hinge_assist_torque_nm,external_force_n,note
pid,11.388,-2.152950,1.236812,-2.343049,0.785278349,-0.434552482,-0.037576059,0.894560,7,-0.023430492,-1.673606545,0.000000000,0.000000,manual_A_near_upright
pid,11.409,-2.589640,1.873426,-0.662495,0.784952561,-0.371919859,-0.045197745,0.888133,7,-0.006624955,-0.473211048,0.000000000,0.000000,manual_A_near_upright
pid,11.430,-3.012114,2.487549,-1.905086,0.784797079,-0.367151373,-0.052571315,0.881718,7,-0.019050861,-1.360775811,0.000000000,0.000000,manual_A_near_upright
pid,11.450,-3.406516,3.069773,-1.836740,0.784549534,-0.332744180,-0.059454925,0.875282,7,-0.018367400,-1.311957167,0.000000000,0.000000,manual_A_near_upright
pid,11.471,-3.758939,3.610737,-1.888021,0.784315039,-0.299669191,-0.065605860,0.868953,7,-0.018880211,-1.348586526,0.000000000,0.000000,manual_A_near_upright
pid,11.492,-4.078713,4.112201,-2.196097,0.784098611,-0.270393738,-0.071186975,0.862629,7,-0.021960971,-1.568640801,0.000000000,0.000000,manual_A_near_upright
pid,11.513,-4.358954,4.568599,-2.228614,0.783885043,-0.234561528,-0.076078099,0.856426,7,-0.022286143,-1.591867384,0.000000000,0.000000,manual_A_near_upright
pid,11.533,-4.598898,4.977461,-2.351636,0.783696648,-0.200006886,-0.080265908,0.850206,7,-0.023516362,-1.679740165,0.000000000,0.000000,manual_A_near_upright
pid,11.554,-4.798782,5.337066,-2.448027,0.783532768,-0.164523196,-0.083754542,0.844054,7,-0.024480271,-1.748590782,0.000000000,0.000000,manual_A_near_upright
pid,11.575,-4.957071,5.645138,-2.501535,0.783397941,-0.128088455,-0.086517212,0.838012,7,-0.025015351,-1.786810767,0.000000000,0.000000,manual_A_near_upright
pid,11.595,-5.073582,5.900312,-2.548742,0.783296176,-0.091679025,-0.088550704,0.831951,7,-0.025487416,-1.820529719,0.000000000,0.000000,manual_A_near_upright
pid,11.616,-5.148345,6.101615,-2.575022,0.783229132,-0.055204683,-0.089855579,0.825923,7,-0.025750222,-1.839301575,0.000000000,0.000000,manual_A_near_upright
pid,11.637,-5.181424,6.248372,-2.582730,0.783197980,-0.018919126,-0.090432907,0.820001,7,-0.025827302,-1.844807275,0.000000000,0.000000,manual_A_near_upright
pid,11.658,-5.173241,6.340373,-2.572733,0.783202758,0.016977507,-0.090290084,0.813940,7,-0.025727333,-1.837666613,0.000000000,0.000000,manual_A_near_upright
pid,11.679,-5.124344,6.377749,-2.543817,0.783242612,0.052331698,-0.089436683,0.808032,7,-0.025438168,-1.817011995,0.000000000,0.000000,wait_stable
pid,11.700,-5.035584,6.361060,-2.500321,0.783315685,0.086892698,-0.087887519,0.802099,7,-0.025003210,-1.785943548,0.000000000,0.000000,wait_stable
pid,11.720,-4.907883,6.291178,-2.434345,0.783419513,0.120659118,-0.085658726,0.796278,7,-0.024343448,-1.738817743,0.000000000,0.000000,wait_stable
pid,11.741,-4.742387,6.169354,-2.353891,0.783550634,0.153310460,-0.082770270,0.790486,7,-0.023538910,-1.681350687,0.000000000,0.000000,wait_stable
pid,11.762,-4.540424,5.997189,-2.255191,0.783705102,0.184769286,-0.079245345,0.784699,7,-0.022551912,-1.610850865,0.000000000,0.000000,wait_stable
pid,11.783,-4.303667,5.776705,-2.148530,0.783877909,0.214677619,-0.075113155,0.778884,7,-0.021485302,-1.534664402,0.000000000,0.000000,wait_stable
pid,11.804,-4.033754,5.510150,-2.014717,0.784064667,0.243273246,-0.070402290,0.773274,7,-0.020147168,-1.439083418,0.000000000,0.000000,wait_stable
pid,11.825,-3.732535,5.200109,-1.871421,0.784259317,0.270032498,-0.065145018,0.767642,7,-0.018714205,-1.336728946,0.000000000,0.000000,wait_stable
pid,11.846,-3.402372,4.849626,-1.723791,0.784455741,0.294701511,-0.059382597,0.762076,7,-0.017237911,-1.231279331,0.000000000,0.000000,wait_stable
pid,11.867,-3.045606,4.461943,-1.556348,0.784648833,0.317440568,-0.053155849,0.756469,7,-0.015563481,-1.111677233,0.000000000,0.000000,wait_stable
pid,11.887,-2.664231,4.040331,-1.357766,0.784833644,0.338302281,-0.046499612,0.751047,7,-0.013577655,-0.969832502,0.000000000,0.000000,wait_stable
pid,11.908,-2.261342,3.588748,-1.169160,0.785002145,0.356275398,-0.039467859,0.745601,7,-0.011691596,-0.835114003,0.000000000,0.000000,wait_stable
pid,11.929,-1.840150,3.111368,-0.970357,0.785150067,0.371626917,-0.032116672,0.740193,7,-0.009703568,-0.693111993,0.000000000,0.000000,wait_stable
pid,11.950,-1.403420,2.612291,-0.749945,0.785273394,0.384415956,-0.024494303,0.734811,7,-0.007499450,-0.535674998,0.000000000,0.000000,wait_stable
pid,11.970,-0.954636,2.096070,-0.528325,0.785366663,0.394058587,-0.016661535,0.729507,7,-0.005283248,-0.377374822,0.000000000,0.000000,wait_stable
pid,11.991,-0.497177,1.567304,-0.290540,0.785427499,0.400709316,-0.008677378,0.724245,7,-0.002905397,-0.207528357,0.000000000,0.000000,wait_stable
pid,12.012,-0.035416,1.031128,-0.073983,0.785451023,0.403453250,-0.000618126,0.718973,7,-0.000739834,-0.052845314,0.000000000,0.000000,wait_stable
pid,12.033,0.426601,0.492574,0.500174,0.785434896,0.401800057,0.007445588,0.713726,7,0.005001740,0.357267151,0.000000000,0.000000,wait_stable
pid,12.053,0.875358,-0.038889,0.629810,0.785351896,0.386552433,0.015277879,0.708574,7,0.006298100,0.449864282,0.000000000,0.000000,wait_stable
pid,12.074,1.303852,-0.556852,0.805910,0.785244343,0.369439502,0.022756505,0.703368,7,0.008059099,0.575649900,0.000000000,0.000000,wait_stable
pid,12.095,1.712650,-1.058561,1.064621,0.785118475,0.351342173,0.029891390,0.698342,7,0.010646210,0.760443538,0.000000000,0.000000,wait_stable
pid,12.116,2.096651,-1.538745,1.215403,0.784969467,0.328696353,0.036593455,0.693216,7,0.012154035,0.868145355,0.000000000,0.000000,wait_stable
pid,12.136,2.453602,-1.993609,1.396942,0.784811776,0.304762990,0.042823438,0.688256,7,0.013969420,0.997815700,0.000000000,0.000000,wait_stable
pid,12.157,2.781207,-2.419513,1.545956,0.784648100,0.278525449,0.048541218,0.683196,7,0.015459562,1.104254460,0.000000000,0.000000,wait_stable
pid,12.178,3.077499,-2.813160,1.684944,0.784485658,0.250781496,0.053712491,0.678193,7,0.016849436,1.203531162,0.000000000,0.000000,wait_stable
pid,12.199,3.353016,-3.188514,1.806265,0.784322019,0.220089898,0.058521166,0.673207,7,0.018062647,1.290189069,0.000000000,0.000000,wait_stable
pid,12.220,3.569535,-3.492116,1.897260,0.784185019,0.191236602,0.062300145,0.668395,7,0.018972605,1.355186069,0.000000000,0.000000,wait_stable
pid,12.240,3.763004,-3.772680,1.981818,0.784056674,0.160208594,0.065676814,0.663590,7,0.019818179,1.415584190,0.000000000,0.000000,wait_stable
pid,12.261,3.920337,-4.011389,2.048129,0.783947952,0.128587405,0.068422783,0.658729,7,0.020481291,1.462949374,0.000000000,0.000000,wait_stable
pid,12.282,4.041132,-4.206813,2.094758,0.783861695,0.096582873,0.070531056,0.654002,7,0.020947582,1.496255829,0.000000000,0.000000,wait_stable
pid,12.302,4.125147,-4.357845,2.126728,0.783800051,0.064495832,0.071997389,0.649222,7,0.021123189,1.508799234,0.000000000,0.000000,wait_stable
pid,12.323,4.172452,-4.463779,2.141901,0.783764196,0.032488698,0.072823019,0.644527,7,0.021419010,1.529929290,0.000000000,0.000000,wait_stable
pid,12.344,4.183265,-4.524230,2.139578,0.783754580,0.000733296,0.073011750,0.639913,7,0.021395777,1.528269812,0.000000000,0.000000,wait_stable
pid,12.365,4.158057,-4.539182,2.122156,0.783770869,-0.030558011,0.072571783,0.635260,7,0.021221564,1.515826030,0.000000000,0.000000,wait_stable
pid,12.385,4.097514,-4.508975,2.089309,0.783811965,-0.061205908,0.071515111,0.630818,7,0.020893087,1.492363356,0.000000000,0.000000,wait_stable
pid,12.405,4.002456,-4.434255,2.039955,0.783876162,-0.091106894,0.069856030,0.626199,7,0.020399546,1.457110413,0.000000000,0.000000,wait_stable
pid,12.426,3.873807,-4.315959,1.969958,0.783961225,-0.120160085,0.067610682,0.621714,7,0.019699585,1.407113191,0.000000000,0.000000,wait_stable
pid,12.447,3.703991,-4.146327,1.885806,0.784069552,-0.149355565,0.064646843,0.617150,7,0.018858063,1.347004468,0.000000000,0.000000,wait_stable
pid,12.468,3.521134,-3.954355,1.801218,0.784181027,-0.174495796,0.061455387,0.612738,7,0.018012185,1.286584627,0.000000000,0.000000,wait_stable
pid,12.488,3.300018,-3.714561,1.689809,0.784308899,-0.199735205,0.057596172,0.608382,7,0.016898086,1.207006131,0.000000000,0.000000,wait_stable
pid,12.509,3.051537,-3.438392,1.576506,0.784442845,-0.223185119,0.053259374,0.603968,7,0.015765062,1.126075892,0.000000000,0.000000,wait_stable
pid,12.529,2.777176,-3.128131,1.429468,0.784579894,-0.245336748,0.048470861,0.599582,7,0.014294683,1.021048810,0.000000000,0.000000,wait_stable
pid,12.549,2.479415,-2.786711,1.292278,0.784713863,-0.265149432,0.043273961,0.595324,7,0.013651821,0.975130088,0.000000000,0.000000,wait_stable
pid,12.571,2.160337,-2.417047,1.130026,0.784841950,-0.283217263,0.037704997,0.590980,7,0.011300264,0.807161746,0.000000000,0.000000,wait_stable
pid,12.592,1.822640,-2.022496,0.969809,0.784958687,-0.298836813,0.031811073,0.586654,7,0.009698094,0.692720989,0.000000000,0.000000,wait_stable
pid,12.613,1.468828,-1.606464,0.791673,0.785061154,-0.312285466,0.025635882,0.582345,7,0.007916727,0.565480535,0.000000000,0.000000,wait_stable
pid,12.634,1.101705,-1.172614,0.607802,0.785145225,-0.323173284,0.019228373,0.578096,7,0.006078018,0.434144132,0.000000000,0.000000,wait_stable
pid,12.654,0.724242,-0.724791,0.420466,0.785207762,-0.331327200,0.012640412,0.573917,7,0.004204660,0.300332858,0.000000000,0.000000,wait_stable
pid,12.675,0.339838,-0.267121,0.222760,0.785246832,-0.336799147,0.005931284,0.569705,7,0.002227597,0.159114082,0.000000000,0.000000,wait_stable
pid,12.696,-0.048641,0.196456,-0.016722,0.785260465,-0.339339873,-0.000848946,0.565596,7,-0.000167221,-0.011944322,0.000000000,0.000000,wait_stable
pid,12.717,-0.435538,0.660659,-0.386647,0.785239859,-0.335855828,-0.007601577,0.561472,7,-0.003866474,-0.276176721,0.000000000,0.000000,wait_stable
pid,12.737,-0.811405,1.118420,-0.519832,0.785181660,-0.324425770,-0.014161684,0.557405,7,-0.005198321,-0.371308617,0.000000000,0.000000,wait_stable
pid,12.758,-1.172446,1.565343,-0.704401,0.785106003,-0.311510917,-0.020463036,0.553462,7,-0.007044013,-0.503143786,0.000000000,0.000000,wait_stable
pid,12.779,-1.516999,1.998116,-0.885546,0.785013294,-0.296152046,-0.026476629,0.549424,7,-0.008855455,-0.632532506,0.000000000,0.000000,wait_stable
pid,12.799,-1.841561,2.412670,-1.036559,0.784906718,-0.278113083,-0.032141311,0.545415,7,-0.010365587,-0.740399040,0.000000000,0.000000,wait_stable
pid,12.820,-2.144103,2.805744,-1.190985,0.784792278,-0.258360290,-0.037421661,0.541477,7,-0.011909851,-0.850703673,0.000000000,0.000000,wait_stable
pid,12.841,-2.422370,3.174115,-1.327256,0.784673506,-0.236723737,-0.042278330,0.537597,7,-0.013272564,-0.948040280,0.000000000,0.000000,wait_stable
pid,12.862,-2.674460,3.514879,-1.443960,0.784554827,-0.213447224,-0.046678125,0.533671,7,-0.014439603,-1.031400221,0.000000000,0.000000,wait_stable
pid,12.883,-2.898675,3.825397,-1.542986,0.784440572,-0.188836651,-0.050591417,0.529755,7,-0.015429863,-1.102133055,0.000000000,0.000000,wait_stable
pid,12.903,-3.094055,4.103558,-1.637651,0.784334783,-0.163396452,-0.054001449,0.525911,7,-0.016376514,-1.169750975,0.000000000,0.000000,wait_stable
pid,12.924,-3.259402,4.347331,-1.707477,0.784240250,-0.136943641,-0.056887290,0.522077,7,-0.017074770,-1.219626455,0.000000000,0.000000,wait_stable
pid,12.945,-3.393966,4.555100,-1.765597,0.784160132,-0.109971745,-0.059235882,0.518309,7,-0.017655967,-1.261140503,0.000000000,0.000000,wait_stable
pid,12.966,-3.497231,4.725562,-1.805596,0.784096513,-0.082555214,-0.061038202,0.514519,7,-0.018055963,-1.289711641,0.000000000,0.000000,wait_stable
pid,12.987,-3.569018,4.857785,-1.836199,0.784051083,-0.055065236,-0.062291123,0.510759,7,-0.018361987,-1.311570474,0.000000000,0.000000,wait_stable
pid,13.008,-3.609235,4.951094,-1.849170,0.784024741,-0.027517601,-0.062993027,0.507053,7,-0.018491697,-1.320835499,0.000000000,0.000000,wait_stable
pid,13.028,-3.618004,5.005133,-1.847702,0.784017927,-0.000154528,-0.063146077,0.503400,7,-0.018477024,-1.319787433,0.000000000,0.000000,wait_stable
pid,13.049,-3.595707,5.019881,-1.832350,0.784030417,0.026849100,-0.062756931,0.499753,7,-0.018323500,-1.308821397,0.000000000,0.000000,wait_stable
pid,13.070,-3.542888,4.995611,-1.803733,0.784061427,0.053322713,-0.061835065,0.496122,7,-0.018037330,-1.288380689,0.000000000,0.000000,wait_stable
pid,13.090,-3.460242,4.932879,-1.759425,0.784109691,0.079163636,-0.060392624,0.492549,7,-0.017594245,-1.256731794,0.000000000,0.000000,wait_stable
pid,13.111,-3.348729,4.832571,-1.705848,0.784173321,0.104096815,-0.058446350,0.488960,7,-0.017058482,-1.218463010,0.000000000,0.000000,wait_stable
pid,13.132,-3.209328,4.695787,-1.634155,0.784250284,0.128159784,-0.056013335,0.485421,7,-0.016341548,-1.167253406,0.000000000,0.000000,wait_stable
pid,13.153,-3.043264,4.523938,-1.548730,0.784337965,0.151124129,-0.053114972,0.481880,7,-0.015487298,-1.106235578,0.000000000,0.000000,wait_stable
pid,13.173,-2.851973,4.318720,-1.454647,0.784433352,0.172751663,-0.049776311,0.478386,7,-0.014546466,-1.039033254,0.000000000,0.000000,wait_stable
pid,13.194,-2.637120,4.082116,-1.353771,0.784533244,0.192877356,-0.046026422,0.474961,7,-0.013537714,-0.966979596,0.000000000,0.000000,wait_stable
pid,13.215,-2.400480,3.816329,-1.239323,0.784634620,0.211517851,-0.041896281,0.471516,7,-0.012393234,-0.885230992,0.000000000,0.000000,wait_stable
pid,13.236,-2.143773,3.523691,-1.111028,0.784734297,0.228547007,-0.037415891,0.468085,7,-0.011110281,-0.793591532,0.000000000,0.000000,wait_stable
pid,13.257,-1.854936,3.190433,-0.968060,0.784833354,0.244426988,-0.032374743,0.464638,7,-0.009680598,-0.691471290,0.000000000,0.000000,wait_stable
pid,13.277,-1.578662,2.868664,-0.833220,0.784915004,0.256876337,-0.027552856,0.461357,7,-0.008332197,-0.595156934,0.000000000,0.000000,wait_stable
pid,13.298,-1.274845,2.512146,-0.680156,0.784990224,0.268026875,-0.022250251,0.458005,7,-0.006801557,-0.485825471,0.000000000,0.000000,wait_stable
pid,13.319,-0.960058,2.140450,-0.520719,0.785051743,0.276960727,-0.016756173,0.454660,7,-0.005207187,-0.371941955,0.000000000,0.000000,wait_stable
pid,13.339,-0.636989,1.756941,-0.357250,0.785097330,0.283540123,-0.011117562,0.451391,7,-0.003572497,-0.255178343,0.000000000,0.000000,wait_stable
pid,13.360,-0.308278,1.365027,-0.180862,0.785125788,0.287866036,-0.005380461,0.448116,7,-0.001808616,-0.129186875,0.000000000,0.000000,wait_stable
pid,13.381,0.023246,0.968254,0.002461,0.785135031,0.289423198,0.000405714,0.444857,7,0.000024612,0.001758003,0.000000000,0.000000,wait_stable
pid,13.402,0.353638,0.570721,0.330808,0.785122166,0.287071410,0.006172141,0.441623,7,0.003308076,0.236291149,0.000000000,0.000000,wait_stable
pid,13.422,0.674726,0.178509,0.421265,0.785080089,0.277171997,0.011776193,0.438411,7,0.004212655,0.300903928,0.000000000,0.000000,wait_stable
pid,13.443,0.983644,-0.204801,0.590136,0.785026708,0.266708162,0.017167826,0.435297,7,0.005901361,0.421525783,0.000000000,0.000000,wait_stable
pid,13.463,1.279111,-0.576445,0.750717,0.784960225,0.253971105,0.022324696,0.432147,7,0.007507174,0.536226731,0.000000000,0.000000,wait_stable
pid,13.484,1.557486,-0.932640,0.871574,0.784882757,0.238603313,0.027183259,0.428985,7,0.008715739,0.622552765,0.000000000,0.000000,wait_stable
pid,13.505,1.817240,-1.270689,1.007079,0.784799703,0.221954484,0.031716813,0.425830,7,0.010070787,0.719341963,0.000000000,0.000000,wait_stable
pid,13.526,2.056418,-1.587818,1.121480,0.784712944,0.203505908,0.035891262,0.422703,7,0.011214799,0.801057069,0.000000000,0.000000,wait_stable
pid,13.547,2.273428,-1.881554,1.231825,0.784626340,0.183846306,0.039678812,0.419685,7,0.012318255,0.879875357,0.000000000,0.000000,wait_stable
pid,13.568,2.466765,-2.149607,1.320617,0.784542424,0.162818560,0.043053169,0.416580,7,0.013206168,0.943297713,0.000000000,0.000000,wait_stable
pid,13.589,2.635163,-2.389955,1.396643,0.784464394,0.140837066,0.045992265,0.413516,7,0.013966432,0.997602306,0.000000000,0.000000,wait_stable
pid,13.610,2.777777,-2.600940,1.462051,0.784394769,0.118148036,0.048481359,0.410508,7,0.014620512,1.044322311,0.000000000,0.000000,wait_stable
pid,13.631,2.893873,-2.781125,1.512641,0.784335590,0.094860235,0.050507609,0.407544,7,0.015126413,1.080458053,0.000000000,0.000000,wait_stable
pid,13.651,2.982952,-2.929363,1.550520,0.784288601,0.071200722,0.052062340,0.404580,7,0.015505201,1.107514331,0.000000000,0.000000,wait_stable
pid,13.672,3.044736,-3.044795,1.575143,0.784255039,0.047339326,0.053140661,0.401651,7,0.015751425,1.125101797,0.000000000,0.000000,wait_stable
pid,13.693,3.079123,-3.126829,1.585885,0.784235692,0.023434281,0.053740832,0.398765,7,0.015858851,1.132775045,0.000000000,0.000000,wait_stable
pid,13.713,3.086235,-3.175166,1.585484,0.784230876,-0.000301491,0.053864969,0.395875,7,0.015854840,1.132488596,0.000000000,0.000000,wait_stable
pid,13.734,3.066365,-3.189774,1.571396,0.784240438,-0.023763879,0.053518163,0.393010,7,0.015713964,1.122425992,0.000000000,0.000000,wait_stable
pid,13.755,3.020014,-3.170907,1.547980,0.784263762,-0.046717548,0.052709195,0.390163,7,0.015479803,1.105700232,0.000000000,0.000000,wait_stable
pid,13.776,2.947794,-3.119054,1.509660,0.784299899,-0.069138303,0.051448716,0.387311,7,0.015096598,1.078328411,0.000000000,0.000000,wait_stable
pid,13.797,2.850472,-3.034957,1.459444,0.784347485,-0.090822738,0.049750127,0.384486,7,0.014594439,1.042459906,0.000000000,0.000000,wait_stable
pid,13.817,2.729030,-2.919634,1.398337,0.784404806,-0.111618366,0.047630550,0.381705,7,0.013983375,0.998812491,0.000000000,0.000000,wait_stable
pid,13.838,2.584580,-2.774334,1.325950,0.784469899,-0.131406891,0.045109433,0.378969,7,0.013259503,0.947107387,0.000000000,0.000000,wait_stable
pid,13.859,2.418349,-2.600521,1.239675,0.784540666,-0.150124691,0.042208153,0.376212,7,0.012396755,0.885482465,0.000000000,0.000000,wait_stable
pid,13.880,2.231681,-2.399870,1.144298,0.784614668,-0.167547576,0.038950179,0.373459,7,0.011442976,0.817355398,0.000000000,0.000000,wait_stable
pid,13.900,2.026300,-2.174379,1.043848,0.784689293,-0.183480493,0.035365615,0.370764,7,0.010438476,0.745605426,0.000000000,0.000000,wait_stable
pid,13.921,1.803956,-1.926191,0.934882,0.784762170,-0.197893474,0.031484975,0.368081,7,0.009348818,0.667772703,0.000000000,0.000000,wait_stable
pid,13.942,1.566317,-1.657536,0.815995,0.784830966,-0.210703096,0.027337396,0.365430,7,0.008159950,0.582853557,0.000000000,0.000000,wait_stable
pid,13.963,1.315617,-1.371021,0.694970,0.784893100,-0.221664751,0.022961857,0.362763,7,0.006949696,0.496406850,0.000000000,0.000000,wait_stable
pid,13.984,1.053647,-1.069141,0.553735,0.784947197,-0.231054864,0.018389612,0.360112,7,0.005537351,0.395525052,0.000000000,0.000000,wait_stable
pid,14.004,0.782561,-0.754648,0.412962,0.784990642,-0.238349580,0.013658267,0.357512,7,0.004129620,0.294972862,0.000000000,0.000000,wait_stable
pid,14.025,0.504990,-0.430587,0.274756,0.785021828,-0.243448701,0.008813736,0.354938,7,0.002747561,0.196254380,0.000000000,0.000000,wait_stable
pid,14.045,0.223354,-0.099960,0.131318,0.785039993,-0.246462074,0.003898264,0.352368,7,0.001313179,0.093798489,0.000000000,0.000000,wait_stable
pid,14.066,-0.059939,0.234199,-0.045991,0.785044285,-0.247234618,-0.001046130,0.349816,7,-0.000459910,-0.032850702,0.000000000,0.000000,wait_stable
pid,14.087,-0.341173,0.568224,-0.271326,0.785031225,-0.244019171,-0.005954588,0.347256,7,-0.002713264,-0.193804545,0.000000000,0.000000,wait_stable
pid,14.108,-0.614445,0.897425,-0.375759,0.785000447,-0.236119950,-0.010724086,0.344719,7,-0.003757590,-0.268399257,0.000000000,0.000000,wait_stable
pid,14.128,-0.877709,1.218938,-0.519668,0.784960286,-0.227116236,-0.015318915,0.342254,7,-0.005196679,-0.371191356,0.000000000,0.000000,wait_stable
pid,14.149,-1.128998,1.530000,-0.652728,0.784910630,-0.216105819,-0.019704724,0.339798,7,-0.006527276,-0.466234004,0.000000000,0.000000,wait_stable
pid,14.170,-1.366008,1.827762,-0.767667,0.784853548,-0.203140899,-0.023841334,0.337290,7,-0.007676675,-0.548333903,0.000000000,0.000000,wait_stable
pid,14.191,-1.587007,2.109730,-0.880750,0.784791990,-0.188750247,-0.027698493,0.334876,7,-0.008807500,-0.629107148,0.000000000,0.000000,wait_stable
pid,14.212,-1.799886,2.386160,-0.982562,0.784724751,-0.172011637,-0.031413936,0.332445,7,-0.009825616,-0.701829691,0.000000000,0.000000,wait_stable
pid,14.232,-1.982755,2.628442,-1.063952,0.784660843,-0.154740342,-0.034605610,0.330049,7,-0.010639525,-0.759966048,0.000000000,0.000000,wait_stable
pid,14.253,-2.145121,2.848367,-1.144979,0.784599729,-0.136668413,-0.037439431,0.327653,7,-0.011449785,-0.817841791,0.000000000,0.000000,wait_stable
pid,14.273,-2.286050,3.044297,-1.211679,0.784543099,-0.117681641,-0.039899102,0.325300,7,-0.012116788,-0.865484822,0.000000000,0.000000,wait_stable
pid,14.293,-2.404562,3.214712,-1.262671,0.784492858,-0.097939513,-0.041967522,0.323026,7,-0.012626711,-0.901907964,0.000000000,0.000000,wait_stable
pid,14.314,-2.495869,3.351901,-1.305393,0.784452607,-0.078822134,-0.043561130,0.320721,7,-0.013053925,-0.932423231,0.000000000,0.000000,wait_stable
pid,14.335,-2.572312,3.474565,-1.341378,0.784417766,-0.057355121,-0.044895318,0.318380,7,-0.013413785,-0.958127484,0.000000000,0.000000,wait_stable
pid,14.355,-2.618937,3.558593,-1.356600,0.784395811,-0.037630452,-0.045709076,0.316117,7,-0.013566004,-0.969000318,0.000000000,0.000000,wait_stable
pid,14.376,-2.644877,3.618945,-1.366961,0.784383140,-0.016961251,-0.046161820,0.313842,7,-0.013669614,-0.976400971,0.000000000,0.000000,wait_stable
pid,14.396,-2.647210,3.650262,-1.364812,0.784381304,0.003610680,-0.046202530,0.311588,7,-0.013648117,-0.974865497,0.000000000,0.000000,wait_stable
pid,14.417,-2.626161,3.652528,-1.351411,0.784390171,0.023917079,-0.045835148,0.309320,7,-0.013514109,-0.965293533,0.000000000,0.000000,wait_stable
pid,14.438,-2.582210,3.626013,-1.328775,0.784409228,0.043783861,-0.045068069,0.307047,7,-0.013287753,-0.949125241,0.000000000,0.000000,wait_stable
pid,14.459,-2.515882,3.571162,-1.292967,0.784437719,0.063159917,-0.043910429,0.304841,7,-0.012929669,-0.923547782,0.000000000,0.000000,wait_stable
pid,14.481,-2.427911,3.488676,-1.247761,0.784474541,0.081843858,-0.042375046,0.302612,7,-0.012477605,-0.891257510,0.000000000,0.000000,wait_stable
pid,14.501,-2.313138,3.373299,-1.185151,0.784520811,0.100686736,-0.040371880,0.300356,7,-0.011851511,-0.846536465,0.000000000,0.000000,wait_stable
pid,14.522,-2.190609,3.244651,-1.128303,0.784567684,0.116674701,-0.038233335,0.298197,7,-0.011283030,-0.805930740,0.000000000,0.000000,wait_stable
pid,14.542,-2.043533,3.085618,-1.051944,0.784620822,0.132646340,-0.035666381,0.296054,7,-0.010519437,-0.751388375,0.000000000,0.000000,wait_stable
pid,14.563,-1.879203,2.903888,-0.971929,0.784675822,0.147360440,-0.032798276,0.293917,7,-0.009719289,-0.694234944,0.000000000,0.000000,wait_stable
pid,14.584,-1.698923,2.701125,-0.875970,0.784731154,0.160970926,-0.029651808,0.291767,7,-0.008759703,-0.625693051,0.000000000,0.000000,wait_stable
pid,14.604,-1.504200,2.479195,-0.778204,0.784784613,0.173084675,-0.026253246,0.289694,7,-0.007782036,-0.555859701,0.000000000,0.000000,wait_stable
pid,14.625,-1.296916,2.240251,-0.674601,0.784834477,0.183710480,-0.022635457,0.287592,7,-0.006746011,-0.481857913,0.000000000,0.000000,wait_stable
pid,14.646,-1.067422,1.973325,-0.553265,0.784881365,0.193300326,-0.018630026,0.285463,7,-0.005532649,-0.395189184,0.000000000,0.000000,wait_stable
pid,14.666,-0.851357,1.719989,-0.450393,0.784916928,0.200153569,-0.014858991,0.283431,7,-0.004503931,-0.321709324,0.000000000,0.000000,wait_stable
pid,14.687,-0.616979,1.443454,-0.323531,0.784946952,0.205974779,-0.010768317,0.281387,7,-0.003235308,-0.231093436,0.000000000,0.000000,wait_stable
pid,14.707,-0.377536,1.159308,-0.200731,0.784967591,0.209827040,-0.006589252,0.279376,7,-0.002007308,-0.143379124,0.000000000,0.000000,wait_stable
pid,14.728,-0.135295,0.870225,-0.079367,0.784978227,0.211731375,-0.002361338,0.277344,7,-0.000793674,-0.056691002,0.000000000,0.000000,wait_stable
pid,14.749,0.119748,0.564262,0.115151,0.784978674,0.211855399,0.002090005,0.275322,7,0.001151505,0.082250358,0.000000000,0.000000,wait_stable
pid,14.769,0.347727,0.288451,0.250983,0.784965798,0.207981025,0.006068984,0.273371,7,0.002509834,0.179273877,0.000000000,0.000000,wait_stable
pid,14.790,0.580508,0.002811,0.346902,0.784941753,0.201179921,0.010131769,0.271402,7,0.003469018,0.247787033,0.000000000,0.000000,wait_stable
pid,14.810,0.804730,-0.275876,0.474330,0.784910880,0.193380154,0.014045188,0.269460,7,0.004743300,0.338807113,0.000000000,0.000000,wait_stable
pid,14.831,1.018315,-0.545065,0.577687,0.784872800,0.183557636,0.017772943,0.267524,7,0.005776874,0.412633892,0.000000000,0.000000,wait_stable
pid,14.852,1.219537,-0.802443,0.681836,0.784829998,0.172396596,0.021284934,0.265588,7,0.006818364,0.487025997,0.000000000,0.000000,wait_stable
pid,14.873,1.406739,-1.045804,0.771510,0.784783802,0.159740344,0.024552231,0.263665,7,0.007715099,0.551078503,0.000000000,0.000000,wait_stable
pid,14.894,1.586583,-1.284016,0.860553,0.784733961,0.145255307,0.027691092,0.261742,7,0.008605528,0.614680563,0.000000000,0.000000,wait_stable
pid,14.914,1.740749,-1.492543,0.934518,0.784686873,0.130347591,0.030381810,0.259857,7,0.009345177,0.667512669,0.000000000,0.000000,wait_stable
pid,14.945,1.938282,-1.768179,1.029941,0.784620786,0.106420827,0.033829411,0.257080,7,0.010299411,0.735672211,0.000000000,0.000000,wait_stable
pid,14.965,2.041350,-1.917854,1.076589,0.784583671,0.090409899,0.035628277,0.255253,7,0.010765892,0.768992311,0.000000000,0.000000,wait_stable
