elapsed_s,degree_deg,cmX_cm,setspeed_cm_s,energy_j,theta_dot_rad_s,theta_rad,x_center_cm,mode,cart_force_cmd_n,hinge_assist_torque_nm
12.39522794000004,0.0,1.2935653879187672e-28,-4.157880944946777e-15,0.7848000000000002,-2.4876089200413075e-17,0.0,0.0,7,-2.9699149606762696e-15,0.0
12.40607933300089,0.0,-1.8652505459275517e-27,-1.1302518656903856e-14,0.7848000000000002,-6.762157598973943e-17,0.0,0.0,7,-8.073227612074182e-15,0.0
12.415459682000801,0.0,-7.362957625806472e-27,-1.878429522501287e-14,0.7848000000000002,-1.1238412299607544e-16,0.0,0.0,7,-8.073227612074182e-15,0.0
12.427830040000117,0.0,-1.7523732064825602e-26,-2.6347295919953508e-14,0.7848000000000002,-1.5763262393990094e-16,0.0,0.0,7,-1.8819497085681078e-14,0.0
12.437285132000397,0.0,-3.156771013209212e-26,-3.398681215684908e-14,0.7848000000000002,-2.0333890794034395e-16,0.0,0.0,7,-2.4276294397749345e-14,0.0
12.446948317001443,0.0,-4.996611396044274e-26,-4.172818820487895e-14,0.7848000000000002,-2.496546066351796e-16,0.0,0.0,7,-2.4276294397749345e-14,0.0
12.457549705000929,0.0,-7.321604008929377e-26,-4.960037178124714e-14,0.7848000000000002,-2.967529106482462e-16,0.0,0.0,7,-2.9805848717770677e-14,0.0
12.467670990001352,0.0,-1.0095352381256457e-25,-5.763083060133273e-14,0.7848000000000002,-3.447981559357211e-16,0.0,0.0,7,-3.5428836986605105e-14,0.0
12.478463776000353,0.0,-1.3326687810859468e-25,-6.584836866199295e-14,0.7848000000000002,-3.9396267326014125e-16,0.0,0.0,7,-4.703454904428067e-14,0.0
12.490115620999859,0.0,-1.7026078574395325e-25,-7.428251269684614e-14,0.7848000000000002,-4.444231174292545e-16,0.0,0.0,7,-4.703454904428067e-14,0.0
12.499821696999788,0.0,-2.158023408673493e-25,-8.384486423969038e-14,0.7848000000000002,-5.016334880570699e-16,0.0,0.0,7,-5.988918874263598e-14,0.0
12.510525768000662,0.0,-2.582184303168549e-25,-9.192045367322786e-14,0.7848000000000002,-5.499487442399913e-16,0.0,0.0,7,-6.565746690944846e-14,0.0
12.521048847000202,0.0,-3.1487440204090054e-25,-1.0213335141377227e-13,0.7848000000000002,-6.110512525827748e-16,0.0,0.0,7,-7.29523938669802e-14,0.0
12.531150221000644,0.0,-3.7246381191997637e-25,-1.1178059567471988e-13,0.7848000000000002,-6.68769525876724e-16,0.0,0.0,7,-7.98432826247999e-14,0.0
12.540594902000521,0.0,-4.29223109631464e-25,-1.207881641527021e-13,0.7848000000000002,-7.226606978074647e-16,0.0,0.0,7,-7.98432826247999e-14,0.0
12.55108522000046,0.0,-4.97526073977011e-25,-1.3119001879914702e-13,0.7848000000000002,-7.848937120261996e-16,0.0,0.0,7,-8.627726010907293e-14,0.0
12.56188324300092,0.0,-5.71684246225401e-25,-1.4204083909326928e-13,0.7848000000000002,-8.498128323748514e-16,0.0,0.0,7,-1.0145774220947807e-13,0.0
12.572723317000055,0.0,-6.520074391712077e-25,-1.5337943143737746e-13,0.7848000000000002,-9.176502327756605e-16,0.0,0.0,7,-1.095567367409839e-13,0.0
12.582614152001042,0.0,-7.38123511380179e-25,-1.6524426867272114e-13,0.7848000000000002,-9.886360914963119e-16,0.0,0.0,7,-1.180316204805151e-13,0.0
12.59285418500076,0.0,-8.309479457935847e-25,-1.7767858272715792e-13,0.7848000000000002,-1.0630290598314141e-15,0.0,0.0,7,-1.2691327337654136e-13,0.0
12.602878790001341,0.0,-9.315108283532968e-25,-1.9072820515564902e-13,0.7848000000000002,-1.1411033423249044e-15,0.0,0.0,7,-1.36234432254035e-13,0.0
12.613373858001069,0.0,-1.0394823079651535e-24,-2.044376435767817e-13,0.7848000000000002,-1.223125222573932e-15,0.0,0.0,7,-1.460268882691298e-13,0.0
12.624363139000707,0.0,-1.1552359238263234e-24,-2.1885493335817623e-13,0.7848000000000002,-1.3093820902616918e-15,0.0,0.0,7,-1.563249523986973e-13,0.0
12.634666809000919,0.0,-1.2908238299844198e-24,-2.3558948721386126e-13,0.7848000000000002,-1.4095028632820974e-15,0.0,0.0,7,-1.6827820515275803e-13,0.0
12.645455331001358,0.0,-1.410742895200522e-24,-2.500150366391788e-13,0.7848000000000002,-1.4958091473982195e-15,0.0,0.0,7,-1.7858216902798486e-13,0.0
12.65500171900021,0.0,-1.5516269743528105e-24,-2.668692303160392e-13,0.7848000000000002,-1.5966457107213585e-15,0.0,0.0,7,-1.7858216902798486e-13,0.0
12.665877419000026,0.0,-1.7170595174070583e-24,-2.8648033152515014e-13,0.7848000000000002,-1.713976511993973e-15,0.0,0.0,7,-2.046288082322501e-13,0.0
12.67645309799991,0.0,-1.862936602912091e-24,-3.034199536144518e-13,0.7848000000000002,-1.8153241829735644e-15,0.0,0.0,7,-2.046288082322501e-13,0.0
12.686423776000083,-2.5444437451708134e-14,-2.033991340381517e-24,-5.921470037678201e-13,0.7848000000000002,-1.933939262268925e-15,-4.440892098500626e-16,0.0,7,-4.229621455484429e-13,0.0
12.696711728000082,-2.5444437451708134e-14,-2.3554366063732945e-24,-6.133484041096747e-13,0.7848000000000002,-2.060784626896988e-15,-4.440892098500626e-16,0.0,7,-4.3810600293548194e-13,0.0
12.707590920001167,-2.5444437451708134e-14,-2.7042590706788272e-24,-6.359273586962485e-13,0.7848000000000002,-2.1958717290570864e-15,-4.440892098500626e-16,0.0,7,-4.542338276401775e-13,0.0
12.717423987000075,-2.5444437451708134e-14,-3.0645895808507635e-24,-6.597990032344661e-13,0.7848000000000002,-2.3386928359024553e-15,-4.440892098500626e-16,0.0,7,-4.71285002310333e-13,0.0
12.727747704000649,-2.5444437451708134e-14,-3.4397502569584995e-24,-6.85035928853958e-13,0.7848000000000002,-2.489682251174811e-15,-4.440892098500626e-16,0.0,7,-4.71285002310333e-13,0.0
12.738536716000453,-2.5444437451708134e-14,-3.8277832103302246e-24,-7.117185927150512e-13,0.7848000000000002,-2.6493213401475402e-15,-4.440892098500626e-16,0.0,7,-5.083704233678937e-13,0.0
12.74857403399983,-2.5444437451708134e-14,-4.230867550887476e-24,-7.399427986154077e-13,0.7848000000000002,-2.8181832851298818e-15,-4.440892098500626e-16,0.0,7,-5.083704233678937e-13,0.0
12.75960767200013,-2.5444437451708134e-14,-4.6514839207720495e-24,-7.698117589769455e-13,0.7848000000000002,-2.996885593319597e-15,-4.440892098500626e-16,0.0,7,-5.498655421263896e-13,0.0
12.769538324000678,-2.5444437451708134e-14,-5.0873329827300745e-24,-8.014223634053663e-13,0.7848000000000002,-3.186007943289031e-15,-4.440892098500626e-16,0.0,7,-5.724445452895473e-13,0.0
12.780100171999948,-2.5444437451708134e-14,-5.5428155304416024e-24,-8.348927860298443e-13,0.7848000000000002,-3.386257356281715e-15,-4.440892098500626e-16,0.0,7,-5.963519900213173e-13,0.0
12.791194583000106,-2.5444437451708134e-14,-6.0172785842923365e-24,-8.703368123121969e-13,0.7848000000000002,-3.598314596694254e-15,-4.440892098500626e-16,0.0,7,-6.216691516515692e-13,0.0
12.8011199950015,-2.5444437451708134e-14,-6.5098157628237e-24,-9.078727480555708e-13,0.7848000000000002,-3.8228874735652274e-15,-4.440892098500626e-16,0.0,7,-6.484805343254077e-13,0.0
12.811594107000928,-2.5444437451708134e-14,-7.025663505003027e-24,-9.47641345747371e-13,0.7848000000000002,-4.060818091672554e-15,-4.440892098500626e-16,0.0,7,-6.768866755338364e-13,0.0
12.822403865000524,-2.5444437451708134e-14,-7.561789271738468e-24,-9.897720259986127e-13,0.7848000000000002,-4.312880758586062e-15,-4.440892098500626e-16,0.0,7,-7.069800185704376e-13,0.0
12.832265572000324,-5.088887490341627e-14,-8.121669898444455e-24,-1.3033173988705498e-12,0.7848000000000002,-4.579980803594094e-15,-8.881784197001252e-16,0.0,7,-9.309409991932497e-13,0.0
12.842490097000336,-5.088887490341627e-14,-8.84755295118338e-24,-1.3508874564322296e-12,0.7848000000000002,-4.8645865941617164e-15,-8.881784197001252e-16,0.0,7,-9.649196117373068e-13,0.0
12.853132555999764,-5.088887490341627e-14,-9.615759998791507e-24,-1.4014733818954293e-12,0.7848000000000002,-5.167235950932794e-15,-8.881784197001252e-16,0.0,7,-1.0010524156395923e-12,0.0
12.863607017001414,-5.088887490341627e-14,-1.041264115422829e-23,-1.455090735394894e-12,0.7848000000000002,-5.4880219680316556e-15,-8.881784197001252e-16,0.0,7,-1.039350525282067e-12,0.0
12.874056820000987,-5.088887490341627e-14,-1.1236860520993775e-23,-1.5119019359555924e-12,0.7848000000000002,-5.82791637843132e-15,-8.881784197001252e-16,0.0,7,-1.0799299542539946e-12,0.0
12.884132208000665,-5.088887490341627e-14,-1.2093111012891604e-23,-1.5721099372984586e-12,0.7848000000000002,-6.188133429219469e-15,-8.881784197001252e-16,0.0,7,-1.0799299542539946e-12,0.0
12.89477892800096,-5.088887490341627e-14,-1.2986746471113333e-23,-1.6359345133177464e-12,0.7848000000000002,-6.5699880005146304e-15,-8.881784197001252e-16,0.0,7,-1.168524652369819e-12,0.0
12.90595178500007,-5.088887490341627e-14,-1.391657045004553e-23,-1.7035916678555067e-12,0.7848000000000002,-6.974772416684632e-15,-8.881784197001252e-16,0.0,7,-1.2168511913253619e-12,0.0
12.915442708999763,-7.63333123551244e-14,-1.4880890133071688e-23,-2.0442082431287165e-12,0.7848000000000002,-7.403836128861577e-15,-1.3322676295501878e-15,0.0,7,-1.4601487450919403e-12,0.0
12.926144263999959,-7.63333123551244e-14,-1.602801912093174e-23,-2.1204998786963148e-12,0.7848000000000002,-7.860279580411644e-15,-1.3322676295501878e-15,0.0,7,-1.5146427704973676e-12,0.0
12.936759480000546,-7.63333123551244e-14,-1.7233755464782973e-23,-2.2015559181229426e-12,0.7848000000000002,-8.345227873275251e-15,-1.3322676295501878e-15,0.0,7,-1.5725399415163874e-12,0.0
12.947342493000178,-7.63333123551244e-14,-1.8480809345178233e-23,-2.287486209208895e-12,0.7848000000000002,-8.85933821306109e-15,-1.3322676295501878e-15,0.0,7,-1.6339187208634964e-12,0.0
12.9576189899999,-7.63333123551244e-14,-1.9781216570720676e-23,-2.3785956409317134e-12,0.7848000000000002,-9.404434712893485e-15,-1.3322676295501878e-15,0.0,7,-1.6989968863797953e-12,0.0
12.967691793000995,-1.0177774980683254e-13,-2.1133281603223654e-23,-2.7440932200343973e-12,0.7848000000000002,-9.982358404141496e-15,-1.7763568394002505e-15,0.0,7,-1.960066585738855e-12,0.0
12.977731136999864,-1.0177774980683254e-13,-2.267839636090796e-23,-2.846761804355753e-12,0.7848000000000002,-1.0596611888861012e-14,-1.7763568394002505e-15,0.0,7,-1.960066585738855e-12,0.0
12.989226228000916,-1.0177774980683254e-13,-2.4459521478975584e-23,-2.9670456990231125e-12,0.7848000000000002,-1.1316255604408232e-14,-1.7763568394002505e-15,0.0,7,-2.1193183564450805e-12,0.0
12.998464981001234,-1.0177774980683254e-13,-2.597647494758419e-23,-3.0713911132798788e-12,0.7848000000000002,-1.1940541356252868e-14,-1.7763568394002505e-15,0.0,7,-2.1938507951999134e-12,0.0
13.008746646000873,-1.2722218725854067e-13,-2.7723147946122876e-23,-3.462872282672106e-12,0.7848000000000002,-1.2673921665468146e-14,-2.220446049250313e-15,0.0,7,-2.473480201908647e-12,0.0
13.019163058999766,-1.2722218725854067e-13,-2.9874568751279255e-23,-3.6065472257664525e-12,0.7848000000000002,-1.353351114027983e-14,-2.220446049250313e-15,0.0,7,-2.576105161261752e-12,0.0
