workspace,phase,elapsed_s,degree_deg,cmX_cm,setspeed_cm_s,energy_j,theta_dot_rad_s,theta_rad,x_center_cm,mode,cart_velocity_cmd_mps,motor_command_cm_s,cart_joint_effort_cmd_n,cart_force_cmd_n,hinge_assist_torque_nm,note
real,BALANCE,23.086,0.795985,-0.431144,0.421463,0.784770390,0.045433671,0.013892555,0.368023,7,0.004214627,0.421462723,0.301044802,0.301044802,0.000000000,manual_A_near_upright
real,BALANCE,23.106,0.842317,-0.498929,0.444442,0.784763526,0.038499382,0.014701204,0.365334,7,0.004444423,0.444442337,0.317458812,0.317458812,0.000000000,manual_A_near_upright
real,BALANCE,23.127,0.880472,-0.557332,0.463163,0.784757586,0.031294331,0.015367131,0.362666,7,0.004631632,0.463163249,0.330830892,0.330830892,0.000000000,manual_A_near_upright
real,BALANCE,23.148,0.910194,-0.605938,0.477511,0.784752770,0.023884918,0.015885879,0.360018,7,0.004775115,0.477511491,0.341079637,0.341079637,0.000000000,manual_A_near_upright
real,BALANCE,23.168,0.931318,-0.644428,0.487787,0.784749232,0.016346256,0.016254557,0.357416,7,0.004877873,0.487787338,0.348419527,0.348419527,0.000000000,manual_A_near_upright
real,BALANCE,23.189,0.943714,-0.672560,0.492622,0.784747078,0.008719123,0.016470920,0.354882,7,0.004926220,0.492622050,0.351872893,0.351872893,0.000000000,manual_A_near_upright
real,BALANCE,23.209,0.947379,-0.690209,0.493991,0.784746365,0.001106552,0.016534875,0.352327,7,0.004939911,0.493991143,0.352850817,0.352850817,0.000000000,manual_A_near_upright
real,BALANCE,23.231,0.942357,-0.697333,0.490598,0.784747093,-0.006454285,0.016447240,0.349758,7,0.004905975,0.490597517,0.350426798,0.350426798,0.000000000,manual_A_near_upright
real,BALANCE,23.251,0.928788,-0.693994,0.484191,0.784749213,-0.013861491,0.016210402,0.347246,7,0.004841915,0.484191453,0.345851038,0.345851038,0.000000000,manual_A_near_upright
real,BALANCE,23.272,0.906869,-0.680339,0.472593,0.784752631,-0.021106532,0.015827851,0.344689,7,0.004725928,0.472592766,0.337566262,0.337566262,0.000000000,manual_A_near_upright
real,BALANCE,23.293,0.876826,-0.656587,0.456082,0.784757215,-0.028121776,0.015303508,0.342143,7,0.004560817,0.456081737,0.325772669,0.325772669,0.000000000,manual_A_near_upright
real,BALANCE,23.314,0.838989,-0.623063,0.435652,0.784762783,-0.034828399,0.014643114,0.339683,7,0.004356517,0.435651729,0.311179806,0.311179806,0.000000000,manual_A_near_upright
real,BALANCE,23.334,0.793790,-0.580193,0.412605,0.784769116,-0.041153456,0.013854246,0.337229,7,0.004126045,0.412604505,0.294717504,0.294717504,0.000000000,manual_A_near_upright
real,BALANCE,23.355,0.741656,-0.528455,0.384931,0.784775996,-0.047091674,0.012944342,0.334762,7,0.003849310,0.384931027,0.274950733,0.274950733,0.000000000,manual_A_near_upright
real,BALANCE,23.376,0.683102,-0.468415,0.354336,0.784783162,-0.052560670,0.011922373,0.332346,7,0.003543358,0.354335827,0.253097019,0.253097019,0.000000000,manual_A_near_upright
real,BALANCE,23.397,0.618698,-0.400713,0.320832,0.784790358,-0.057523102,0.010798321,0.329938,7,0.003208321,0.320832146,0.229165819,0.229165819,0.000000000,manual_A_near_upright
real,BALANCE,23.417,0.549055,-0.326048,0.284444,0.784797330,-0.061942048,0.009582824,0.327568,7,0.002844441,0.284444087,0.203174348,0.203174348,0.000000000,manual_A_near_upright
real,BALANCE,23.438,0.474831,-0.245182,0.245697,0.784803832,-0.065777118,0.008287363,0.325217,7,0.002456969,0.245696902,0.175497787,0.175497787,0.000000000,manual_A_near_upright
real,BALANCE,23.460,0.396721,-0.158928,0.205092,0.784809635,-0.068995710,0.006924080,0.322813,7,0.002050920,0.205091953,0.146494252,0.146494252,0.000000000,manual_A_near_upright
real,BALANCE,23.480,0.315414,-0.068125,0.161451,0.784814557,-0.071594874,0.005505020,0.320492,7,0.001614513,0.161451329,0.115322378,0.115322378,0.000000000,manual_A_near_upright
real,BALANCE,23.500,0.231757,0.026289,0.119453,0.784818381,-0.073469236,0.004044928,0.318158,7,0.001194529,0.119452944,0.085323531,0.085323531,0.000000000,manual_A_near_upright
real,BALANCE,23.522,0.146466,0.123417,0.074018,0.784821047,-0.074714757,0.002556320,0.315833,7,0.000740184,0.074018429,0.052870306,0.052870306,0.000000000,manual_A_near_upright
real,BALANCE,23.542,0.060295,0.222331,0.027688,0.784822446,-0.075271498,0.001052353,0.313541,7,0.000276878,0.027687779,0.019776985,0.019776985,0.000000000,manual_A_near_upright
real,BALANCE,23.563,-0.025886,0.322039,-0.021158,0.784822512,-0.075086685,-0.000451794,0.311281,7,-0.000211580,-0.021158021,-0.015112872,-0.015112872,0.000000000,manual_A_near_upright
real,BALANCE,23.584,-0.111155,0.421520,-0.072995,0.784821197,-0.074053376,-0.001940028,0.309018,7,-0.000729950,-0.072994958,-0.052139256,-0.052139256,0.000000000,manual_A_near_upright
real,BALANCE,23.605,-0.194439,0.519685,-0.111282,0.784818519,-0.072073764,-0.003393595,0.306765,7,-0.001112822,-0.111282155,-0.079487254,-0.079487254,0.000000000,manual_A_near_upright
real,BALANCE,23.626,-0.274995,0.615609,-0.153811,0.784814838,-0.069565475,-0.004799573,0.304518,7,-0.001538106,-0.153810639,-0.109864742,-0.109864742,0.000000000,manual_A_near_upright
real,BALANCE,23.646,-0.352179,0.708428,-0.194633,0.784810243,-0.066437698,-0.006146679,0.302322,7,-0.001946329,-0.194632863,-0.139023474,-0.139023474,0.000000000,manual_A_near_upright
real,BALANCE,23.667,-0.425258,0.797257,-0.231720,0.784804916,-0.062699033,-0.007422151,0.300125,7,-0.002133990,-0.213398999,-0.152427856,-0.152427856,0.000000000,manual_A_near_upright
