workspace,phase,elapsed_s,degree_deg,cmX_cm,setspeed_cm_s,energy_j,theta_dot_rad_s,theta_rad,x_center_cm,mode,cart_velocity_cmd_mps,motor_command_cm_s,cart_joint_effort_cmd_n,cart_force_cmd_n,hinge_assist_torque_nm,note
real_current_proof,BALANCE,38.624,0.000000,0.002609,0.000537,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005373,0.000537320,0.000383800,0.000383800,-0.000000007,manual_A_near_upright
real_current_proof,BALANCE,38.676,0.000000,0.002609,0.000537,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005368,0.000536845,0.000383461,0.000383461,-0.000000007,manual_A_near_upright
real_current_proof,BALANCE,38.728,0.000000,0.002609,0.000536,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005364,0.000536370,0.000383121,0.000383121,-0.000000007,manual_A_near_upright
real_current_proof,BALANCE,38.779,0.000000,0.002609,0.000536,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005359,0.000535902,0.000382787,0.000382787,-0.000000007,manual_A_near_upright
real_current_proof,BALANCE,38.830,0.000000,0.002609,0.000535,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005354,0.000535432,0.000382451,0.000382451,-0.000000007,manual_A_near_upright
real_current_proof,BALANCE,38.882,0.000000,0.002609,0.000535,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005350,0.000534960,0.000382114,0.000382114,-0.000000007,manual_A_near_upright
real_current_proof,BALANCE,38.934,0.000000,0.002609,0.000534,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005345,0.000534491,0.000381779,0.000381779,-0.000000007,manual_A_near_upright
real_current_proof,BALANCE,38.985,0.000000,0.002609,0.000534,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005340,0.000534022,0.000381444,0.000381444,-0.000000007,manual_A_near_upright
real_current_proof,BALANCE,39.036,0.000000,0.002609,0.000534,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005336,0.000533552,0.000381108,0.000381108,-0.000000007,manual_A_near_upright
real_current_proof,BALANCE,39.088,0.000000,0.002609,0.000533,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005331,0.000533080,0.000380771,0.000380771,-0.000000007,manual_A_near_upright
real_current_proof,BALANCE,39.141,0.000000,0.002609,0.000533,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005326,0.000532597,0.000380427,0.000380427,-0.000000007,manual_A_near_upright
real_current_proof,BALANCE,39.192,0.000000,0.002609,0.000532,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005321,0.000532133,0.000380095,0.000380095,-0.000000007,manual_A_near_upright
real_current_proof,BALANCE,39.243,0.000000,0.002609,0.000532,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005317,0.000531664,0.000379760,0.000379760,-0.000000007,manual_A_near_upright
real_current_proof,BALANCE,39.296,0.000000,0.002609,0.000531,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005312,0.000531187,0.000379419,0.000379419,-0.000000007,manual_A_near_upright
real_current_proof,BALANCE,39.347,0.000000,0.002609,0.000531,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005307,0.000530714,0.000379081,0.000379081,-0.000000007,manual_A_near_upright
real_current_proof,BALANCE,39.400,0.000000,0.002609,0.000530,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005302,0.000530232,0.000378737,0.000378737,-0.000000007,manual_A_near_upright
real_current_proof,BALANCE,39.452,0.000000,0.002609,0.000530,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005298,0.000529755,0.000378396,0.000378396,-0.000000007,manual_A_near_upright
real_current_proof,BALANCE,39.503,0.000000,0.002609,0.000529,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005293,0.000529289,0.000378064,0.000378064,-0.000000007,manual_A_near_upright
real_current_proof,BALANCE,39.556,0.000000,0.002609,0.000529,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005289,0.000528907,0.000377791,0.000377791,-0.000000007,manual_A_near_upright
real_current_proof,BALANCE,39.611,0.000000,0.002609,0.000528,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005283,0.000528308,0.000377363,0.000377363,-0.000000007,manual_A_near_upright
real_current_proof,BALANCE,39.663,0.000000,0.002609,0.000528,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005278,0.000527830,0.000377022,0.000377022,-0.000000007,manual_A_near_upright
real_current_proof,BALANCE,39.713,0.000000,0.002609,0.000527,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005274,0.000527372,0.000376694,0.000376694,-0.000000007,manual_A_near_upright
real_current_proof,BALANCE,39.765,0.000000,0.002609,0.000527,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005269,0.000526901,0.000376358,0.000376358,-0.000000007,manual_A_near_upright
real_current_proof,BALANCE,39.817,0.000000,0.002609,0.000526,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005264,0.000526427,0.000376019,0.000376019,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,39.868,0.000000,0.002609,0.000526,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005260,0.000525956,0.000375683,0.000375683,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,39.920,0.000000,0.002609,0.000525,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005255,0.000525481,0.000375343,0.000375343,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,39.972,0.000000,0.002609,0.000525,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005250,0.000525009,0.000375006,0.000375006,-0.000000006,manual_A_near_upright
real_current_proof,BALANCE,40.023,0.000000,0.002609,0.000525,0.784800000,-0.000000000,0.000000002,0.000000,7,0.000005246,0.000524635,0.000374739,0.000374739,-0.000000006,manual_A_near_upright
